office-name,ocd-division,directions,precinct name,name,street,City,state,zip,start time,end time
Harris County,ocd-division/country:us/state:tx/county:harris,,816,Knights of Columbus Hall Council 5077,5309 Oates Road,Houston,TX,77013-2850,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,817,Robison Elementary School,17100 Robison Road,Cypress,TX,77429,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,818,Knights of Columbus Hall Council 5077,5309 Oates Road,Houston,TX,77013-2850,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,819,Horn Elementary School,4530 Holly Street,Bellaire,TX,77401-5803,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,820,Garden Villas Park Community Center,6720 South Haywood Drive,Houston,TX,77061,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,822,Edgewood Park Community Center,5803 Bellfort Street,Houston,TX,77033,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,824,Green Valley Elementary School,13350 Woodforest Boulevard,Houston,TX,77015-2825,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,825,Beneke Elementary School,3840 Briarchase Drive,Houston,TX,77014-2755,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,826,Bellaire Civic Center,7008 South Rice Avenue,Bellaire,TX,77401-4495,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,827,Cloverleaf Elementary School,1035 Frankie Street,Houston,TX,77015-5180,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,828,Hamilton Middle School,12330 Kluge Road,Cypress,TX,77429-2452,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,829,Creekbend Gardens Apartments,8106 Creekbend Drive,Houston,TX,77071,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,830,Judson Robinson Junior Community Center,2020 Hermann Drive,Houston,TX,77004-7322,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,831,Cloverleaf Elementary School,1035 Frankie Street,Houston,TX,77015-5180,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,832,Faith Christian Center,10118 Tidwell Road,Houston,TX,77078-3702,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,833,Ross Elementary School,2819 Bay Street,Houston,TX,77026-3203,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,834,Francis Elementary School,14815 Lee Road,Houston,TX,77032-4405,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,835,Our Redeemer Lutheran Church,215 Rittenhouse Street,Houston,TX,77076,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,836,John F Kennedy Elementary School,400 Victoria Drive,Houston,TX,77022-2422,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,837,Judson Robinson Junior Community Center,2020 Hermann Drive,Houston,TX,77004-7322,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,838,Jacinto City Town Center-Community Center,1025 Oates Road,Jacinto City,TX,77029,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,839,Piney Point Elementary School,8921 Pagewood Lane,Houston,TX,77063-5543,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,840,The Light of the World Christian Fellowship,16161 Old Humble Road,Humble,TX,77396-3851,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,842,Burnett Elementary School,11825 Teaneck Drive,Houston,TX,77089,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,843,J C Mitchell Elementary School,10900 Gulfdale Drive,Houston,TX,77075-4608,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,844,Jefferson Davis High School,1101 Quitman Street,Houston,TX,77009-7815,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,845,Heritage Park Baptist Church,2732 FM 528 Road,Webster,TX,77598-4502,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,846,Ross Elementary School,2819 Bay Street,Houston,TX,77026-3203,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,847,North Belt Elementary School,8105 East North Belt Drive,Humble,TX,77396,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,848,Lone Star College Victory Center,4141 Victory Drive,Houston,TX,77088,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,850,Courtyard by Marriott Houston Hobby,9190 Gulf Freeway,Houston,TX,77017,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,851,Spring Chateau,4010 FM 2920,Spring,TX,77388,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,852,Ross Elementary School,2819 Bay Street,Houston,TX,77026-3203,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,853,Kuehnle Elementary School,5510 Winding Ridge Drive,Spring,TX,77379-8899,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,854,Tuffly Park Recreation Center,3200 Russell Street,Houston,TX,77026-4728,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,855,Nitsch Elementary School,4702 West Mount Houston Road,Houston,TX,77088-3053,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,856,Settegast Park Community Center,3000 Garrow Street,Houston,TX,77003,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,857,Clinton Park Community Center,200 Mississippi Street,Houston,TX,77029,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,859,Eiland Elementary School,6700 North Klein Circle Drive,Houston,TX,77088-1500,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,860,Galena Park City Hall,2000 Clinton Drive,Galena Park,TX,77547-2837,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,861,Nitsch Elementary School,4702 West Mount Houston Road,Houston,TX,77088-3053,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,862,Birkes Elementary School,8500 Queenston Boulevard,Houston,TX,77095,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,863,Sunnyside Park Community Center,3502 Bellfort Street,Houston,TX,77051-1402,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,864,Thomas Gray Elementary School,700 West Road,Houston,TX,77038-2506,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,865,Julia C Hester House,2020 Solo Street,Houston,TX,77020,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,866,Bruce Elementary School,510 Jensen Drive,Houston,TX,77020-5834,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,867,Payne Chapel A M E Church,2701 Lee Street,Houston,TX,77026-6924,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,868,Epps Island Elementary School,7403 Smiling Wood Lane,Houston,TX,77086-3112,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,869,Creekbend Gardens Apartments,8106 Creekbend Drive,Houston,TX,77071,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,870,Willie B Ermel Elementary School,7103 Woodsman Trail,Houston,TX,77040-1839,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,872,Alice Johnson Junior High School,15500 Proctor Street,Channelview,TX,77530-2697,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,873,Klenk Elementary School,6111 Bourgeois Road,Houston,TX,77066-3903,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,874,Cypresswood Community Association Building,3705 Cypresswood Drive,Spring,TX,77388-5700,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,875,Postma Elementary School,18425 West Road,Cypress,TX,77433,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,876,Benignus Elementary School,7225 Alvin A Klein Drive,Spring,TX,77379,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,877,M Robinson Elementary School,4321 Westfield Village Drive,Katy,TX,77449,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,878,Londonderry Clubhouse,8331 London Way Drive,Spring,TX,77389-3363,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,879,Mayde Creek Junior High School,2700 Greenhouse Road,Houston,TX,77084-4498,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,880,Frank Elementary School,9225 Crescent Clover Drive,Spring,TX,77379,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,881,McFee Elementary School,19315 Plantation Cove Lane,Katy,TX,77449,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,882,Metcalf Elementary School,6100 Queenston Boulevard,Houston,TX,77084-6400,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,883,Carolee Booker Elementary School,22352 Imperial Valley Drive,Houston,TX,77073,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,884,Epps Island Elementary School,7403 Smiling Wood Lane,Houston,TX,77086-3112,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,885,Atascocita Middle School,18810 West Lake Houston Parkway,Humble,TX,77346,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,886,Damascus Missionary Baptist Church,3122 Center Street,Houston,TX,77007,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,887,Damascus Missionary Baptist Church,3122 Center Street,Houston,TX,77007,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,888,River Pines Elementary School,2400 Cold River Drive,Humble,TX,77396-4290,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,889,Settegast Park Community Center,3000 Garrow Street,Houston,TX,77003,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,890,CWA Local 6222-Dorothy Barker Building,1730 Jefferson Street,Houston,TX,77003-5028,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,891,Linkwood Park Community Center,3699 Norris Drive,Houston,TX,77025-3600,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,892,Saint Nicholas Church Parish Hall,2501 Bell Street,Houston,TX,77003,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,893,Fondren Park Community Building,11802 Mclain Boulevard,Missouri City,TX,77071-3334,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,894,Helen Major Elementary School,16855 Sugar Pine Drive,Houston,TX,77090-3626,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,895,Poe Elementary School,5100 Hazard Street,Houston,TX,77098-5330,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,896,Poe Elementary School,5100 Hazard Street,Houston,TX,77098-5396,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,897,Northgate Crossing Elementary School,23437 Northgate Crossing Boulevard,Spring,TX,77373-5687,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,898,Autumn Creek Baptist Church,6735 Barker Cypress Road,Houston,TX,77084-1056,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,899,Glen Cheek Education Building (Bush Park),16002 Westheimer Parkway,Houston,TX,77082,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,900,Payne Chapel A M E Church,2701 Lee Street,Houston,TX,77026-6924,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,902,Resurrection Metropolitan Community Church,2025 West 11th Street,Houston,TX,77008-6320,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,903,Canyon Pointe Elementary School,13002 Northpointe Boulevard,Tomball,TX,77377-5868,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,904,Lafay Johnson Lee Elementary School,12900 West Little York Road,Houston,TX,77041,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,905,Jacinto City Town Center-Community Center,1025 Oates Road,Jacinto City,TX,77029,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,906,West University Scout House,6108 Edloe Street,Houston,TX,77005-2899,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,907,Webster Fire Station No 2,18208 Egret Bay Boulevard,Webster,TX,77058,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,908,Pearl Hall Elementary School,1504 9th Street,South Houston,TX,77587,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,909,Our Redeemer Lutheran Church,215 Rittenhouse Street,Houston,TX,77076,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,910,Our Redeemer Lutheran Church,215 Rittenhouse Street,Houston,TX,77076,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,911,Octavia Fields Library,1503 South Houston Avenue,Humble,TX,77338-4822,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,912,Ginger McNabb Elementary School,743 East Cypresswood Drive,Spring,TX,77373,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,913,Tipps Elementary School,5611 Queenston Boulevard,Houston,TX,77084,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,914,American Legion Post #586,708 East Parker Road,Houston,TX,77076,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,915,Samuel Matthews Park Community Center,1728 Hufsmith Road,Tomball,TX,77375-4918,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,916,Bernshausen Elementary School,11116 Mahaffey Road,Tomball,TX,77375,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,917,Ross Elementary School,2819 Bay Street,Houston,TX,77026-3203,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,918,H O A P V Community Building,1810 Bluebonnet Place Circle,Houston,TX,77019,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,919,Katy Junior High School,5350 Franz Road,Katy,TX,77493-1747,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,920,Space Center Intermediate School,17400 Saturn Lane,Houston,TX,77058,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,921,J P Cornelius Elementary School,7475 Westover Street,Houston,TX,77087-6113,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,922,Montrose Branch Houston Public Library,4100 Montrose Boulevard,Houston,TX,77006-4938,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,923,Pope Elementary School,19019 North Bridgeland Lake Parkway,Cypress,TX,77433,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,924,Bruce Elementary School,510 Jensen Drive,Houston,TX,77020,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,925,Woodland Acres Elementary School,12936 Sarahs Lane,Houston,TX,77015-6396,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,926,Willow Creek Elementary School,18302 North Eldridge Parkway,Tomball,TX,77377,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,927,Gospel Truth Pentecostal Church,1624 West 34th Street,Houston,TX,77018-6216,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,928,Ross Elementary School,2819 Bay Street,Houston,TX,77026-3203,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,929,Wheatley Senior High School,4801 Providence Street,Houston,TX,77020-6599,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,930,Hill Zion Missionary Baptist Church,8317 Curry Road,Houston,TX,77093-8307,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,931,New Longfellow Elementary School,3617 Norris Drive,Houston,TX,77025-3600,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,932,New Longfellow Elementary School,3617 Norris Drive,Houston,TX,77025-3600,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,933,New Longfellow Elementary School,3617 Norris Drive,Houston,TX,77025-3600,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,934,Aldine Middle School,14908 Aldine Westfield Road,Houston,TX,77032-3097,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,935,Jacinto City Town Center-Community Center,1025 Oates Road,Jacinto City,TX,77029,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,936,Aldine Middle School,14908 Aldine Westfield Road,Houston,TX,77032-3097,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,937,Anclamar's W Reception Hall A,10330 Eastex Freeway,Houston,TX,77093,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,938,William S Sutton Elementary School,7402 Albacore Drive,Houston,TX,77074-6512,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,939,Lafay Johnson Lee Elementary School,12900 West Little York Road,Houston,TX,77041,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,940,Payne Chapel A M E Church,2701 Lee Street,Houston,TX,77026-6924,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,941,Space Center Intermediate School,17400 Saturn Lane,Houston,TX,77058,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,942,The Forum at Memorial Woods Multi Purpose Room,777 North Post Oak Road,Houston,TX,77024-3800,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,943,Mildred Rickard Landis Elementary School,10255 Spice Lane,Houston,TX,77072-5035,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,944,Piney Point Elementary School,8921 Pagewood Lane,Houston,TX,77063-5543,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,945,Golfcrest Elementary School,7414 Fairway Drive,Houston,TX,77087-3623,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,946,Golfcrest Elementary School,7414 Fairway Drive,Houston,TX,77087-3623,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,947,Willow Meadows Baptist Church,4300 West Bellfort Street,Houston,TX,77035-3602,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,948,Willow Meadows Baptist Church,4300 West Bellfort Street,Houston,TX,77035-3602,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,949,Willow Meadows Baptist Church,4300 West Bellfort Street,Houston,TX,77035-3602,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,950,E M Maxwell Adult Center,1201 Center Street,Deer Park,TX,77536-3241,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,951,Thornton Middle School,19802 Kieth Harrow Boulevard,Katy,TX,77449-7003,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,952,Elrod Elementary School,6230 Dumfries Drive,Houston,TX,77096-4603,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,953,Looscan Elementary School,3800 Robertson Street,Houston,TX,77009-4959,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,954,Cloverleaf Elementary School,1035 Frankie Street,Houston,TX,77015-5180,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,955,Creekside Forest Elementary School,5949 Creekside Forest Drive,The Woodlands,TX,77389-3363,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,956,Pershing Middle School,3838 Blue Bonnet Boulevard,Houston,TX,77025-1230,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,957,Link Elementary School,2815 Ridge Hollow Drive,Houston,TX,77067-1939,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,958,Saint Paul A M E Church,1554 Gears Road,Houston,TX,77067,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,959,Thomas Gray Elementary School,700 West Road,Houston,TX,77038-2506,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,960,Park Lakes Clubhouse,9835 North Sam Houston Parkway,Humble,TX,77396,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,961,First New Hope Bible Church,5400 West Mount Houston Road,Houston,TX,77088-1271,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,962,Bruce Elementary School,510 Jensen Drive,Houston,TX,77020,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,963,Sheldon Elementary School,17203 Hall-Shepperd Road,Houston,TX,77049,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,964,Lakeshore Elementary School,13333 Breakwater Path Drive,Houston,TX,77044-1377,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,965,First Baptist Church of Sheldon,10910 Sheldon Road,Houston,TX,77044-6008,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,966,Crowne Plaza Houston Northwest-Brookhollow,12801 Northwest Freeway,Houston,TX,77040,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,967,Humble Middle School,11207 Will Clayton Parkway,Humble,TX,77346,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,968,Eagle Spring Elementary School,12500 Will Clayton Parkway,Humble,TX,77346,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,969,Crestmont Park Community Center,5200 Selinsky Road,Houston,TX,77048,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,970,Black Elementary School,160 Mill Stream Lane,Houston,TX,77060-4199,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,971,Carverdale Park Community Center,9920 Porto Rico Road,Houston,TX,77041-7536,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,972,Genoa Staff Development Center,12900 Almeda Genoa Road,Houston,TX,77034-4636,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,974,Linkwood Park Community Center,3699 Norris Drive,Houston,TX,77025-3600,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,975,Josie Ruth Smith Academy,5815 West Little York Road,Houston,TX,77091-1199,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,976,Sheldon Elementary School,17203 Hall-Shepperd Road,Houston,TX,77049,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,977,Epps Island Elementary School,7403 Smiling Wood Lane,Houston,TX,77086-3112,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,978,Ross Elementary School,2819 Bay Street,Houston,TX,77026-3203,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,979,River Pines Elementary School,2400 Cold River Drive,Humble,TX,77396-4290,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,980,Wortham Village Clubhouse,10911 Wortham Boulevard,Houston,TX,77065,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,981,Beneke Elementary School,3840 Briarchase Drive,Houston,TX,77014-2755,07:00:00 - 06:00,19:00:00 - 06:00
Harris County,ocd-division/country:us/state:tx/county:harris,,982,Canyon Pointe Elementary School,13002 Northpointe Boulevard,Tomball,TX,77377-5868,07:00:00 - 06:00,19:00:00 - 06:00
