office-name,official-title,types,ocd-division,division-description,homepage-url,phone,email,street,city,state,zip,start_time,end_time,start_date,end_date
Saunders County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:saunders,Saunders County NE,http://www.saunderscounty.ne.gov/webpages/election/election.html,(402) 443-8101,countyclerk@co.saunders.ne.us,"433 N Chestnut St., Ste 300",Wahoo,NE,68066,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16
Scotts Bluff County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:scotts_bluff,Scotts Bluff County NE,http://www.scottsbluffcounty.org/election/election.html,(308) 436-6653,vdulaney@scottsbluffcounty.org,1825 10th Street,Gering,NE,69341,08:00:00 - 06:00,16:30:00 - 06:00,10/11/16,10/14/16
Scotts Bluff County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:scotts_bluff,Scotts Bluff County NE,http://www.scottsbluffcounty.org/election/election.html,(308) 436-6653,vdulaney@scottsbluffcounty.org,1825 10th Street,Gering,NE,69341,08:00:00 - 06:00,16:30:00 - 06:00,10/17/16,10/21/16
Scotts Bluff County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:scotts_bluff,Scotts Bluff County NE,http://www.scottsbluffcounty.org/election/election.html,(308) 436-6653,vdulaney@scottsbluffcounty.org,1825 10th Street,Gering,NE,69341,08:00:00 - 06:00,16:30:00 - 06:00,10/24/16,10/28/16
Scotts Bluff County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:scotts_bluff,Scotts Bluff County NE,http://www.scottsbluffcounty.org/election/election.html,(308) 436-6653,vdulaney@scottsbluffcounty.org,1825 10th Street,Gering,NE,69341,08:00:00 - 06:00,16:30:00 - 06:00,10/31/16,11/4/16
Scotts Bluff County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:scotts_bluff,Scotts Bluff County NE,http://www.scottsbluffcounty.org/election/election.html,(308) 436-6653,vdulaney@scottsbluffcounty.org,1825 10th Street,Gering,NE,69341,08:00:00 - 07:00,16:30:00 - 07:00,11/7/16,11/7/16
Seward County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:seward,Seward County NE,http://www2.connectseward.org/cgov/clerk.htm,(402) 643-2883,sschweitzer@windstream.net,529 Seward St.,Seward,NE,68434,08:00:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16
Seward County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:seward,Seward County NE,http://www2.connectseward.org/cgov/clerk.htm,(402) 643-2883,sschweitzer@windstream.net,529 Seward St.,Seward,NE,68434,08:00:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16
Seward County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:seward,Seward County NE,http://www2.connectseward.org/cgov/clerk.htm,(402) 643-2883,sschweitzer@windstream.net,529 Seward St.,Seward,NE,68434,08:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16
Seward County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:seward,Seward County NE,http://www2.connectseward.org/cgov/clerk.htm,(402) 643-2883,sschweitzer@windstream.net,529 Seward St.,Seward,NE,68434,08:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16
Seward County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:seward,Seward County NE,http://www2.connectseward.org/cgov/clerk.htm,(402) 643-2883,sschweitzer@windstream.net,529 Seward St.,Seward,NE,68434,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16
Sheridan County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:sheridan,Sheridan County NE,http://www.sheridancountyne.com/clerk.php,(308) 327-5650,clerk@sheridan.nacone.org,301 E 2nd St.,Rushville,NE,69360,08:30:00 - 06:00,16:30:00 - 06:00,10/11/16,10/14/16
Sheridan County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:sheridan,Sheridan County NE,http://www.sheridancountyne.com/clerk.php,(308) 327-5650,clerk@sheridan.nacone.org,301 E 2nd St.,Rushville,NE,69360,08:30:00 - 06:00,16:30:00 - 06:00,10/17/16,10/21/16
Sheridan County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:sheridan,Sheridan County NE,http://www.sheridancountyne.com/clerk.php,(308) 327-5650,clerk@sheridan.nacone.org,301 E 2nd St.,Rushville,NE,69360,08:30:00 - 06:00,16:30:00 - 06:00,10/24/16,10/28/16
Sheridan County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:sheridan,Sheridan County NE,http://www.sheridancountyne.com/clerk.php,(308) 327-5650,clerk@sheridan.nacone.org,301 E 2nd St.,Rushville,NE,69360,08:30:00 - 06:00,16:30:00 - 06:00,10/31/16,11/4/16
Sheridan County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:sheridan,Sheridan County NE,http://www.sheridancountyne.com/clerk.php,(308) 327-5650,clerk@sheridan.nacone.org,301 E 2nd St.,Rushville,NE,69360,08:30:00 - 07:00,16:30:00 - 07:00,11/7/16,11/7/16
Sherman County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:sherman,Sherman County NE,http://www.co.sherman.ne.us/clerk.html,"(308) 745-1513, ext. 100",clerk@sherman.nacone.org,630 O St.,Loup City,NE,68853,08:30:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16
Sherman County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:sherman,Sherman County NE,http://www.co.sherman.ne.us/clerk.html,"(308) 745-1513, ext. 100",clerk@sherman.nacone.org,630 O St.,Loup City,NE,68853,08:30:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16
Sherman County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:sherman,Sherman County NE,http://www.co.sherman.ne.us/clerk.html,"(308) 745-1513, ext. 100",clerk@sherman.nacone.org,630 O St.,Loup City,NE,68853,08:30:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16
Sherman County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:sherman,Sherman County NE,http://www.co.sherman.ne.us/clerk.html,"(308) 745-1513, ext. 100",clerk@sherman.nacone.org,630 O St.,Loup City,NE,68853,08:30:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16
Sherman County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:sherman,Sherman County NE,http://www.co.sherman.ne.us/clerk.html,"(308) 745-1513, ext. 100",clerk@sherman.nacone.org,630 O St.,Loup City,NE,68853,08:30:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16
Sioux County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:sioux,Sioux County NE,http://www.co.sioux.ne.us/webpages/clerk/clerk.html,(308) 668-2443,mzimmerman@sioux.nacone.org,325 Main St.,Harrison,NE,69346,08:00:00 - 06:00,16:30:00 - 06:00,10/11/16,10/14/16
Sioux County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:sioux,Sioux County NE,http://www.co.sioux.ne.us/webpages/clerk/clerk.html,(308) 668-2443,mzimmerman@sioux.nacone.org,325 Main St.,Harrison,NE,69346,08:00:00 - 06:00,16:30:00 - 06:00,10/17/16,10/21/16
Sioux County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:sioux,Sioux County NE,http://www.co.sioux.ne.us/webpages/clerk/clerk.html,(308) 668-2443,mzimmerman@sioux.nacone.org,325 Main St.,Harrison,NE,69346,08:00:00 - 06:00,16:30:00 - 06:00,10/24/16,10/28/16
Sioux County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:sioux,Sioux County NE,http://www.co.sioux.ne.us/webpages/clerk/clerk.html,(308) 668-2443,mzimmerman@sioux.nacone.org,325 Main St.,Harrison,NE,69346,08:00:00 - 06:00,16:30:00 - 06:00,10/31/16,11/4/16
Sioux County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:sioux,Sioux County NE,http://www.co.sioux.ne.us/webpages/clerk/clerk.html,(308) 668-2443,mzimmerman@sioux.nacone.org,325 Main St.,Harrison,NE,69346,08:00:00 - 07:00,16:30:00 - 07:00,11/7/16,11/7/16
Stanton County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:stanton,Stanton County NE,http://www.co.stanton.ne.us/election.html,(402) 439-2222,clerk@stanton.nacone.org,804 Ivy St.,Stanton,NE,68779,08:30:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16
Stanton County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:stanton,Stanton County NE,http://www.co.stanton.ne.us/election.html,(402) 439-2222,clerk@stanton.nacone.org,804 Ivy St.,Stanton,NE,68779,08:30:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16
Stanton County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:stanton,Stanton County NE,http://www.co.stanton.ne.us/election.html,(402) 439-2222,clerk@stanton.nacone.org,804 Ivy St.,Stanton,NE,68779,08:30:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16
Stanton County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:stanton,Stanton County NE,http://www.co.stanton.ne.us/election.html,(402) 439-2222,clerk@stanton.nacone.org,804 Ivy St.,Stanton,NE,68779,08:30:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16
Stanton County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:stanton,Stanton County NE,http://www.co.stanton.ne.us/election.html,(402) 439-2222,clerk@stanton.nacone.org,804 Ivy St.,Stanton,NE,68779,08:30:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16
Thayer County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thayer,Thayer County NE,http://thayercountyne.gov/office/clerk.html,(402) 768-6126,clerk@thayer.nacone.org,"225 N. Fourth St., Room 201",Hebron,NE,68370,07:30:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16
Thayer County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thayer,Thayer County NE,http://thayercountyne.gov/office/clerk.html,(402) 768-6126,clerk@thayer.nacone.org,"225 N. Fourth St., Room 201",Hebron,NE,68370,07:30:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16
Thayer County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thayer,Thayer County NE,http://thayercountyne.gov/office/clerk.html,(402) 768-6126,clerk@thayer.nacone.org,"225 N. Fourth St., Room 201",Hebron,NE,68370,07:30:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16
Thayer County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thayer,Thayer County NE,http://thayercountyne.gov/office/clerk.html,(402) 768-6126,clerk@thayer.nacone.org,"225 N. Fourth St., Room 201",Hebron,NE,68370,07:30:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16
Thayer County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thayer,Thayer County NE,http://thayercountyne.gov/office/clerk.html,(402) 768-6126,clerk@thayer.nacone.org,"225 N. Fourth St., Room 201",Hebron,NE,68370,07:30:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,08:00:00 - 05:00,12:00:00 - 05:00,10/11/16,10/13/16
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,13:00:00 - 05:00,16:00:00 - 05:00,10/11/16,10/13/16
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,08:00:00 - 05:00,12:00:00 - 05:00,10/14/16,10/14/16
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,13:00:00 - 05:00,15:00:00 - 05:00,10/14/16,10/14/16
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,08:00:00 - 05:00,12:00:00 - 05:00,10/17/16,10/20/16
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,13:00:00 - 05:00,16:00:00 - 05:00,10/17/16,10/20/16
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,08:00:00 - 05:00,12:00:00 - 05:00,10/21/16,10/21/16
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,13:00:00 - 05:00,15:00:00 - 05:00,10/21/16,10/21/16
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,08:00:00 - 05:00,12:00:00 - 05:00,10/24/16,10/27/16
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,13:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/27/16
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,08:00:00 - 05:00,12:00:00 - 05:00,10/28/16,10/28/16
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,13:00:00 - 05:00,15:00:00 - 05:00,10/28/16,10/28/16
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,08:00:00 - 05:00,12:00:00 - 05:00,10/31/16,11/3/16
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,13:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/3/16
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,08:00:00 - 05:00,12:00:00 - 05:00,11/4/16,11/4/16
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,13:00:00 - 05:00,15:00:00 - 05:00,11/4/16,11/4/16
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,08:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,13:00:00 - 06:00,16:00:00 - 06:00,11/7/16,11/7/16
Thurston County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thurston,Thurston County NE,http://www.thurstoncountynebraska.us/webpages/clerk/clerk.html,(402) 385-2343,clerk@thurston.nacone.org,106 S 5th St.,Pender,NE,68047,08:30:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16
Thurston County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thurston,Thurston County NE,http://www.thurstoncountynebraska.us/webpages/clerk/clerk.html,(402) 385-2343,clerk@thurston.nacone.org,106 S 5th St.,Pender,NE,68047,08:30:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16
Thurston County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thurston,Thurston County NE,http://www.thurstoncountynebraska.us/webpages/clerk/clerk.html,(402) 385-2343,clerk@thurston.nacone.org,106 S 5th St.,Pender,NE,68047,08:30:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16
Thurston County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thurston,Thurston County NE,http://www.thurstoncountynebraska.us/webpages/clerk/clerk.html,(402) 385-2343,clerk@thurston.nacone.org,106 S 5th St.,Pender,NE,68047,08:30:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16
Thurston County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thurston,Thurston County NE,http://www.thurstoncountynebraska.us/webpages/clerk/clerk.html,(402) 385-2343,clerk@thurston.nacone.org,106 S 5th St.,Pender,NE,68047,08:30:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16
Valley County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:valley,Valley County NE,http://www.co.valley.ne.us/clerk.html,(308) 728-3700,clerk@valley.nacone.org,125 S. 15th Street,Ord,NE,68862,08:00:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16
Valley County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:valley,Valley County NE,http://www.co.valley.ne.us/clerk.html,(308) 728-3700,clerk@valley.nacone.org,125 S. 15th Street,Ord,NE,68862,08:00:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16
Valley County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:valley,Valley County NE,http://www.co.valley.ne.us/clerk.html,(308) 728-3700,clerk@valley.nacone.org,125 S. 15th Street,Ord,NE,68862,08:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16
Valley County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:valley,Valley County NE,http://www.co.valley.ne.us/clerk.html,(308) 728-3700,clerk@valley.nacone.org,125 S. 15th Street,Ord,NE,68862,08:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16
Valley County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:valley,Valley County NE,http://www.co.valley.ne.us/clerk.html,(308) 728-3700,clerk@valley.nacone.org,125 S. 15th Street,Ord,NE,68862,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16
Washington County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:washington,Washington County NE,http://www.co.washington.ne.us/election.html,(402) 426-6822,clerk@washingtoncountyne.org,1555 Colfax St.,Blair,NE,68008,08:00:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16
Washington County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:washington,Washington County NE,http://www.co.washington.ne.us/election.html,(402) 426-6822,clerk@washingtoncountyne.org,1555 Colfax St.,Blair,NE,68008,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16
Washington County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:washington,Washington County NE,http://www.co.washington.ne.us/election.html,(402) 426-6822,clerk@washingtoncountyne.org,1555 Colfax St.,Blair,NE,68008,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16
Washington County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:washington,Washington County NE,http://www.co.washington.ne.us/election.html,(402) 426-6822,clerk@washingtoncountyne.org,1555 Colfax St.,Blair,NE,68008,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16
Washington County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:washington,Washington County NE,http://www.co.washington.ne.us/election.html,(402) 426-6822,clerk@washingtoncountyne.org,1555 Colfax St.,Blair,NE,68008,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16
Wayne County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:wayne,Wayne County NE,http://waynecountyne.org/index.aspx?NID=106,(402) 375-2288,clerk@wayne.nacone.org,"510 Pearl St., Ste 5",Wayne,NE,68787,08:30:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16
Wayne County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:wayne,Wayne County NE,http://waynecountyne.org/index.aspx?NID=106,(402) 375-2288,clerk@wayne.nacone.org,"510 Pearl St., Ste 5",Wayne,NE,68787,08:30:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16
Wayne County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:wayne,Wayne County NE,http://waynecountyne.org/index.aspx?NID=106,(402) 375-2288,clerk@wayne.nacone.org,"510 Pearl St., Ste 5",Wayne,NE,68787,08:30:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16
Wayne County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:wayne,Wayne County NE,http://waynecountyne.org/index.aspx?NID=106,(402) 375-2288,clerk@wayne.nacone.org,"510 Pearl St., Ste 5",Wayne,NE,68787,08:30:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16
Wayne County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:wayne,Wayne County NE,http://waynecountyne.org/index.aspx?NID=106,(402) 375-2288,clerk@wayne.nacone.org,"510 Pearl St., Ste 5",Wayne,NE,68787,08:30:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16
Webster County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:webster,Webster County NE,http://www.co.webster.ne.us/webpages/election/election.html,(402) 746-2716,clerk@webster.nacone.org,621 N Cedar St.,Red Cloud,NE,68970,08:30:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16
Webster County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:webster,Webster County NE,http://www.co.webster.ne.us/webpages/election/election.html,(402) 746-2716,clerk@webster.nacone.org,621 N Cedar St.,Red Cloud,NE,68970,08:30:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16
Webster County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:webster,Webster County NE,http://www.co.webster.ne.us/webpages/election/election.html,(402) 746-2716,clerk@webster.nacone.org,621 N Cedar St.,Red Cloud,NE,68970,08:30:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16
Webster County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:webster,Webster County NE,http://www.co.webster.ne.us/webpages/election/election.html,(402) 746-2716,clerk@webster.nacone.org,621 N Cedar St.,Red Cloud,NE,68970,08:30:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16
Webster County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:webster,Webster County NE,http://www.co.webster.ne.us/webpages/election/election.html,(402) 746-2716,clerk@webster.nacone.org,621 N Cedar St.,Red Cloud,NE,68970,08:30:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16
Wheeler County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:wheeler,Wheeler County NE,http://www.wheelercounty.ne.gov/webpages/clerk/clerk.html,(308) 654-3235,clerk@wheeler.nacone.org,301 3rd St.,Bartlett,NE,68622,09:00:00 - 05:00,12:00:00 - 05:00,10/11/16,10/14/16
Wheeler County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:wheeler,Wheeler County NE,http://www.wheelercounty.ne.gov/webpages/clerk/clerk.html,(308) 654-3235,clerk@wheeler.nacone.org,301 3rd St.,Bartlett,NE,68622,13:00:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16
Wheeler County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:wheeler,Wheeler County NE,http://www.wheelercounty.ne.gov/webpages/clerk/clerk.html,(308) 654-3235,clerk@wheeler.nacone.org,301 3rd St.,Bartlett,NE,68622,09:00:00 - 05:00,12:00:00 - 05:00,10/17/16,10/21/16
Wheeler County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:wheeler,Wheeler County NE,http://www.wheelercounty.ne.gov/webpages/clerk/clerk.html,(308) 654-3235,clerk@wheeler.nacone.org,301 3rd St.,Bartlett,NE,68622,13:00:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16
Wheeler County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:wheeler,Wheeler County NE,http://www.wheelercounty.ne.gov/webpages/clerk/clerk.html,(308) 654-3235,clerk@wheeler.nacone.org,301 3rd St.,Bartlett,NE,68622,09:00:00 - 05:00,12:00:00 - 05:00,10/24/16,10/28/16
Wheeler County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:wheeler,Wheeler County NE,http://www.wheelercounty.ne.gov/webpages/clerk/clerk.html,(308) 654-3235,clerk@wheeler.nacone.org,301 3rd St.,Bartlett,NE,68622,13:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16
Wheeler County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:wheeler,Wheeler County NE,http://www.wheelercounty.ne.gov/webpages/clerk/clerk.html,(308) 654-3235,clerk@wheeler.nacone.org,301 3rd St.,Bartlett,NE,68622,09:00:00 - 05:00,12:00:00 - 05:00,10/31/16,11/4/16
Wheeler County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:wheeler,Wheeler County NE,http://www.wheelercounty.ne.gov/webpages/clerk/clerk.html,(308) 654-3235,clerk@wheeler.nacone.org,301 3rd St.,Bartlett,NE,68622,13:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16
Wheeler County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:wheeler,Wheeler County NE,http://www.wheelercounty.ne.gov/webpages/clerk/clerk.html,(308) 654-3235,clerk@wheeler.nacone.org,301 3rd St.,Bartlett,NE,68622,09:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16
Wheeler County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:wheeler,Wheeler County NE,http://www.wheelercounty.ne.gov/webpages/clerk/clerk.html,(308) 654-3235,clerk@wheeler.nacone.org,301 3rd St.,Bartlett,NE,68622,13:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16
York County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:york,York County NE,http://www.yorkcounty.ne.gov/Offices/ElectionCommissioner.html,(402) 362-7759,clerk@york.nacone.org,"510 Lincoln Ave., Room 103",York,NE,68467,08:00:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16
