office-name,official-title,types,ocd-division,division-description,homepage-url,phone,email,street,city,state,zip,start_time,end_time,start_date,end_date,is_only_by_appt,notes,notes for hand collection
Durham Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:durham,Durham Town ME,,(207) 353-2561,,630 Hallowell Rd,Durham,ME,4222,08:30:00 - 04:00,16:30:00 - 04:00,10/28/16,10/28/16,,,
Durham Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:durham,Durham Town ME,,(207) 353-2561,,630 Hallowell Rd,Durham,ME,4222,08:30:00 - 04:00,16:30:00 - 04:00,10/31/16,11/1/16,,,
Durham Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:durham,Durham Town ME,,(207) 353-2561,,630 Hallowell Rd,Durham,ME,4222,08:30:00 - 04:00,16:30:00 - 04:00,11/2/16,11/2/16,,,
Durham Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:durham,Durham Town ME,,(207) 353-2561,,630 Hallowell Rd,Durham,ME,4222,10:30:00 - 04:00,18:30:00 - 04:00,11/3/16,11/3/16,,,
Dixmont Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dixmont,Dixmont Town ME,,(207) 234-2294,,758 Western Ave,Dixmont,ME,4932,08:00:00 - 04:00,13:00:00 - 04:00,10/7/16,10/7/16,,Oct 7-Nov 3. Office hours: M W F 8-1 // T 1-6 // R 2-7,
Dixmont Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dixmont,Dixmont Town ME,,(207) 234-2294,,758 Western Ave,Dixmont,ME,4932,13:00:00 - 04:00,18:00:00 - 04:00,10/11/16,10/11/16,,,
Dixmont Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dixmont,Dixmont Town ME,,(207) 234-2294,,758 Western Ave,Dixmont,ME,4932,08:00:00 - 04:00,13:00:00 - 04:00,10/12/16,10/12/16,,,
Dixmont Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dixmont,Dixmont Town ME,,(207) 234-2294,,758 Western Ave,Dixmont,ME,4932,14:00:00 - 04:00,19:00:00 - 04:00,10/13/16,10/13/16,,,
Dixmont Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dixmont,Dixmont Town ME,,(207) 234-2294,,758 Western Ave,Dixmont,ME,4932,08:00:00 - 04:00,13:00:00 - 04:00,10/14/16,10/14/16,,,
Dixmont Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dixmont,Dixmont Town ME,,(207) 234-2294,,758 Western Ave,Dixmont,ME,4932,08:00:00 - 04:00,13:00:00 - 04:00,10/17/16,10/17/16,,,
Dixmont Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dixmont,Dixmont Town ME,,(207) 234-2294,,758 Western Ave,Dixmont,ME,4932,13:00:00 - 04:00,18:00:00 - 04:00,10/18/16,10/18/16,,,
Dixmont Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dixmont,Dixmont Town ME,,(207) 234-2294,,758 Western Ave,Dixmont,ME,4932,08:00:00 - 04:00,13:00:00 - 04:00,10/19/16,10/19/16,,,
Dixmont Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dixmont,Dixmont Town ME,,(207) 234-2294,,758 Western Ave,Dixmont,ME,4932,14:00:00 - 04:00,19:00:00 - 04:00,10/20/16,10/20/16,,,
Dixmont Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dixmont,Dixmont Town ME,,(207) 234-2294,,758 Western Ave,Dixmont,ME,4932,08:00:00 - 04:00,13:00:00 - 04:00,10/21/16,10/21/16,,,
Dixmont Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dixmont,Dixmont Town ME,,(207) 234-2294,,758 Western Ave,Dixmont,ME,4932,08:00:00 - 04:00,13:00:00 - 04:00,10/24/16,10/24/16,,,
Dixmont Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dixmont,Dixmont Town ME,,(207) 234-2294,,758 Western Ave,Dixmont,ME,4932,13:00:00 - 04:00,18:00:00 - 04:00,10/25/16,10/25/16,,,
Dixmont Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dixmont,Dixmont Town ME,,(207) 234-2294,,758 Western Ave,Dixmont,ME,4932,08:00:00 - 04:00,13:00:00 - 04:00,10/26/16,10/26/16,,,
Dixmont Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dixmont,Dixmont Town ME,,(207) 234-2294,,758 Western Ave,Dixmont,ME,4932,14:00:00 - 04:00,19:00:00 - 04:00,10/27/16,10/27/16,,,
Dixmont Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dixmont,Dixmont Town ME,,(207) 234-2294,,758 Western Ave,Dixmont,ME,4932,08:00:00 - 04:00,13:00:00 - 04:00,10/28/16,10/28/16,,,
Dixmont Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dixmont,Dixmont Town ME,,(207) 234-2294,,758 Western Ave,Dixmont,ME,4932,08:00:00 - 04:00,13:00:00 - 04:00,10/31/16,10/31/16,,,
Dixmont Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dixmont,Dixmont Town ME,,(207) 234-2294,,758 Western Ave,Dixmont,ME,4932,13:00:00 - 04:00,18:00:00 - 04:00,11/1/16,11/1/16,,,
Dixmont Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dixmont,Dixmont Town ME,,(207) 234-2294,,758 Western Ave,Dixmont,ME,4932,08:00:00 - 04:00,13:00:00 - 04:00,11/2/16,11/2/16,,,
Dixmont Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dixmont,Dixmont Town ME,,(207) 234-2294,,758 Western Ave,Dixmont,ME,4932,14:00:00 - 04:00,19:00:00 - 04:00,11/3/16,11/3/16,,,
Dresden Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dresden,Dresden Town ME,,(207) 737-4335,,534 Gardiner Road,Dresden,ME,4342,09:00:00 - 04:00,15:00:00 - 04:00,10/12/16,10/12/16,,Oct 9th -Nov 3. Office hours: M 1-6 // W 9-3,
Dresden Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dresden,Dresden Town ME,,(207) 737-4335,,534 Gardiner Road,Dresden,ME,4342,13:00:00 - 04:00,18:00:00 - 04:00,10/17/16,10/17/16,,,
Dresden Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dresden,Dresden Town ME,,(207) 737-4335,,534 Gardiner Road,Dresden,ME,4342,09:00:00 - 04:00,15:00:00 - 04:00,10/19/16,10/19/16,,,
Dresden Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dresden,Dresden Town ME,,(207) 737-4335,,534 Gardiner Road,Dresden,ME,4342,13:00:00 - 04:00,18:00:00 - 04:00,10/24/16,10/24/16,,,
Dresden Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dresden,Dresden Town ME,,(207) 737-4335,,534 Gardiner Road,Dresden,ME,4342,09:00:00 - 04:00,15:00:00 - 04:00,10/26/16,10/26/16,,,
Dresden Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dresden,Dresden Town ME,,(207) 737-4335,,534 Gardiner Road,Dresden,ME,4342,13:00:00 - 04:00,18:00:00 - 04:00,10/31/16,10/31/16,,,
Dresden Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dresden,Dresden Town ME,,(207) 737-4335,,534 Gardiner Road,Dresden,ME,4342,09:00:00 - 04:00,15:00:00 - 04:00,11/2/16,11/2/16,,,
Denmark Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:denmark,Denmark Town ME,,(207) 452-2163,,62 East Main Street,Denmark,ME,4022,09:00:00 - 04:00,16:30:00 - 04:00,10/11/16,10/14/16,,Oct 11-Nov 3. Office hours: T-F 9-4:30 // 2nd & last Sat of month 9-12,
Denmark Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:denmark,Denmark Town ME,,(207) 452-2163,,62 East Main Street,Denmark,ME,4022,09:00:00 - 04:00,16:30:00 - 04:00,10/18/16,10/21/16,,,
Denmark Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:denmark,Denmark Town ME,,(207) 452-2163,,62 East Main Street,Denmark,ME,4022,09:00:00 - 04:00,12:00:00 - 04:00,10/22/16,10/22/16,,,
Denmark Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:denmark,Denmark Town ME,,(207) 452-2163,,62 East Main Street,Denmark,ME,4022,09:00:00 - 04:00,16:30:00 - 04:00,10/25/16,10/28/16,,,
Denmark Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:denmark,Denmark Town ME,,(207) 452-2163,,62 East Main Street,Denmark,ME,4022,09:00:00 - 04:00,16:30:00 - 04:00,11/1/16,11/3/16,,,
Dennistown Plantation,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dennistown,Dennistown Plantation ME,,(207) 668-4019,,705 Main Street,Jackman,ME,4945,15:00:00 - 04:00,18:00:00 - 04:00,10/11/16,10/11/16,,Oct 7-Nov 3. Office hours: M T R 3-6,
Dennistown Plantation,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dennistown,Dennistown Plantation ME,,(207) 668-4019,,705 Main Street,Jackman,ME,4945,15:00:00 - 04:00,18:00:00 - 04:00,10/13/16,10/13/16,,,
Dennistown Plantation,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dennistown,Dennistown Plantation ME,,(207) 668-4019,,705 Main Street,Jackman,ME,4945,15:00:00 - 04:00,18:00:00 - 04:00,10/17/16,10/18/16,,,
Dennistown Plantation,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dennistown,Dennistown Plantation ME,,(207) 668-4019,,705 Main Street,Jackman,ME,4945,15:00:00 - 04:00,18:00:00 - 04:00,10/20/16,10/20/16,,,
Dennistown Plantation,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dennistown,Dennistown Plantation ME,,(207) 668-4019,,705 Main Street,Jackman,ME,4945,15:00:00 - 04:00,18:00:00 - 04:00,10/24/16,10/25/16,,,
Dennistown Plantation,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dennistown,Dennistown Plantation ME,,(207) 668-4019,,705 Main Street,Jackman,ME,4945,15:00:00 - 04:00,18:00:00 - 04:00,10/27/16,10/27/16,,,
Dennistown Plantation,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dennistown,Dennistown Plantation ME,,(207) 668-4019,,705 Main Street,Jackman,ME,4945,15:00:00 - 04:00,18:00:00 - 04:00,10/31/16,11/1/16,,,
Dennistown Plantation,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dennistown,Dennistown Plantation ME,,(207) 668-4019,,705 Main Street,Jackman,ME,4945,15:00:00 - 04:00,18:00:00 - 04:00,11/3/16,11/3/16,,,
Damariscotta Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:damariscotta,Damariscotta Town ME,,(207) 563-5168,,21 School Street,Damariscotta,ME,4543,09:00:00 - 04:00,17:00:00 - 04:00,10/7/16,10/7/16,,Oct 7-Nov 3. Office hours: M T R F 9-5 // W 1-6,
Damariscotta Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:damariscotta,Damariscotta Town ME,,(207) 563-5168,,21 School Street,Damariscotta,ME,4543,09:00:00 - 04:00,17:00:00 - 04:00,10/11/16,10/11/16,,,
Damariscotta Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:damariscotta,Damariscotta Town ME,,(207) 563-5168,,21 School Street,Damariscotta,ME,4543,13:00:00 - 04:00,18:00:00 - 04:00,10/12/16,10/12/16,,,
Damariscotta Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:damariscotta,Damariscotta Town ME,,(207) 563-5168,,21 School Street,Damariscotta,ME,4543,09:00:00 - 04:00,17:00:00 - 04:00,10/13/16,10/14/16,,,
Damariscotta Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:damariscotta,Damariscotta Town ME,,(207) 563-5168,,21 School Street,Damariscotta,ME,4543,09:00:00 - 04:00,17:00:00 - 04:00,10/17/16,10/18/16,,,
Damariscotta Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:damariscotta,Damariscotta Town ME,,(207) 563-5168,,21 School Street,Damariscotta,ME,4543,13:00:00 - 04:00,18:00:00 - 04:00,10/19/16,10/19/16,,,
Damariscotta Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:damariscotta,Damariscotta Town ME,,(207) 563-5168,,21 School Street,Damariscotta,ME,4543,09:00:00 - 04:00,17:00:00 - 04:00,10/20/16,10/21/16,,,
Damariscotta Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:damariscotta,Damariscotta Town ME,,(207) 563-5168,,21 School Street,Damariscotta,ME,4543,09:00:00 - 04:00,17:00:00 - 04:00,10/24/16,10/25/16,,,
Damariscotta Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:damariscotta,Damariscotta Town ME,,(207) 563-5168,,21 School Street,Damariscotta,ME,4543,13:00:00 - 04:00,18:00:00 - 04:00,10/26/16,10/26/16,,,
Damariscotta Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:damariscotta,Damariscotta Town ME,,(207) 563-5168,,21 School Street,Damariscotta,ME,4543,09:00:00 - 04:00,17:00:00 - 04:00,10/27/16,10/28/16,,,
Damariscotta Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:damariscotta,Damariscotta Town ME,,(207) 563-5168,,21 School Street,Damariscotta,ME,4543,09:00:00 - 04:00,17:00:00 - 04:00,10/31/16,11/1/16,,,
Damariscotta Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:damariscotta,Damariscotta Town ME,,(207) 563-5168,,21 School Street,Damariscotta,ME,4543,13:00:00 - 04:00,18:00:00 - 04:00,11/2/16,11/2/16,,,
Damariscotta Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:damariscotta,Damariscotta Town ME,,(207) 563-5168,,21 School Street,Damariscotta,ME,4543,09:00:00 - 04:00,17:00:00 - 04:00,11/3/16,11/3/16,,,
Danforth Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:danforth,Danforth Town ME,,(207) 448-2321,,18 Central St.,Danforth,ME,4424,08:00:00 - 04:00,16:00:00 - 04:00,10/7/16,10/7/16,,Oct 7-Nov 3. Office hours: M-F 8-4,
Danforth Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:danforth,Danforth Town ME,,(207) 448-2321,,18 Central St.,Danforth,ME,4424,08:00:00 - 04:00,16:00:00 - 04:00,10/11/16,10/14/16,,,
Danforth Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:danforth,Danforth Town ME,,(207) 448-2321,,18 Central St.,Danforth,ME,4424,08:00:00 - 04:00,16:00:00 - 04:00,10/17/16,10/21/16,,,
Danforth Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:danforth,Danforth Town ME,,(207) 448-2321,,18 Central St.,Danforth,ME,4424,08:00:00 - 04:00,16:00:00 - 04:00,10/24/16,10/28/16,,,
Danforth Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:danforth,Danforth Town ME,,(207) 448-2321,,18 Central St.,Danforth,ME,4424,08:00:00 - 04:00,16:00:00 - 04:00,10/31/16,11/3/16,,,
Dayton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dayton,Dayton Town ME,,(207) 499-7526,,33 Clarks Mills Road,Dayton,ME,4005,12:00:00 - 04:00,18:00:00 - 04:00,9/26/16,9/26/16,,Sept. 24-Nov 3. Office hours M 12-6 // W 8-3 // R 12-7,
Dayton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dayton,Dayton Town ME,,(207) 499-7526,,33 Clarks Mills Road,Dayton,ME,4005,08:00:00 - 04:00,15:00:00 - 04:00,9/28/16,9/28/16,,,
Dayton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dayton,Dayton Town ME,,(207) 499-7526,,33 Clarks Mills Road,Dayton,ME,4005,12:00:00 - 04:00,19:00:00 - 04:00,9/29/16,9/29/16,,,
Dayton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dayton,Dayton Town ME,,(207) 499-7526,,33 Clarks Mills Road,Dayton,ME,4005,12:00:00 - 04:00,18:00:00 - 04:00,10/3/16,10/3/16,,,
Dayton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dayton,Dayton Town ME,,(207) 499-7526,,33 Clarks Mills Road,Dayton,ME,4005,08:00:00 - 04:00,15:00:00 - 04:00,10/5/16,10/5/16,,,
Dayton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dayton,Dayton Town ME,,(207) 499-7526,,33 Clarks Mills Road,Dayton,ME,4005,12:00:00 - 04:00,19:00:00 - 04:00,10/6/16,10/6/16,,,
Dayton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dayton,Dayton Town ME,,(207) 499-7526,,33 Clarks Mills Road,Dayton,ME,4005,08:00:00 - 04:00,15:00:00 - 04:00,10/12/16,10/12/16,,,
Dayton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dayton,Dayton Town ME,,(207) 499-7526,,33 Clarks Mills Road,Dayton,ME,4005,12:00:00 - 04:00,19:00:00 - 04:00,10/13/16,10/13/16,,,
Dayton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dayton,Dayton Town ME,,(207) 499-7526,,33 Clarks Mills Road,Dayton,ME,4005,12:00:00 - 04:00,18:00:00 - 04:00,10/17/16,10/17/16,,,
Dayton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dayton,Dayton Town ME,,(207) 499-7526,,33 Clarks Mills Road,Dayton,ME,4005,08:00:00 - 04:00,15:00:00 - 04:00,10/19/16,10/19/16,,,
Dayton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dayton,Dayton Town ME,,(207) 499-7526,,33 Clarks Mills Road,Dayton,ME,4005,12:00:00 - 04:00,19:00:00 - 04:00,10/20/16,10/20/16,,,
Dayton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dayton,Dayton Town ME,,(207) 499-7526,,33 Clarks Mills Road,Dayton,ME,4005,12:00:00 - 04:00,18:00:00 - 04:00,10/24/16,10/24/16,,,
Dayton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dayton,Dayton Town ME,,(207) 499-7526,,33 Clarks Mills Road,Dayton,ME,4005,08:00:00 - 04:00,15:00:00 - 04:00,10/26/16,10/26/16,,,
Dayton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dayton,Dayton Town ME,,(207) 499-7526,,33 Clarks Mills Road,Dayton,ME,4005,12:00:00 - 04:00,19:00:00 - 04:00,10/27/16,10/27/16,,,
Dayton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dayton,Dayton Town ME,,(207) 499-7526,,33 Clarks Mills Road,Dayton,ME,4005,12:00:00 - 04:00,18:00:00 - 04:00,10/31/16,10/31/16,,,
Dayton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dayton,Dayton Town ME,,(207) 499-7526,,33 Clarks Mills Road,Dayton,ME,4005,08:00:00 - 04:00,15:00:00 - 04:00,11/2/16,11/2/16,,,
Dayton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dayton,Dayton Town ME,,(207) 499-7526,,33 Clarks Mills Road,Dayton,ME,4005,12:00:00 - 04:00,19:00:00 - 04:00,11/3/16,11/3/16,,,
Deblois Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:deblois,Deblois Town ME,,(207) 638-3801,,8 Lane Road,Deblois,ME,4622,13:00:00 - 04:00,17:00:00 - 04:00,10/12/16,10/12/16,,Oct 7-Nov 3. Office hours: M 8-12 // W 1-5,
Deblois Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:deblois,Deblois Town ME,,(207) 638-3801,,8 Lane Road,Deblois,ME,4622,08:00:00 - 04:00,12:00:00 - 04:00,10/17/16,10/17/16,,,
Deblois Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:deblois,Deblois Town ME,,(207) 638-3801,,8 Lane Road,Deblois,ME,4622,13:00:00 - 04:00,17:00:00 - 04:00,10/19/16,10/19/16,,,
Deblois Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:deblois,Deblois Town ME,,(207) 638-3801,,8 Lane Road,Deblois,ME,4622,08:00:00 - 04:00,12:00:00 - 04:00,10/24/16,10/24/16,,,
Deblois Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:deblois,Deblois Town ME,,(207) 638-3801,,8 Lane Road,Deblois,ME,4622,13:00:00 - 04:00,17:00:00 - 04:00,10/26/16,10/26/16,,,
Deblois Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:deblois,Deblois Town ME,,(207) 638-3801,,8 Lane Road,Deblois,ME,4622,08:00:00 - 04:00,12:00:00 - 04:00,10/31/16,10/31/16,,,
Deblois Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:deblois,Deblois Town ME,,(207) 638-3801,,8 Lane Road,Deblois,ME,4622,13:00:00 - 04:00,17:00:00 - 04:00,11/2/16,11/2/16,,,
Dedham Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dedham,Dedham Town ME,,(207) 843-6217,,2073 Main Road Ste A,Dedham,ME,4429,08:00:00 - 04:00,16:00:00 - 04:00,10/7/16,10/7/16,,Oct 7-Nov 3. Office hours: M-F 8-4 // R 8-6,
Dedham Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:dedham,Dedham Town ME,,(207) 843-6217,,2073 Main Road Ste A,Dedham,ME,4429,08:00:00 - 04:00,16:00:00 - 04:00,10/11/16,10/12/16,,,
