ocd_division,email,county,location_name,address_1,address_2,city,state,zip_code,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,appointment_phone,is_subject_to_change,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
ocd-division/country:us/state:sd/county:gregory,jim.waterbury@state.sd.us,Gregory County,Gregory County Courthouse,221 East 8th Street,,Burke,SD,57523,13:00:00 - 5:00,17:00:00 - 5:00,10/17/16,10/21/16,False,False,False,False,262,"221 East 8th Street, Burke, SD 57523",,01:00 PM-05:00 PM,,ho29592347,false,false,,,,poll50645687
ocd-division/country:us/state:sd/county:gregory,jim.waterbury@state.sd.us,Gregory County,Gregory County Courthouse,221 East 8th Street,,Burke,SD,57523,8:00:00 - 5:00,12:00:00 - 5:00,10/17/16,10/21/16,False,False,False,False,263,"221 East 8th Street, Burke, SD 57523",,08:00 AM-12:00 PM,,ho29592347,false,false,,,,poll50645687
ocd-division/country:us/state:sd/county:gregory,jim.waterbury@state.sd.us,Gregory County,Gregory County Courthouse,221 East 8th Street,,Burke,SD,57523,13:00:00 - 5:00,17:00:00 - 5:00,10/24/16,10/28/16,False,False,False,False,264,"221 East 8th Street, Burke, SD 57523",,01:00 PM-05:00 PM,,ho29592347,false,false,,,,poll50645687
ocd-division/country:us/state:sd/county:gregory,jim.waterbury@state.sd.us,Gregory County,Gregory County Courthouse,221 East 8th Street,,Burke,SD,57523,8:00:00 - 5:00,12:00:00 - 5:00,10/24/16,10/28/16,False,False,False,False,265,"221 East 8th Street, Burke, SD 57523",,08:00 AM-12:00 PM,,ho29592347,false,false,,,,poll50645687
ocd-division/country:us/state:sd/county:gregory,jim.waterbury@state.sd.us,Gregory County,Gregory County Courthouse,221 East 8th Street,,Burke,SD,57523,13:00:00 - 5:00,17:00:00 - 5:00,10/31/16,11/4/16,False,False,False,False,266,"221 East 8th Street, Burke, SD 57523",,01:00 PM-05:00 PM,,ho29592347,false,false,,,,poll50645687
ocd-division/country:us/state:sd/county:gregory,jim.waterbury@state.sd.us,Gregory County,Gregory County Courthouse,221 East 8th Street,,Burke,SD,57523,8:00:00 - 5:00,12:00:00 - 5:00,10/31/16,11/4/16,False,False,False,False,267,"221 East 8th Street, Burke, SD 57523",,08:00 AM-12:00 PM,,ho29592347,false,false,,,,poll50645687
ocd-division/country:us/state:sd/county:gregory,jim.waterbury@state.sd.us,Gregory County,Gregory County Courthouse,221 East 8th Street,,Burke,SD,57523,13:00:00 - 6:00,17:00:00 - 6:00,11/7/16,11/7/16,False,False,False,False,268,"221 East 8th Street, Burke, SD 57523",,01:00 PM-05:00 PM,,ho29592347,false,false,,,,poll50645687
ocd-division/country:us/state:sd/county:gregory,jim.waterbury@state.sd.us,Gregory County,Gregory County Courthouse,221 East 8th Street,,Burke,SD,57523,8:00:00 - 6:00,12:00:00 - 6:00,11/7/16,11/7/16,False,False,False,False,269,"221 East 8th Street, Burke, SD 57523",,08:00 AM-12:00 PM,,ho29592347,false,false,,,,poll50645687
ocd-division/country:us/state:sd/county:haakon,haakon2@gwtc.net,Haakon County,Haakon County Courthouse,140 South Howard,,Philip,SD,57567,13:00:00 - 6:00,17:00:00 - 6:00,9/23/16,9/23/16,False,False,False,False,270,"140 South Howard, Philip, SD 57567",,01:00 PM-05:00 PM,,ho58438175,false,false,,,,poll67432999
ocd-division/country:us/state:sd/county:haakon,haakon2@gwtc.net,Haakon County,Haakon County Courthouse,140 South Howard,,Philip,SD,57567,8:00:00 - 6:00,12:00:00 - 6:00,9/23/16,9/23/16,False,False,False,False,271,"140 South Howard, Philip, SD 57567",,08:00 AM-12:00 PM,,ho58438175,false,false,,,,poll67432999
ocd-division/country:us/state:sd/county:haakon,haakon2@gwtc.net,Haakon County,Haakon County Courthouse,140 South Howard,,Philip,SD,57567,13:00:00 - 6:00,17:00:00 - 6:00,9/26/16,9/30/16,False,False,False,False,272,"140 South Howard, Philip, SD 57567",,01:00 PM-05:00 PM,,ho58438175,false,false,,,,poll67432999
ocd-division/country:us/state:sd/county:haakon,haakon2@gwtc.net,Haakon County,Haakon County Courthouse,140 South Howard,,Philip,SD,57567,8:00:00 - 6:00,12:00:00 - 6:00,9/26/16,9/30/16,False,False,False,False,273,"140 South Howard, Philip, SD 57567",,08:00 AM-12:00 PM,,ho58438175,false,false,,,,poll67432999
ocd-division/country:us/state:sd/county:haakon,haakon2@gwtc.net,Haakon County,Haakon County Courthouse,140 South Howard,,Philip,SD,57567,13:00:00 - 6:00,17:00:00 - 6:00,10/3/16,10/7/16,False,False,False,False,274,"140 South Howard, Philip, SD 57567",,01:00 PM-05:00 PM,,ho58438175,false,false,,,,poll67432999
ocd-division/country:us/state:sd/county:haakon,haakon2@gwtc.net,Haakon County,Haakon County Courthouse,140 South Howard,,Philip,SD,57567,8:00:00 - 6:00,12:00:00 - 6:00,10/3/16,10/7/16,False,False,False,False,275,"140 South Howard, Philip, SD 57567",,08:00 AM-12:00 PM,,ho58438175,false,false,,,,poll67432999
ocd-division/country:us/state:sd/county:haakon,haakon2@gwtc.net,Haakon County,Haakon County Courthouse,140 South Howard,,Philip,SD,57567,13:00:00 - 6:00,17:00:00 - 6:00,10/11/16,10/14/16,False,False,False,False,276,"140 South Howard, Philip, SD 57567",,01:00 PM-05:00 PM,,ho58438175,false,false,,,,poll67432999
ocd-division/country:us/state:sd/county:haakon,haakon2@gwtc.net,Haakon County,Haakon County Courthouse,140 South Howard,,Philip,SD,57567,8:00:00 - 6:00,12:00:00 - 6:00,10/11/16,10/14/16,False,False,False,False,277,"140 South Howard, Philip, SD 57567",,08:00 AM-12:00 PM,,ho58438175,false,false,,,,poll67432999
ocd-division/country:us/state:sd/county:haakon,haakon2@gwtc.net,Haakon County,Haakon County Courthouse,140 South Howard,,Philip,SD,57567,13:00:00 - 6:00,17:00:00 - 6:00,10/17/16,10/21/16,False,False,False,False,278,"140 South Howard, Philip, SD 57567",,01:00 PM-05:00 PM,,ho58438175,false,false,,,,poll67432999
ocd-division/country:us/state:sd/county:haakon,haakon2@gwtc.net,Haakon County,Haakon County Courthouse,140 South Howard,,Philip,SD,57567,8:00:00 - 6:00,12:00:00 - 6:00,10/17/16,10/21/16,False,False,False,False,279,"140 South Howard, Philip, SD 57567",,08:00 AM-12:00 PM,,ho58438175,false,false,,,,poll67432999
ocd-division/country:us/state:sd/county:haakon,haakon2@gwtc.net,Haakon County,Haakon County Courthouse,140 South Howard,,Philip,SD,57567,13:00:00 - 6:00,17:00:00 - 6:00,10/24/16,10/28/16,False,False,False,False,280,"140 South Howard, Philip, SD 57567",,01:00 PM-05:00 PM,,ho58438175,false,false,,,,poll67432999
ocd-division/country:us/state:sd/county:haakon,haakon2@gwtc.net,Haakon County,Haakon County Courthouse,140 South Howard,,Philip,SD,57567,8:00:00 - 6:00,12:00:00 - 6:00,10/24/16,10/28/16,False,False,False,False,281,"140 South Howard, Philip, SD 57567",,08:00 AM-12:00 PM,,ho58438175,false,false,,,,poll67432999
ocd-division/country:us/state:sd/county:haakon,haakon2@gwtc.net,Haakon County,Haakon County Courthouse,140 South Howard,,Philip,SD,57567,13:00:00 - 6:00,17:00:00 - 6:00,10/31/16,11/4/16,False,False,False,False,282,"140 South Howard, Philip, SD 57567",,01:00 PM-05:00 PM,,ho58438175,false,false,,,,poll67432999
ocd-division/country:us/state:sd/county:haakon,haakon2@gwtc.net,Haakon County,Haakon County Courthouse,140 South Howard,,Philip,SD,57567,8:00:00 - 6:00,12:00:00 - 6:00,10/31/16,11/4/16,False,False,False,False,283,"140 South Howard, Philip, SD 57567",,08:00 AM-12:00 PM,,ho58438175,false,false,,,,poll67432999
ocd-division/country:us/state:sd/county:haakon,haakon2@gwtc.net,Haakon County,Haakon County Courthouse,140 South Howard,,Philip,SD,57567,13:00:00 - 7:00,17:00:00 - 7:00,11/7/16,11/7/16,False,False,False,False,284,"140 South Howard, Philip, SD 57567",,01:00 PM-05:00 PM,,ho58438175,false,false,,,,poll67432999
ocd-division/country:us/state:sd/county:haakon,haakon2@gwtc.net,Haakon County,Haakon County Courthouse,140 South Howard,,Philip,SD,57567,8:00:00 - 7:00,12:00:00 - 7:00,11/7/16,11/7/16,False,False,False,False,285,"140 South Howard, Philip, SD 57567",,08:00 AM-12:00 PM,,ho58438175,false,false,,,,poll67432999
ocd-division/country:us/state:sd/county:hamlin,dixie.opdahl@state.sd.us,Hamlin County,Hamlin County Courthouse,300 4th St,2nd Floor,Hayti,SD,57241,8:00:00 - 5:00,17:00:00 - 5:00,9/23/16,9/23/16,False,False,False,False,286,"300 4th St 2nd Floor, Hayti, SD 57241",,08:00 AM-05:00 PM,,ho60827592,false,false,,,,poll35363572
ocd-division/country:us/state:sd/county:hamlin,dixie.opdahl@state.sd.us,Hamlin County,Hamlin County Courthouse,300 4th St,2nd Floor,Hayti,SD,57241,8:00:00 - 5:00,17:00:00 - 5:00,9/26/16,9/30/16,False,False,False,False,287,"300 4th St 2nd Floor, Hayti, SD 57241",,08:00 AM-05:00 PM,,ho60827592,false,false,,,,poll35363572
ocd-division/country:us/state:sd/county:hamlin,dixie.opdahl@state.sd.us,Hamlin County,Hamlin County Courthouse,300 4th St,2nd Floor,Hayti,SD,57241,8:00:00 - 5:00,17:00:00 - 5:00,10/3/16,10/7/16,False,False,False,False,288,"300 4th St 2nd Floor, Hayti, SD 57241",,08:00 AM-05:00 PM,,ho60827592,false,false,,,,poll35363572
ocd-division/country:us/state:sd/county:hamlin,dixie.opdahl@state.sd.us,Hamlin County,Hamlin County Courthouse,300 4th St,2nd Floor,Hayti,SD,57241,8:00:00 - 5:00,17:00:00 - 5:00,10/10/16,10/14/16,False,False,False,False,289,"300 4th St 2nd Floor, Hayti, SD 57241",,08:00 AM-05:00 PM,,ho60827592,false,false,,,,poll35363572
ocd-division/country:us/state:sd/county:hamlin,dixie.opdahl@state.sd.us,Hamlin County,Hamlin County Courthouse,300 4th St,2nd Floor,Hayti,SD,57241,8:00:00 - 5:00,17:00:00 - 5:00,10/17/16,10/21/16,False,False,False,False,290,"300 4th St 2nd Floor, Hayti, SD 57241",,08:00 AM-05:00 PM,,ho60827592,false,false,,,,poll35363572
ocd-division/country:us/state:sd/county:hamlin,dixie.opdahl@state.sd.us,Hamlin County,Hamlin County Courthouse,300 4th St,2nd Floor,Hayti,SD,57241,8:00:00 - 5:00,17:00:00 - 5:00,10/24/16,10/28/16,False,False,False,False,291,"300 4th St 2nd Floor, Hayti, SD 57241",,08:00 AM-05:00 PM,,ho60827592,false,false,,,,poll35363572
ocd-division/country:us/state:sd/county:hamlin,dixie.opdahl@state.sd.us,Hamlin County,Hamlin County Courthouse,300 4th St,2nd Floor,Hayti,SD,57241,8:00:00 - 5:00,17:00:00 - 5:00,10/31/16,11/4/16,False,False,False,False,292,"300 4th St 2nd Floor, Hayti, SD 57241",,08:00 AM-05:00 PM,,ho60827592,false,false,,,,poll35363572
ocd-division/country:us/state:sd/county:hamlin,dixie.opdahl@state.sd.us,Hamlin County,Hamlin County Courthouse,300 4th St,2nd Floor,Hayti,SD,57241,8:00:00 - 6:00,17:00:00 - 6:00,11/7/16,11/7/16,False,False,False,False,293,"300 4th St 2nd Floor, Hayti, SD 57241",,08:00 AM-05:00 PM,,ho60827592,false,false,,,,poll35363572
ocd-division/country:us/state:sd/county:hand,auditor.handcoem@midconetwork.com,Hand County,Hand County Courthouse,415 W. 1st Ave.,,Miller,SD,57362,12:30:00 - 5:00,17:00:00 - 5:00,9/23/16,9/23/16,False,False,False,False,294,"415 W. 1st Ave., Miller, SD 57362",,12:30 PM-05:00 PM,,ho6548902,false,false,,,,poll83349109
ocd-division/country:us/state:sd/county:hand,auditor.handcoem@midconetwork.com,Hand County,Hand County Courthouse,415 W. 1st Ave.,,Miller,SD,57362,8:00:00 - 5:00,12:00:00 - 5:00,9/23/16,9/23/16,False,False,False,False,295,"415 W. 1st Ave., Miller, SD 57362",,08:00 AM-12:00 PM,,ho6548902,false,false,,,,poll83349109
ocd-division/country:us/state:sd/county:hand,auditor.handcoem@midconetwork.com,Hand County,Hand County Courthouse,415 W. 1st Ave.,,Miller,SD,57362,12:30:00 - 5:00,17:00:00 - 5:00,9/26/16,9/30/16,False,False,False,False,296,"415 W. 1st Ave., Miller, SD 57362",,12:30 PM-05:00 PM,,ho6548902,false,false,,,,poll83349109
ocd-division/country:us/state:sd/county:hand,auditor.handcoem@midconetwork.com,Hand County,Hand County Courthouse,415 W. 1st Ave.,,Miller,SD,57362,8:00:00 - 5:00,12:00:00 - 5:00,9/26/16,9/30/16,False,False,False,False,297,"415 W. 1st Ave., Miller, SD 57362",,08:00 AM-12:00 PM,,ho6548902,false,false,,,,poll83349109
ocd-division/country:us/state:sd/county:hand,auditor.handcoem@midconetwork.com,Hand County,Hand County Courthouse,415 W. 1st Ave.,,Miller,SD,57362,12:30:00 - 5:00,17:00:00 - 5:00,10/3/16,10/7/16,False,False,False,False,298,"415 W. 1st Ave., Miller, SD 57362",,12:30 PM-05:00 PM,,ho6548902,false,false,,,,poll83349109
ocd-division/country:us/state:sd/county:hand,auditor.handcoem@midconetwork.com,Hand County,Hand County Courthouse,415 W. 1st Ave.,,Miller,SD,57362,8:00:00 - 5:00,12:00:00 - 5:00,10/3/16,10/7/16,False,False,False,False,299,"415 W. 1st Ave., Miller, SD 57362",,08:00 AM-12:00 PM,,ho6548902,false,false,,,,poll83349109
ocd-division/country:us/state:sd/county:hand,auditor.handcoem@midconetwork.com,Hand County,Hand County Courthouse,415 W. 1st Ave.,,Miller,SD,57362,12:30:00 - 5:00,17:00:00 - 5:00,10/11/16,10/14/16,False,False,False,False,300,"415 W. 1st Ave., Miller, SD 57362",,12:30 PM-05:00 PM,,ho6548902,false,false,,,,poll83349109
ocd-division/country:us/state:sd/county:hand,auditor.handcoem@midconetwork.com,Hand County,Hand County Courthouse,415 W. 1st Ave.,,Miller,SD,57362,8:00:00 - 5:00,12:00:00 - 5:00,10/11/16,10/14/16,False,False,False,False,301,"415 W. 1st Ave., Miller, SD 57362",,08:00 AM-12:00 PM,,ho6548902,false,false,,,,poll83349109
ocd-division/country:us/state:sd/county:hand,auditor.handcoem@midconetwork.com,Hand County,Hand County Courthouse,415 W. 1st Ave.,,Miller,SD,57362,12:30:00 - 5:00,17:00:00 - 5:00,10/17/16,10/21/16,False,False,False,False,302,"415 W. 1st Ave., Miller, SD 57362",,12:30 PM-05:00 PM,,ho6548902,false,false,,,,poll83349109
ocd-division/country:us/state:sd/county:hand,auditor.handcoem@midconetwork.com,Hand County,Hand County Courthouse,415 W. 1st Ave.,,Miller,SD,57362,8:00:00 - 5:00,12:00:00 - 5:00,10/17/16,10/21/16,False,False,False,False,303,"415 W. 1st Ave., Miller, SD 57362",,08:00 AM-12:00 PM,,ho6548902,false,false,,,,poll83349109
ocd-division/country:us/state:sd/county:hand,auditor.handcoem@midconetwork.com,Hand County,Hand County Courthouse,415 W. 1st Ave.,,Miller,SD,57362,12:30:00 - 5:00,17:00:00 - 5:00,10/24/16,10/28/16,False,False,False,False,304,"415 W. 1st Ave., Miller, SD 57362",,12:30 PM-05:00 PM,,ho6548902,false,false,,,,poll83349109
ocd-division/country:us/state:sd/county:hand,auditor.handcoem@midconetwork.com,Hand County,Hand County Courthouse,415 W. 1st Ave.,,Miller,SD,57362,8:00:00 - 5:00,12:00:00 - 5:00,10/24/16,10/28/16,False,False,False,False,305,"415 W. 1st Ave., Miller, SD 57362",,08:00 AM-12:00 PM,,ho6548902,false,false,,,,poll83349109
ocd-division/country:us/state:sd/county:hand,auditor.handcoem@midconetwork.com,Hand County,Hand County Courthouse,415 W. 1st Ave.,,Miller,SD,57362,12:30:00 - 5:00,17:00:00 - 5:00,10/31/16,11/4/16,False,False,False,False,306,"415 W. 1st Ave., Miller, SD 57362",,12:30 PM-05:00 PM,,ho6548902,false,false,,,,poll83349109
ocd-division/country:us/state:sd/county:hand,auditor.handcoem@midconetwork.com,Hand County,Hand County Courthouse,415 W. 1st Ave.,,Miller,SD,57362,8:00:00 - 5:00,12:00:00 - 5:00,10/31/16,11/4/16,False,False,False,False,307,"415 W. 1st Ave., Miller, SD 57362",,08:00 AM-12:00 PM,,ho6548902,false,false,,,,poll83349109
ocd-division/country:us/state:sd/county:hand,auditor.handcoem@midconetwork.com,Hand County,Hand County Courthouse,415 W. 1st Ave.,,Miller,SD,57362,12:30:00 - 6:00,17:00:00 - 5:00,11/7/16,11/7/16,False,False,False,False,308,"415 W. 1st Ave., Miller, SD 57362",,12:30 PM-05:00 PM,,ho6548902,false,false,,,,poll83349109
ocd-division/country:us/state:sd/county:hand,auditor.handcoem@midconetwork.com,Hand County,Hand County Courthouse,415 W. 1st Ave.,,Miller,SD,57362,8:00:00 - 6:00,12:00:00 - 6:00,11/7/16,11/7/16,False,False,False,False,309,"415 W. 1st Ave., Miller, SD 57362",,08:00 AM-12:00 PM,,ho6548902,false,false,,,,poll83349109
ocd-division/country:us/state:sd/county:hanson,lesa.trabing@state.sd.us,Hanson County,Hanson County Courthouse,720 5th St.,,Alexandria,SD,57311,13:00:00 - 5:00,17:00:00 - 5:00,9/23/16,9/23/16,False,False,False,False,310,"720 5th St., Alexandria, SD 57311",,01:00 PM-05:00 PM,,ho18700014,false,false,,,,poll31001773
ocd-division/country:us/state:sd/county:hanson,lesa.trabing@state.sd.us,Hanson County,Hanson County Courthouse,720 5th St.,,Alexandria,SD,57311,8:00:00 - 5:00,12:00:00 - 5:00,9/23/16,9/23/16,False,False,False,False,311,"720 5th St., Alexandria, SD 57311",,08:00 AM-12:00 PM,,ho18700014,false,false,,,,poll31001773
ocd-division/country:us/state:sd/county:hanson,lesa.trabing@state.sd.us,Hanson County,Hanson County Courthouse,720 5th St.,,Alexandria,SD,57311,13:00:00 - 5:00,17:00:00 - 5:00,9/26/16,9/30/16,False,False,False,False,312,"720 5th St., Alexandria, SD 57311",,01:00 PM-05:00 PM,,ho18700014,false,false,,,,poll31001773
ocd-division/country:us/state:sd/county:hanson,lesa.trabing@state.sd.us,Hanson County,Hanson County Courthouse,720 5th St.,,Alexandria,SD,57311,8:00:00 - 5:00,12:00:00 - 5:00,9/26/16,9/30/16,False,False,False,False,313,"720 5th St., Alexandria, SD 57311",,08:00 AM-12:00 PM,,ho18700014,false,false,,,,poll31001773
ocd-division/country:us/state:sd/county:hanson,lesa.trabing@state.sd.us,Hanson County,Hanson County Courthouse,720 5th St.,,Alexandria,SD,57311,13:00:00 - 5:00,17:00:00 - 5:00,10/3/16,10/7/16,False,False,False,False,314,"720 5th St., Alexandria, SD 57311",,01:00 PM-05:00 PM,,ho18700014,false,false,,,,poll31001773
ocd-division/country:us/state:sd/county:hanson,lesa.trabing@state.sd.us,Hanson County,Hanson County Courthouse,720 5th St.,,Alexandria,SD,57311,8:00:00 - 5:00,12:00:00 - 5:00,10/3/16,10/7/16,False,False,False,False,315,"720 5th St., Alexandria, SD 57311",,08:00 AM-12:00 PM,,ho18700014,false,false,,,,poll31001773
ocd-division/country:us/state:sd/county:hanson,lesa.trabing@state.sd.us,Hanson County,Hanson County Courthouse,720 5th St.,,Alexandria,SD,57311,13:00:00 - 5:00,17:00:00 - 5:00,10/10/16,10/14/16,False,False,False,False,316,"720 5th St., Alexandria, SD 57311",,01:00 PM-05:00 PM,,ho18700014,false,false,,,,poll31001773
ocd-division/country:us/state:sd/county:hanson,lesa.trabing@state.sd.us,Hanson County,Hanson County Courthouse,720 5th St.,,Alexandria,SD,57311,8:00:00 - 5:00,12:00:00 - 5:00,10/10/16,10/14/16,False,False,False,False,317,"720 5th St., Alexandria, SD 57311",,08:00 AM-12:00 PM,,ho18700014,false,false,,,,poll31001773
ocd-division/country:us/state:sd/county:hanson,lesa.trabing@state.sd.us,Hanson County,Hanson County Courthouse,720 5th St.,,Alexandria,SD,57311,13:00:00 - 5:00,17:00:00 - 5:00,10/17/16,10/21/16,False,False,False,False,318,"720 5th St., Alexandria, SD 57311",,01:00 PM-05:00 PM,,ho18700014,false,false,,,,poll31001773
ocd-division/country:us/state:sd/county:hanson,lesa.trabing@state.sd.us,Hanson County,Hanson County Courthouse,720 5th St.,,Alexandria,SD,57311,8:00:00 - 5:00,12:00:00 - 5:00,10/17/16,10/21/16,False,False,False,False,319,"720 5th St., Alexandria, SD 57311",,08:00 AM-12:00 PM,,ho18700014,false,false,,,,poll31001773
ocd-division/country:us/state:sd/county:hanson,lesa.trabing@state.sd.us,Hanson County,Hanson County Courthouse,720 5th St.,,Alexandria,SD,57311,13:00:00 - 5:00,17:00:00 - 5:00,10/24/16,10/28/16,False,False,False,False,320,"720 5th St., Alexandria, SD 57311",,01:00 PM-05:00 PM,,ho18700014,false,false,,,,poll31001773
ocd-division/country:us/state:sd/county:hanson,lesa.trabing@state.sd.us,Hanson County,Hanson County Courthouse,720 5th St.,,Alexandria,SD,57311,8:00:00 - 5:00,12:00:00 - 5:00,10/24/16,10/28/16,False,False,False,False,321,"720 5th St., Alexandria, SD 57311",,08:00 AM-12:00 PM,,ho18700014,false,false,,,,poll31001773
ocd-division/country:us/state:sd/county:hanson,lesa.trabing@state.sd.us,Hanson County,Hanson County Courthouse,720 5th St.,,Alexandria,SD,57311,13:00:00 - 5:00,17:00:00 - 5:00,10/31/16,11/4/16,False,False,False,False,322,"720 5th St., Alexandria, SD 57311",,01:00 PM-05:00 PM,,ho18700014,false,false,,,,poll31001773
ocd-division/country:us/state:sd/county:hanson,lesa.trabing@state.sd.us,Hanson County,Hanson County Courthouse,720 5th St.,,Alexandria,SD,57311,8:00:00 - 5:00,12:00:00 - 5:00,10/31/16,11/4/16,False,False,False,False,323,"720 5th St., Alexandria, SD 57311",,08:00 AM-12:00 PM,,ho18700014,false,false,,,,poll31001773
ocd-division/country:us/state:sd/county:hanson,lesa.trabing@state.sd.us,Hanson County,Hanson County Courthouse,720 5th St.,,Alexandria,SD,57311,8:00:00 - 6:00,12:00:00 - 6:00,11/7/16,11/7/16,False,False,False,False,324,"720 5th St., Alexandria, SD 57311",,08:00 AM-12:00 PM,,ho18700014,false,false,,,,poll31001773
