office-name,ocd-division,homepage-url,phone,email,DIRECTIONS,name,address1,address2,city,state,zip,start_time,end_time,start_date,end_date,is_subject_to_change,notes
Swisher County,ocd-division/country:us/state:tx/county:swisher,http://www.co.swisher.tx.us/,(806) 995-2363,elections@swisher-tx.org,,Courthouse,119 S. Maxwell,Room 107,Tulia,TX,79088,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,"Early Voting (Monday-Friday, 8:00 am - 5:00 pm) October 24, 2016 - November 4, 2016"
Swisher County,ocd-division/country:us/state:tx/county:swisher,http://www.co.swisher.tx.us/,(806) 995-2363,elections@swisher-tx.org,,Courthouse,119 S. Maxwell,Room 107,Tulia,TX,79088,08:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-04-2016,,"Early Voting (Monday-Friday, 8:00 am - 5:00 pm) October 24, 2016 - November 4, 2016"
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,,2700 Premier St,,Fort Worth,TX,76111-3011,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,https://secure.helpscout.net/file/2a970677424b69cb/134434/659376363/51156011/Sched_1116/
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,,2700 Premier St,,Fort Worth,TX,76111-3011,07:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,,2700 Premier St,,Fort Worth,TX,76111-3011,11:00:00 - 05:00,16:00:00 - 05:00,10-30-2016,10-30-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,,2700 Premier St,,Fort Worth,TX,76111-3011,07:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,10-31-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,,2700 Premier St,,Fort Worth,TX,76111-3011,07:00:00 - 05:00,19:00:00 - 05:00,11-01-2016,11-04-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Bob Duncan Center,2800 S Center Street,,Arlington,TX,76014,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Bob Duncan Center,2800 S Center Street,,Arlington,TX,76014,07:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Bob Duncan Center,2800 S Center Street,,Arlington,TX,76014,11:00:00 - 05:00,16:00:00 - 05:00,10-30-2016,10-30-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Bob Duncan Center,2800 S Center Street,,Arlington,TX,76014,07:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,10-31-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Bob Duncan Center,2800 S Center Street,,Arlington,TX,76014,07:00:00 - 05:00,19:00:00 - 05:00,11-01-2016,11-04-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Elzie Odom Athletic Center,1601 NE Green Oaks Boulevard,,Arlington,TX,76006,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Elzie Odom Athletic Center,1601 NE Green Oaks Boulevard,,Arlington,TX,76006,07:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Elzie Odom Athletic Center,1601 NE Green Oaks Boulevard,,Arlington,TX,76006,11:00:00 - 05:00,16:00:00 - 05:00,10-30-2016,10-30-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Elzie Odom Athletic Center,1601 NE Green Oaks Boulevard,,Arlington,TX,76006,07:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,10-31-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Elzie Odom Athletic Center,1601 NE Green Oaks Boulevard,,Arlington,TX,76006,07:00:00 - 05:00,19:00:00 - 05:00,11-01-2016,11-04-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Junior League of Arlington,4002 W Pioneer Parkway,,Arlington,TX,76013,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Junior League of Arlington,4002 W Pioneer Parkway,,Arlington,TX,76013,07:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Junior League of Arlington,4002 W Pioneer Parkway,,Arlington,TX,76013,11:00:00 - 05:00,16:00:00 - 05:00,10-30-2016,10-30-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Junior League of Arlington,4002 W Pioneer Parkway,,Arlington,TX,76013,07:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,10-31-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Junior League of Arlington,4002 W Pioneer Parkway,,Arlington,TX,76013,07:00:00 - 05:00,19:00:00 - 05:00,11-01-2016,11-04-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,,1100 SW Green Oaks Boulevard,,Arlington,TX,76017,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,,1100 SW Green Oaks Boulevard,,Arlington,TX,76017,07:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,,1100 SW Green Oaks Boulevard,,Arlington,TX,76017,11:00:00 - 05:00,16:00:00 - 05:00,10-30-2016,10-30-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,,1100 SW Green Oaks Boulevard,,Arlington,TX,76017,07:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,10-31-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,,1100 SW Green Oaks Boulevard,,Arlington,TX,76017,07:00:00 - 05:00,19:00:00 - 05:00,11-01-2016,11-04-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Tarrant County Sub‐Courthouse,Arlington 700 E Abram Street,,Arlington,TX,76010,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Tarrant County Sub‐Courthouse,Arlington 700 E Abram Street,,Arlington,TX,76010,07:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Tarrant County Sub‐Courthouse,Arlington 700 E Abram Street,,Arlington,TX,76010,11:00:00 - 05:00,16:00:00 - 05:00,10-30-2016,10-30-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Tarrant County Sub‐Courthouse,Arlington 700 E Abram Street,,Arlington,TX,76010,07:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,10-31-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Tarrant County Sub‐Courthouse,Arlington 700 E Abram Street,,Arlington,TX,76010,07:00:00 - 05:00,19:00:00 - 05:00,11-01-2016,11-04-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,"Tarrant County College, Southeast Campus EMB - C Portable Building",2100 Southeast Parkway,,Arlington,TX,76018,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,"Tarrant County College, Southeast Campus EMB - C Portable Building",2100 Southeast Parkway,,Arlington,TX,76018,07:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,"Tarrant County College, Southeast Campus EMB - C Portable Building",2100 Southeast Parkway,,Arlington,TX,76018,11:00:00 - 05:00,16:00:00 - 05:00,10-30-2016,10-30-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,"Tarrant County College, Southeast Campus EMB - C Portable Building",2100 Southeast Parkway,,Arlington,TX,76018,07:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,10-31-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,"Tarrant County College, Southeast Campus EMB - C Portable Building",2100 Southeast Parkway,,Arlington,TX,76018,07:00:00 - 05:00,19:00:00 - 05:00,11-01-2016,11-04-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,B J Clark Annex,603 Southeast Parkway,Room 4,Azle,TX,76020,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,B J Clark Annex,603 Southeast Parkway,Room 4,Azle,TX,76020,07:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,B J Clark Annex,603 Southeast Parkway,Room 4,Azle,TX,76020,11:00:00 - 05:00,16:00:00 - 05:00,10-30-2016,10-30-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,B J Clark Annex,603 Southeast Parkway,Room 4,Azle,TX,76020,07:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,10-31-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,B J Clark Annex,603 Southeast Parkway,Room 4,Azle,TX,76020,07:00:00 - 05:00,19:00:00 - 05:00,11-01-2016,11-04-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Bedford Public Library,2424 Forest Ridge Drive,,Bedford,TX,76021,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Bedford Public Library,2424 Forest Ridge Drive,,Bedford,TX,76021,07:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Bedford Public Library,2424 Forest Ridge Drive,,Bedford,TX,76021,11:00:00 - 05:00,16:00:00 - 05:00,10-30-2016,10-30-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Bedford Public Library,2424 Forest Ridge Drive,,Bedford,TX,76021,07:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,10-31-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Bedford Public Library,2424 Forest Ridge Drive,,Bedford,TX,76021,07:00:00 - 05:00,19:00:00 - 05:00,11-01-2016,11-04-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Benbrook Community Center,228 San Angelo Avenue,,Benbrook,TX,76126,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Benbrook Community Center,228 San Angelo Avenue,,Benbrook,TX,76126,07:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Benbrook Community Center,228 San Angelo Avenue,,Benbrook,TX,76126,11:00:00 - 05:00,16:00:00 - 05:00,10-30-2016,10-30-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Benbrook Community Center,228 San Angelo Avenue,,Benbrook,TX,76126,07:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,10-31-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Benbrook Community Center,228 San Angelo Avenue,,Benbrook,TX,76126,07:00:00 - 05:00,19:00:00 - 05:00,11-01-2016,11-04-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Colleyville City Hall,100 Main Street,,Colleyville,TX,76034,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Colleyville City Hall,100 Main Street,,Colleyville,TX,76034,07:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Colleyville City Hall,100 Main Street,,Colleyville,TX,76034,11:00:00 - 05:00,16:00:00 - 05:00,10-30-2016,10-30-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Colleyville City Hall,100 Main Street,,Colleyville,TX,76034,07:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,10-31-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Colleyville City Hall,100 Main Street,,Colleyville,TX,76034,07:00:00 - 05:00,19:00:00 - 05:00,11-01-2016,11-04-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Crowley Community Center,900 E Glendale Street,,Crowley,TX,76036,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Crowley Community Center,900 E Glendale Street,,Crowley,TX,76036,07:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Crowley Community Center,900 E Glendale Street,,Crowley,TX,76036,11:00:00 - 05:00,16:00:00 - 05:00,10-30-2016,10-30-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Crowley Community Center,900 E Glendale Street,,Crowley,TX,76036,07:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,10-31-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Crowley Community Center,900 E Glendale Street,,Crowley,TX,76036,07:00:00 - 05:00,19:00:00 - 05:00,11-01-2016,11-04-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Euless Public Library,201 N Ector Drive,,Euless,TX,76039,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Euless Public Library,201 N Ector Drive,,Euless,TX,76039,07:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Euless Public Library,201 N Ector Drive,,Euless,TX,76039,11:00:00 - 05:00,16:00:00 - 05:00,10-30-2016,10-30-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Euless Public Library,201 N Ector Drive,,Euless,TX,76039,07:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,10-31-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Euless Public Library,201 N Ector Drive,,Euless,TX,76039,07:00:00 - 05:00,19:00:00 - 05:00,11-01-2016,11-04-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Forest Hill Civic and Convention Center,6901 Wichita Street,,Forest Hill,TX,76140,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Tarrant County,ocd-division/country:us/state:tx/county:tarrant,http://access.tarrantcounty.com/en/elections.html,(817) 831-8683,votebymail@tarrantcounty.com,,Forest Hill Civic and Convention Center,6901 Wichita Street,,Forest Hill,TX,76140,07:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
