office_name,ocd_division,homepage_url,phone,email,directions,location_name,address1,address2,city,state,zip_code,start_time,end_time,start_date,end_date,index,address_line,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Brewster County,ocd-division/country:us/state:tx/county:brewster,http://www.brewstercountytx.com/vote/,(432) 837-3366,bmartinez@co.brewster.tx.us,,,203 N 7th St,,Alpine,TX,79830,08:30:00 - 05:00,19:00:00 - 05:00,10-27-2016,10-27-2016,677,"203 N 7th St, Alpine, TX , 79830",08:30 AM-07:00 PM,,ho33674027,false,true,,,,poll31976068
Brewster County,ocd-division/country:us/state:tx/county:brewster,http://www.brewstercountytx.com/vote/,(432) 837-3366,bmartinez@co.brewster.tx.us,,,203 N 7th St,,Alpine,TX,79830,08:30:00 - 05:00,17:00:00 - 05:00,10-28-2016,10-28-2016,678,"203 N 7th St, Alpine, TX , 79830",08:30 AM-05:00 PM,,ho33674027,false,true,,,,poll31976068
Brewster County,ocd-division/country:us/state:tx/county:brewster,http://www.brewstercountytx.com/vote/,(432) 837-3366,bmartinez@co.brewster.tx.us,,,203 N 7th St,,Alpine,TX,79830,08:30:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-02-2016,679,"203 N 7th St, Alpine, TX , 79830",08:30 AM-05:00 PM,,ho33674027,false,true,,,,poll31976068
Brewster County,ocd-division/country:us/state:tx/county:brewster,http://www.brewstercountytx.com/vote/,(432) 837-3366,bmartinez@co.brewster.tx.us,,,203 N 7th St,,Alpine,TX,79830,08:30:00 - 05:00,19:00:00 - 05:00,11-03-2016,11-03-2016,680,"203 N 7th St, Alpine, TX , 79830",08:30 AM-07:00 PM,,ho33674027,false,true,,,,poll31976068
Brewster County,ocd-division/country:us/state:tx/county:brewster,http://www.brewstercountytx.com/vote/,(432) 837-3366,bmartinez@co.brewster.tx.us,,,203 N 7th St,,Alpine,TX,79830,08:30:00 - 05:00,17:00:00 - 05:00,11-04-2016,11-04-2016,681,"203 N 7th St, Alpine, TX , 79830",08:30 AM-05:00 PM,,ho33674027,false,true,,,,poll31976068
Calhoun County,ocd-division/country:us/state:tx/county:calhoun,http://www.calhouncotx.org/elect.html,(361) 553-4440,amy.ochoa@calhouncotx.org,,,211 S. Ann St.,,Port Lavaca,TX,77979,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-24-2016,682,"211 S. Ann St., Port Lavaca, TX , 77979",08:00 AM-05:00 PM,,ho33702255,false,true,,,,poll91681469
Calhoun County,ocd-division/country:us/state:tx/county:calhoun,http://www.calhouncotx.org/elect.html,(361) 553-4440,amy.ochoa@calhouncotx.org,,,211 S. Ann St.,,Port Lavaca,TX,77979,08:00:00 - 05:00,19:00:00 - 05:00,10-25-2016,10-25-2016,683,"211 S. Ann St., Port Lavaca, TX , 77979",08:00 AM-07:00 PM,,ho33702255,false,true,,,,poll91681469
Calhoun County,ocd-division/country:us/state:tx/county:calhoun,http://www.calhouncotx.org/elect.html,(361) 553-4440,amy.ochoa@calhouncotx.org,,,211 S. Ann St.,,Port Lavaca,TX,77979,08:00:00 - 05:00,17:00:00 - 05:00,10-26-2016,10-26-2016,684,"211 S. Ann St., Port Lavaca, TX , 77979",08:00 AM-05:00 PM,,ho33702255,false,true,,,,poll91681469
Calhoun County,ocd-division/country:us/state:tx/county:calhoun,http://www.calhouncotx.org/elect.html,(361) 553-4440,amy.ochoa@calhouncotx.org,,,211 S. Ann St.,,Port Lavaca,TX,77979,08:00:00 - 05:00,19:00:00 - 05:00,10-27-2016,10-27-2016,685,"211 S. Ann St., Port Lavaca, TX , 77979",08:00 AM-07:00 PM,,ho33702255,false,true,,,,poll91681469
Calhoun County,ocd-division/country:us/state:tx/county:calhoun,http://www.calhouncotx.org/elect.html,(361) 553-4440,amy.ochoa@calhouncotx.org,,,211 S. Ann St.,,Port Lavaca,TX,77979,08:00:00 - 05:00,17:00:00 - 05:00,10-28-2016,10-28-2016,686,"211 S. Ann St., Port Lavaca, TX , 77979",08:00 AM-05:00 PM,,ho33702255,false,true,,,,poll91681469
Calhoun County,ocd-division/country:us/state:tx/county:calhoun,http://www.calhouncotx.org/elect.html,(361) 553-4440,amy.ochoa@calhouncotx.org,,,211 S. Ann St.,,Port Lavaca,TX,77979,09:00:00 - 05:00,13:00:00 - 05:00,10-29-2016,10-29-2016,687,"211 S. Ann St., Port Lavaca, TX , 77979",09:00 AM-01:00 PM,,ho33702255,false,true,,,,poll91681469
Calhoun County,ocd-division/country:us/state:tx/county:calhoun,http://www.calhouncotx.org/elect.html,(361) 553-4440,amy.ochoa@calhouncotx.org,,,211 S. Ann St.,,Port Lavaca,TX,77979,08:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,10-31-2016,688,"211 S. Ann St., Port Lavaca, TX , 77979",08:00 AM-05:00 PM,,ho33702255,false,true,,,,poll91681469
Calhoun County,ocd-division/country:us/state:tx/county:calhoun,http://www.calhouncotx.org/elect.html,(361) 553-4440,amy.ochoa@calhouncotx.org,,,211 S. Ann St.,,Port Lavaca,TX,77979,08:00:00 - 05:00,19:00:00 - 05:00,11-01-2016,11-01-2016,689,"211 S. Ann St., Port Lavaca, TX , 77979",08:00 AM-07:00 PM,,ho33702255,false,true,,,,poll91681469
Calhoun County,ocd-division/country:us/state:tx/county:calhoun,http://www.calhouncotx.org/elect.html,(361) 553-4440,amy.ochoa@calhouncotx.org,,,211 S. Ann St.,,Port Lavaca,TX,77979,08:00:00 - 05:00,17:00:00 - 05:00,11-02-2016,11-02-2016,690,"211 S. Ann St., Port Lavaca, TX , 77979",08:00 AM-05:00 PM,,ho33702255,false,true,,,,poll91681469
Calhoun County,ocd-division/country:us/state:tx/county:calhoun,http://www.calhouncotx.org/elect.html,(361) 553-4440,amy.ochoa@calhouncotx.org,,,211 S. Ann St.,,Port Lavaca,TX,77979,08:00:00 - 05:00,19:00:00 - 05:00,11-03-2016,11-03-2016,691,"211 S. Ann St., Port Lavaca, TX , 77979",08:00 AM-07:00 PM,,ho33702255,false,true,,,,poll91681469
Calhoun County,ocd-division/country:us/state:tx/county:calhoun,http://www.calhouncotx.org/elect.html,(361) 553-4440,amy.ochoa@calhouncotx.org,,,211 S. Ann St.,,Port Lavaca,TX,77979,08:00:00 - 05:00,17:00:00 - 05:00,11-04-2016,11-04-2016,692,"211 S. Ann St., Port Lavaca, TX , 77979",08:00 AM-05:00 PM,,ho33702255,false,true,,,,poll91681469
Camp County,ocd-division/country:us/state:tx/county:camp,http://www.co.camp.tx.us/default.aspx?Camp_County/County.Clerk,(903) 856-2731,elaine.young@camp.co.tx.us,,,126 Church Street,Room 102,Pittsburg,TX,75686,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,693,"126 Church Street, Room 102, Pittsburg, TX , 75686",08:00 AM-05:00 PM,,ho96127898,false,true,,,,poll28016079
Camp County,ocd-division/country:us/state:tx/county:camp,http://www.co.camp.tx.us/default.aspx?Camp_County/County.Clerk,(903) 856-2731,elaine.young@camp.co.tx.us,,,126 Church Street,Room 102,Pittsburg,TX,75686,08:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-04-2016,694,"126 Church Street, Room 102, Pittsburg, TX , 75686",08:00 AM-05:00 PM,,ho96127898,false,true,,,,poll28016079
Castro County,ocd-division/country:us/state:tx/county:castro,http://www.co.castro.tx.us/,(806) 647-3338,elections@castrocounty.org,,,100 East Bedford,Room 101,Dimmitt,TX,79027,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,695,"100 East Bedford, Room 101, Dimmitt, TX , 79027",08:00 AM-05:00 PM,,ho49261976,false,true,,,,poll73534
Castro County,ocd-division/country:us/state:tx/county:castro,http://www.co.castro.tx.us/,(806) 647-3338,elections@castrocounty.org,,,100 East Bedford,Room 101,Dimmitt,TX,79027,08:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-04-2016,696,"100 East Bedford, Room 101, Dimmitt, TX , 79027",08:00 AM-05:00 PM,,ho49261976,false,true,,,,poll73534
Childress County,ocd-division/country:us/state:tx/county:childress,,(940) 937-6143,childresscountydeputy@gmail.com,,,1100 7th St NW,,Childress,TX,79201,08:00:00 - 05:00,16:30:00 - 05:00,10-24-2016,10-28-2016,697,"1100 7th St NW, Childress, TX , 79201",08:00 AM-04:30 PM,,ho4196860,false,true,,,,poll27285923
Childress County,ocd-division/country:us/state:tx/county:childress,,(940) 937-6143,childresscountydeputy@gmail.com,,,1100 7th St NW,,Childress,TX,79201,08:00:00 - 05:00,16:30:00 - 05:00,10-31-2016,11-04-2016,698,"1100 7th St NW, Childress, TX , 79201",08:00 AM-04:30 PM,,ho4196860,false,true,,,,poll27285923
Cochran County,ocd-division/country:us/state:tx/county:cochran,http://www.co.cochran.tx.us/default.aspx?Cochran_County/Elections,(806) 266-5450/5181,cheryl.butler@co.cochran.tx.us,,,#REF!,,Morton,TX,79346,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,699,"#REF!, Morton, TX , 79346",08:00 AM-05:00 PM,,ho23688243,false,true,,,,poll35019830
Cochran County,ocd-division/country:us/state:tx/county:cochran,http://www.co.cochran.tx.us/default.aspx?Cochran_County/Elections,(806) 266-5450/5181,cheryl.butler@co.cochran.tx.us,,,#REF!,,Morton,TX,79346,08:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-04-2016,700,"#REF!, Morton, TX , 79346",08:00 AM-05:00 PM,,ho23688243,false,true,,,,poll35019830
Coke County,ocd-division/country:us/state:tx/county:coke,http://www.co.coke.tx.us/default.aspx?Coke_County/County.Clerk,(325) 453-2631,marylgclerk@juno.com,,,13 E. 7th Street,,Robert Lee,TX,76945,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-27-2016,701,"13 E. 7th Street, Robert Lee, TX , 76945",08:00 AM-05:00 PM,,ho5514111,false,true,,,,poll95773540
Coke County,ocd-division/country:us/state:tx/county:coke,http://www.co.coke.tx.us/default.aspx?Coke_County/County.Clerk,(325) 453-2631,marylgclerk@juno.com,,,13 E. 7th Street,,Robert Lee,TX,76945,08:00:00 - 05:00,13:00:00 - 05:00,10-28-2016,10-28-2016,702,"13 E. 7th Street, Robert Lee, TX , 76945",08:00 AM-01:00 PM,,ho5514111,false,true,,,,poll95773540
Coke County,ocd-division/country:us/state:tx/county:coke,http://www.co.coke.tx.us/default.aspx?Coke_County/County.Clerk,(325) 453-2631,marylgclerk@juno.com,,,13 E. 7th Street,,Robert Lee,TX,76945,08:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-03-2016,703,"13 E. 7th Street, Robert Lee, TX , 76945",08:00 AM-05:00 PM,,ho5514111,false,true,,,,poll95773540
Coke County,ocd-division/country:us/state:tx/county:coke,http://www.co.coke.tx.us/default.aspx?Coke_County/County.Clerk,(325) 453-2631,marylgclerk@juno.com,,,13 E. 7th Street,,Robert Lee,TX,76945,08:00:00 - 05:00,13:00:00 - 05:00,11-04-2016,11-04-2016,704,"13 E. 7th Street, Robert Lee, TX , 76945",08:00 AM-01:00 PM,,ho5514111,false,true,,,,poll95773540
Crockett County,ocd-division/country:us/state:tx/county:crockett,http://www.co.crockett.tx.us/,(325) 392-2022,ninfa.preddy@co.crockett.tx.us,,,909 Ave D,,Ozona,TX,76943,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,705,"909 Ave D, Ozona, TX , 76943",08:00 AM-05:00 PM,,ho28646194,false,true,,,,poll74636974
Crockett County,ocd-division/country:us/state:tx/county:crockett,http://www.co.crockett.tx.us/,(325) 392-2022,ninfa.preddy@co.crockett.tx.us,,,909 Ave D,,Ozona,TX,76943,08:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-04-2016,706,"909 Ave D, Ozona, TX , 76943",08:00 AM-05:00 PM,,ho28646194,false,true,,,,poll74636974
Crosby County,ocd-division/country:us/state:tx/county:crosby,http://www.co.crosby.tx.us/,(806) 675-2334,ccclerk1@windstream.net,,,201 West Aspen,Ste 102,Crosbyton,TX,79322,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,707,"201 West Aspen, Ste 102, Crosbyton, TX , 79322",08:00 AM-05:00 PM,,ho76878088,false,true,,,,poll35698865
Crosby County,ocd-division/country:us/state:tx/county:crosby,http://www.co.crosby.tx.us/,(806) 675-2334,ccclerk1@windstream.net,,,201 West Aspen,Ste 102,Crosbyton,TX,79322,08:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-04-2016,708,"201 West Aspen, Ste 102, Crosbyton, TX , 79322",08:00 AM-05:00 PM,,ho76878088,false,true,,,,poll35698865
Dallas County,ocd-division/country:us/state:tx/county:dallas,http://www.dallascountyvotes.org/,(214) 819-6300,earlyvotingmail@dallascounty.org,,,2377 North Stemmons Frwy,Ste 820,Dallas,TX,75207,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-27-2016,709,"2377 North Stemmons Frwy, Ste 820, Dallas, TX , 75207",08:00 AM-05:00 PM,,ho79173264,false,true,,,,poll22992133
Dallas County,ocd-division/country:us/state:tx/county:dallas,http://www.dallascountyvotes.org/,(214) 819-6300,earlyvotingmail@dallascounty.org,,,2377 North Stemmons Frwy,Ste 820,Dallas,TX,75207,07:00:00 - 05:00,19:00:00 - 05:00,10-28-2016,10-28-2016,710,"2377 North Stemmons Frwy, Ste 820, Dallas, TX , 75207",07:00 AM-07:00 PM,,ho79173264,false,true,,,,poll22992133
Dallas County,ocd-division/country:us/state:tx/county:dallas,http://www.dallascountyvotes.org/,(214) 819-6300,earlyvotingmail@dallascounty.org,,,2377 North Stemmons Frwy,Ste 820,Dallas,TX,75207,13:00:00 - 05:00,18:00:00 - 05:00,10-30-2016,10-30-2016,711,"2377 North Stemmons Frwy, Ste 820, Dallas, TX , 75207",01:00 PM-06:00 PM,,ho79173264,false,true,,,,poll22992133
Dallas County,ocd-division/country:us/state:tx/county:dallas,http://www.dallascountyvotes.org/,(214) 819-6300,earlyvotingmail@dallascounty.org,,,2377 North Stemmons Frwy,Ste 820,Dallas,TX,75207,07:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,712,"2377 North Stemmons Frwy, Ste 820, Dallas, TX , 75207",07:00 AM-07:00 PM,,ho79173264,false,true,,,,poll22992133
Deaf Smith County,ocd-division/country:us/state:tx/county:deaf_smith,http://www.co.deaf-smith.tx.us/default.aspx?Deaf-Smith_County/County.Clerk,(806) 363-7077,dscclerk@wtrt.net,,,235 E. 3rd st,Room 203,Hereford,TX,79045-5542,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,713,"235 E. 3rd st, Room 203, Hereford, TX , 79045-5542",08:00 AM-05:00 PM,,ho10500715,false,true,,,,poll94503790
Deaf Smith County,ocd-division/country:us/state:tx/county:deaf_smith,http://www.co.deaf-smith.tx.us/default.aspx?Deaf-Smith_County/County.Clerk,(806) 363-7077,dscclerk@wtrt.net,,,235 E. 3rd st,Room 203,Hereford,TX,79045-5542,08:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-04-2016,714,"235 E. 3rd st, Room 203, Hereford, TX , 79045-5542",08:00 AM-05:00 PM,,ho10500715,false,true,,,,poll94503790
Delta County,ocd-division/country:us/state:tx/county:delta,http://www.deltacountytx.com/countyclerk.html,"(903) 395-4400, ext. 222",deltaclerk@deltacountytx.com,,,200 W. Dallas Ave,,Cooper,TX,75432,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,715,"200 W. Dallas Ave, Cooper, TX , 75432",08:00 AM-05:00 PM,,ho10466358,false,true,,,,poll89360692
Delta County,ocd-division/country:us/state:tx/county:delta,http://www.deltacountytx.com/countyclerk.html,"(903) 395-4400, ext. 222",deltaclerk@deltacountytx.com,,,200 W. Dallas Ave,,Cooper,TX,75432,08:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-04-2016,716,"200 W. Dallas Ave, Cooper, TX , 75432",08:00 AM-05:00 PM,,ho10466358,false,true,,,,poll89360692
Denton County,ocd-division/country:us/state:tx/county:denton,http://www.votedenton.com/,(940) 349-3200,elections@dentoncounty.com,,,701 Kimberly Drive,Ste A101,Denton,TX,76208,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,717,"701 Kimberly Drive, Ste A101, Denton, TX , 76208",08:00 AM-05:00 PM,,ho6458456,false,true,,,,poll62072943
Denton County,ocd-division/country:us/state:tx/county:denton,http://www.votedenton.com/,(940) 349-3200,elections@dentoncounty.com,,,701 Kimberly Drive,Ste A101,Denton,TX,76208,07:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,718,"701 Kimberly Drive, Ste A101, Denton, TX , 76208",07:00 AM-07:00 PM,,ho6458456,false,true,,,,poll62072943
Denton County,ocd-division/country:us/state:tx/county:denton,http://www.votedenton.com/,(940) 349-3200,elections@dentoncounty.com,,,701 Kimberly Drive,Ste A101,Denton,TX,76208,13:00:00 - 05:00,18:00:00 - 05:00,10-30-2016,10-30-2016,719,"701 Kimberly Drive, Ste A101, Denton, TX , 76208",01:00 PM-06:00 PM,,ho6458456,false,true,,,,poll62072943
Denton County,ocd-division/country:us/state:tx/county:denton,http://www.votedenton.com/,(940) 349-3200,elections@dentoncounty.com,,,701 Kimberly Drive,Ste A101,Denton,TX,76208,07:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-03-2016,720,"701 Kimberly Drive, Ste A101, Denton, TX , 76208",07:00 AM-07:00 PM,,ho6458456,false,true,,,,poll62072943
Denton County,ocd-division/country:us/state:tx/county:denton,http://www.votedenton.com/,(940) 349-3200,elections@dentoncounty.com,,,1400 FM 424,,Cross Roads,TX,76227,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,721,"1400 FM 424, Cross Roads, TX , 76227",08:00 AM-05:00 PM,,ho27247480,false,true,,,,poll31938532
Denton County,ocd-division/country:us/state:tx/county:denton,http://www.votedenton.com/,(940) 349-3200,elections@dentoncounty.com,,,1400 FM 424,,Cross Roads,TX,76227,07:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,722,"1400 FM 424, Cross Roads, TX , 76227",07:00 AM-07:00 PM,,ho27247480,false,true,,,,poll31938532
Denton County,ocd-division/country:us/state:tx/county:denton,http://www.votedenton.com/,(940) 349-3200,elections@dentoncounty.com,,,1400 FM 424,,Cross Roads,TX,76227,13:00:00 - 05:00,18:00:00 - 05:00,10-30-2016,10-30-2016,723,"1400 FM 424, Cross Roads, TX , 76227",01:00 PM-06:00 PM,,ho27247480,false,true,,,,poll31938532
Denton County,ocd-division/country:us/state:tx/county:denton,http://www.votedenton.com/,(940) 349-3200,elections@dentoncounty.com,,,1400 FM 424,,Cross Roads,TX,76227,07:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-03-2016,724,"1400 FM 424, Cross Roads, TX , 76227",07:00 AM-07:00 PM,,ho27247480,false,true,,,,poll31938532
Denton County,ocd-division/country:us/state:tx/county:denton,http://www.votedenton.com/,(940) 349-3200,elections@dentoncounty.com,,,415 N. College,,Justin,TX,76247,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,725,"415 N. College, Justin, TX , 76247",08:00 AM-05:00 PM,,ho70456089,false,true,,,,poll72814608
Denton County,ocd-division/country:us/state:tx/county:denton,http://www.votedenton.com/,(940) 349-3200,elections@dentoncounty.com,,,415 N. College,,Justin,TX,76247,07:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,726,"415 N. College, Justin, TX , 76247",07:00 AM-07:00 PM,,ho70456089,false,true,,,,poll72814608
Denton County,ocd-division/country:us/state:tx/county:denton,http://www.votedenton.com/,(940) 349-3200,elections@dentoncounty.com,,,415 N. College,,Justin,TX,76247,13:00:00 - 05:00,18:00:00 - 05:00,10-30-2016,10-30-2016,727,"415 N. College, Justin, TX , 76247",01:00 PM-06:00 PM,,ho70456089,false,true,,,,poll72814608
Denton County,ocd-division/country:us/state:tx/county:denton,http://www.votedenton.com/,(940) 349-3200,elections@dentoncounty.com,,,415 N. College,,Justin,TX,76247,07:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-03-2016,728,"415 N. College, Justin, TX , 76247",07:00 AM-07:00 PM,,ho70456089,false,true,,,,poll72814608
Denton County,ocd-division/country:us/state:tx/county:denton,http://www.votedenton.com/,(940) 349-3200,elections@dentoncounty.com,,,212 Main Street,,Lake Dallas,TX,75065,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,729,"212 Main Street, Lake Dallas, TX , 75065",08:00 AM-05:00 PM,,ho13488241,false,true,,,,poll58276756
Denton County,ocd-division/country:us/state:tx/county:denton,http://www.votedenton.com/,(940) 349-3200,elections@dentoncounty.com,,,212 Main Street,,Lake Dallas,TX,75065,07:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,730,"212 Main Street, Lake Dallas, TX , 75065",07:00 AM-07:00 PM,,ho13488241,false,true,,,,poll58276756
Denton County,ocd-division/country:us/state:tx/county:denton,http://www.votedenton.com/,(940) 349-3200,elections@dentoncounty.com,,,212 Main Street,,Lake Dallas,TX,75065,13:00:00 - 05:00,18:00:00 - 05:00,10-30-2016,10-30-2016,731,"212 Main Street, Lake Dallas, TX , 75065",01:00 PM-06:00 PM,,ho13488241,false,true,,,,poll58276756
Denton County,ocd-division/country:us/state:tx/county:denton,http://www.votedenton.com/,(940) 349-3200,elections@dentoncounty.com,,,212 Main Street,,Lake Dallas,TX,75065,07:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-03-2016,732,"212 Main Street, Lake Dallas, TX , 75065",07:00 AM-07:00 PM,,ho13488241,false,true,,,,poll58276756
Denton County,ocd-division/country:us/state:tx/county:denton,http://www.votedenton.com/,(940) 349-3200,elections@dentoncounty.com,,,4150 Kirkpatrick,,Flower Mound,TX,75028,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,733,"4150 Kirkpatrick, Flower Mound, TX , 75028",08:00 AM-05:00 PM,,ho74374220,false,true,,,,poll29881113
Denton County,ocd-division/country:us/state:tx/county:denton,http://www.votedenton.com/,(940) 349-3200,elections@dentoncounty.com,,,4150 Kirkpatrick,,Flower Mound,TX,75028,07:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,734,"4150 Kirkpatrick, Flower Mound, TX , 75028",07:00 AM-07:00 PM,,ho74374220,false,true,,,,poll29881113
