office_name,office_title,types,ocd_division,description,homepage,phone,email,street,city,state,zip,start_time,end_time,start_date,end_date,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Grant County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:grant,Grant County NE,http://www.countyoffice.org/ne-grant-county-clerk/,(308) 458-2488,christee.haney@nebraska.gov,105 E Harrison,Hyannis,NE,69350,08:00:00 - 06:00,16:00:00 - 06:00,10/11/16,10/14/16,211,"105 E Harrison, Hyannis, NE 69350",,08:00 AM - 04:00 PM,,ho69319183,false,true,,,,poll41976972
Grant County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:grant,Grant County NE,http://www.countyoffice.org/ne-grant-county-clerk/,(308) 458-2488,christee.haney@nebraska.gov,105 E Harrison,Hyannis,NE,69350,08:00:00 - 06:00,16:00:00 - 06:00,10/17/16,10/21/16,212,"105 E Harrison, Hyannis, NE 69350",,08:00 AM - 04:00 PM,,ho69319183,false,true,,,,poll41976972
Grant County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:grant,Grant County NE,http://www.countyoffice.org/ne-grant-county-clerk/,(308) 458-2488,christee.haney@nebraska.gov,105 E Harrison,Hyannis,NE,69350,08:00:00 - 06:00,16:00:00 - 06:00,10/24/16,10/28/16,213,"105 E Harrison, Hyannis, NE 69350",,08:00 AM - 04:00 PM,,ho69319183,false,true,,,,poll41976972
Grant County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:grant,Grant County NE,http://www.countyoffice.org/ne-grant-county-clerk/,(308) 458-2488,christee.haney@nebraska.gov,105 E Harrison,Hyannis,NE,69350,08:00:00 - 06:00,16:00:00 - 06:00,10/31/16,11/4/16,214,"105 E Harrison, Hyannis, NE 69350",,08:00 AM - 04:00 PM,,ho69319183,false,true,,,,poll41976972
Grant County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:grant,Grant County NE,http://www.countyoffice.org/ne-grant-county-clerk/,(308) 458-2488,christee.haney@nebraska.gov,105 E Harrison,Hyannis,NE,69350,08:00:00 - 07:00,16:00:00 - 07:00,11/7/16,11/7/16,215,"105 E Harrison, Hyannis, NE 69350",,08:00 AM - 04:00 PM,,ho69319183,false,true,,,,poll41976972
Greeley County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:greeley,Greeley County NE,http://www.greeleycounty.ne.gov/webpages/election/election.html,(308) 428-3625,clerk@greeley.nacone.org,101 S Kildare St.,Greeley,NE,68842,08:00:00 - 05:00,16:00:00 - 05:00,10/11/16,10/14/16,216,"101 S Kildare St., Greeley, NE 68842",,08:00 AM - 04:00 PM,,ho51849004,false,true,,,,poll29132755
Greeley County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:greeley,Greeley County NE,http://www.greeleycounty.ne.gov/webpages/election/election.html,(308) 428-3625,clerk@greeley.nacone.org,101 S Kildare St.,Greeley,NE,68842,08:00:00 - 05:00,16:00:00 - 05:00,10/17/16,10/21/16,217,"101 S Kildare St., Greeley, NE 68842",,08:00 AM - 04:00 PM,,ho51849004,false,true,,,,poll29132755
Greeley County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:greeley,Greeley County NE,http://www.greeleycounty.ne.gov/webpages/election/election.html,(308) 428-3625,clerk@greeley.nacone.org,101 S Kildare St.,Greeley,NE,68842,08:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/28/16,218,"101 S Kildare St., Greeley, NE 68842",,08:00 AM - 04:00 PM,,ho51849004,false,true,,,,poll29132755
Greeley County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:greeley,Greeley County NE,http://www.greeleycounty.ne.gov/webpages/election/election.html,(308) 428-3625,clerk@greeley.nacone.org,101 S Kildare St.,Greeley,NE,68842,08:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/4/16,219,"101 S Kildare St., Greeley, NE 68842",,08:00 AM - 04:00 PM,,ho51849004,false,true,,,,poll29132755
Greeley County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:greeley,Greeley County NE,http://www.greeleycounty.ne.gov/webpages/election/election.html,(308) 428-3625,clerk@greeley.nacone.org,101 S Kildare St.,Greeley,NE,68842,08:00:00 - 06:00,16:00:00 - 06:00,11/7/16,11/7/16,220,"101 S Kildare St., Greeley, NE 68842",,08:00 AM - 04:00 PM,,ho51849004,false,true,,,,poll29132755
Hall County,Election Commissioner,":election,:registration",ocd-division/country:us/state:ne/county:hall,Hall County NE,http://www.hcgi.org/content.lasso?page=6102,(308) 385-5085,daleb@hallcountyne.gov,"121 South Pine, Ste 8",Grand Island,NE,68801,08:30:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16,221,"121 South Pine, Ste 8, Grand Island, NE 68801",,08:30 AM - 05:00 PM,,ho68748635,false,true,,,,poll39621177
Hall County,Election Commissioner,":election,:registration",ocd-division/country:us/state:ne/county:hall,Hall County NE,http://www.hcgi.org/content.lasso?page=6102,(308) 385-5085,daleb@hallcountyne.gov,"121 South Pine, Ste 8",Grand Island,NE,68801,08:30:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16,222,"121 South Pine, Ste 8, Grand Island, NE 68801",,08:30 AM - 05:00 PM,,ho68748635,false,true,,,,poll39621177
Hall County,Election Commissioner,":election,:registration",ocd-division/country:us/state:ne/county:hall,Hall County NE,http://www.hcgi.org/content.lasso?page=6102,(308) 385-5085,daleb@hallcountyne.gov,"121 South Pine, Ste 8",Grand Island,NE,68801,08:30:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,223,"121 South Pine, Ste 8, Grand Island, NE 68801",,08:30 AM - 05:00 PM,,ho68748635,false,true,,,,poll39621177
Hall County,Election Commissioner,":election,:registration",ocd-division/country:us/state:ne/county:hall,Hall County NE,http://www.hcgi.org/content.lasso?page=6102,(308) 385-5085,daleb@hallcountyne.gov,"121 South Pine, Ste 8",Grand Island,NE,68801,08:30:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,224,"121 South Pine, Ste 8, Grand Island, NE 68801",,08:30 AM - 05:00 PM,,ho68748635,false,true,,,,poll39621177
Hall County,Election Commissioner,":election,:registration",ocd-division/country:us/state:ne/county:hall,Hall County NE,http://www.hcgi.org/content.lasso?page=6102,(308) 385-5085,daleb@hallcountyne.gov,"121 South Pine, Ste 8",Grand Island,NE,68801,08:30:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,225,"121 South Pine, Ste 8, Grand Island, NE 68801",,08:30 AM - 05:00 PM,,ho68748635,false,true,,,,poll39621177
Hamilton County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:hamilton,Hamilton County NE,http://www.co.hamilton.ne.us/electioncommissioner.html,(402) 694-3443,clerk@hamilton.net,"1111 13th St., Ste 1",Aurora,NE,68818,08:00:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16,226,"1111 13th St., Ste 1, Aurora, NE 68818",,08:00 AM - 05:00 PM,,ho38468091,false,true,,,,poll75965030
Hamilton County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:hamilton,Hamilton County NE,http://www.co.hamilton.ne.us/electioncommissioner.html,(402) 694-3443,clerk@hamilton.net,"1111 13th St., Ste 1",Aurora,NE,68818,08:00:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16,227,"1111 13th St., Ste 1, Aurora, NE 68818",,08:00 AM - 05:00 PM,,ho38468091,false,true,,,,poll75965030
Hamilton County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:hamilton,Hamilton County NE,http://www.co.hamilton.ne.us/electioncommissioner.html,(402) 694-3443,clerk@hamilton.net,"1111 13th St., Ste 1",Aurora,NE,68818,08:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,228,"1111 13th St., Ste 1, Aurora, NE 68818",,08:00 AM - 05:00 PM,,ho38468091,false,true,,,,poll75965030
Hamilton County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:hamilton,Hamilton County NE,http://www.co.hamilton.ne.us/electioncommissioner.html,(402) 694-3443,clerk@hamilton.net,"1111 13th St., Ste 1",Aurora,NE,68818,08:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,229,"1111 13th St., Ste 1, Aurora, NE 68818",,08:00 AM - 05:00 PM,,ho38468091,false,true,,,,poll75965030
Hamilton County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:hamilton,Hamilton County NE,http://www.co.hamilton.ne.us/electioncommissioner.html,(402) 694-3443,clerk@hamilton.net,"1111 13th St., Ste 1",Aurora,NE,68818,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,230,"1111 13th St., Ste 1, Aurora, NE 68818",,08:00 AM - 05:00 PM,,ho38468091,false,true,,,,poll75965030
Harlan County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:harlan,Harlan County NE,http://www.harlancounty.ne.gov/webpages/election/election.html,(308) 928-2173,clerk@harlan.nacone.org,706 West 2nd St.,Alma,NE,68920,08:30:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16,231,"706 West 2nd St., Alma, NE 68920",,08:30 AM - 04:30 PM,,ho29551909,false,true,,,,poll24270083
Harlan County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:harlan,Harlan County NE,http://www.harlancounty.ne.gov/webpages/election/election.html,(308) 928-2173,clerk@harlan.nacone.org,706 West 2nd St.,Alma,NE,68920,08:30:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,232,"706 West 2nd St., Alma, NE 68920",,08:30 AM - 04:30 PM,,ho29551909,false,true,,,,poll24270083
Harlan County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:harlan,Harlan County NE,http://www.harlancounty.ne.gov/webpages/election/election.html,(308) 928-2173,clerk@harlan.nacone.org,706 West 2nd St.,Alma,NE,68920,08:30:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,233,"706 West 2nd St., Alma, NE 68920",,08:30 AM - 04:30 PM,,ho29551909,false,true,,,,poll24270083
Harlan County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:harlan,Harlan County NE,http://www.harlancounty.ne.gov/webpages/election/election.html,(308) 928-2173,clerk@harlan.nacone.org,706 West 2nd St.,Alma,NE,68920,08:30:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,234,"706 West 2nd St., Alma, NE 68920",,08:30 AM - 04:30 PM,,ho29551909,false,true,,,,poll24270083
Harlan County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:harlan,Harlan County NE,http://www.harlancounty.ne.gov/webpages/election/election.html,(308) 928-2173,clerk@harlan.nacone.org,706 West 2nd St.,Alma,NE,68920,08:30:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,235,"706 West 2nd St., Alma, NE 68920",,08:30 AM - 04:30 PM,,ho29551909,false,true,,,,poll24270083
Hayes County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:hayes,Hayes County NE,http://www.hayescounty.ne.gov/webpages/clerk/clerk.html,(308) 286-3413,clerk@hayes.nacone.org,505 Troth,Hayes Center,NE,69032,08:00:00 - 05:00,16:00:00 - 05:00,10/11/16,10/14/16,236,"505 Troth, Hayes Center, NE 69032",,08:00 AM - 04:00 PM,,ho53783865,false,true,,,,poll6111350
Hayes County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:hayes,Hayes County NE,http://www.hayescounty.ne.gov/webpages/clerk/clerk.html,(308) 286-3413,clerk@hayes.nacone.org,505 Troth,Hayes Center,NE,69032,08:00:00 - 05:00,16:00:00 - 05:00,10/17/16,10/21/16,237,"505 Troth, Hayes Center, NE 69032",,08:00 AM - 04:00 PM,,ho53783865,false,true,,,,poll6111350
Hayes County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:hayes,Hayes County NE,http://www.hayescounty.ne.gov/webpages/clerk/clerk.html,(308) 286-3413,clerk@hayes.nacone.org,505 Troth,Hayes Center,NE,69032,08:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/28/16,238,"505 Troth, Hayes Center, NE 69032",,08:00 AM - 04:00 PM,,ho53783865,false,true,,,,poll6111350
Hayes County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:hayes,Hayes County NE,http://www.hayescounty.ne.gov/webpages/clerk/clerk.html,(308) 286-3413,clerk@hayes.nacone.org,505 Troth,Hayes Center,NE,69032,08:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/4/16,239,"505 Troth, Hayes Center, NE 69032",,08:00 AM - 04:00 PM,,ho53783865,false,true,,,,poll6111350
Hayes County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:hayes,Hayes County NE,http://www.hayescounty.ne.gov/webpages/clerk/clerk.html,(308) 286-3413,clerk@hayes.nacone.org,505 Troth,Hayes Center,NE,69032,08:00:00 - 06:00,16:00:00 - 06:00,11/7/16,11/7/16,240,"505 Troth, Hayes Center, NE 69032",,08:00 AM - 04:00 PM,,ho53783865,false,true,,,,poll6111350
Hitchcock County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:hitchcock,Hitchcock County NE,http://www.hitchcockcounty.ne.gov/webpages/election/election.html,(308) 334-5646,clerk@hitchcock.nacone.org,229 East D Street,Trenton,NE,69044,08:30:00 - 05:00,16:00:00 - 05:00,10/11/16,10/14/16,241,"229 East D Street, Trenton, NE 69044",,08:30 AM - 04:00 PM,,ho91903589,false,true,,,,poll5802087
Hitchcock County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:hitchcock,Hitchcock County NE,http://www.hitchcockcounty.ne.gov/webpages/election/election.html,(308) 334-5646,clerk@hitchcock.nacone.org,229 East D Street,Trenton,NE,69044,08:30:00 - 05:00,16:00:00 - 05:00,10/17/16,10/21/16,242,"229 East D Street, Trenton, NE 69044",,08:30 AM - 04:00 PM,,ho91903589,false,true,,,,poll5802087
Hitchcock County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:hitchcock,Hitchcock County NE,http://www.hitchcockcounty.ne.gov/webpages/election/election.html,(308) 334-5646,clerk@hitchcock.nacone.org,229 East D Street,Trenton,NE,69044,08:30:00 - 05:00,16:00:00 - 05:00,10/24/16,10/28/16,243,"229 East D Street, Trenton, NE 69044",,08:30 AM - 04:00 PM,,ho91903589,false,true,,,,poll5802087
Hitchcock County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:hitchcock,Hitchcock County NE,http://www.hitchcockcounty.ne.gov/webpages/election/election.html,(308) 334-5646,clerk@hitchcock.nacone.org,229 East D Street,Trenton,NE,69044,08:30:00 - 05:00,16:00:00 - 05:00,10/31/16,11/4/16,244,"229 East D Street, Trenton, NE 69044",,08:30 AM - 04:00 PM,,ho91903589,false,true,,,,poll5802087
Hitchcock County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:hitchcock,Hitchcock County NE,http://www.hitchcockcounty.ne.gov/webpages/election/election.html,(308) 334-5646,clerk@hitchcock.nacone.org,229 East D Street,Trenton,NE,69044,08:30:00 - 06:00,16:00:00 - 06:00,11/7/16,11/7/16,245,"229 East D Street, Trenton, NE 69044",,08:30 AM - 04:00 PM,,ho91903589,false,true,,,,poll5802087
Holt County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:holt,Holt County NE,http://www.co.holt.ne.us/clerk.html,(402) 336-1762,holtclerk.cathy@telebeep.com,204 N 4th Street,O'Neill,NE,68763,08:00:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16,246,"204 N 4th Street, O'Neill, NE 68763",,08:00 AM - 04:30 PM,,ho21697494,false,true,,,,poll30762002
Holt County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:holt,Holt County NE,http://www.co.holt.ne.us/clerk.html,(402) 336-1762,holtclerk.cathy@telebeep.com,204 N 4th Street,O'Neill,NE,68763,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,247,"204 N 4th Street, O'Neill, NE 68763",,08:00 AM - 04:30 PM,,ho21697494,false,true,,,,poll30762002
Holt County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:holt,Holt County NE,http://www.co.holt.ne.us/clerk.html,(402) 336-1762,holtclerk.cathy@telebeep.com,204 N 4th Street,O'Neill,NE,68763,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,248,"204 N 4th Street, O'Neill, NE 68763",,08:00 AM - 04:30 PM,,ho21697494,false,true,,,,poll30762002
Holt County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:holt,Holt County NE,http://www.co.holt.ne.us/clerk.html,(402) 336-1762,holtclerk.cathy@telebeep.com,204 N 4th Street,O'Neill,NE,68763,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,249,"204 N 4th Street, O'Neill, NE 68763",,08:00 AM - 04:30 PM,,ho21697494,false,true,,,,poll30762002
Holt County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:holt,Holt County NE,http://www.co.holt.ne.us/clerk.html,(402) 336-1762,holtclerk.cathy@telebeep.com,204 N 4th Street,O'Neill,NE,68763,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,250,"204 N 4th Street, O'Neill, NE 68763",,08:00 AM - 04:30 PM,,ho21697494,false,true,,,,poll30762002
Hooker County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:hooker,Hooker County NE,http://www.co.hooker.ne.us/clerk.html,(308) 546-2244,soscou93@nebnet.net,303 NW 1st St.,Mullen,NE,69152,08:30:00 - 06:00,12:00:00 - 06:00,10/11/16,10/14/16,251,"303 NW 1st St., Mullen, NE 69152",,08:30 AM - 12:00 PM,,ho52013559,false,true,,,,poll86320346
Hooker County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:hooker,Hooker County NE,http://www.co.hooker.ne.us/clerk.html,(308) 546-2244,soscou93@nebnet.net,303 NW 1st St.,Mullen,NE,69152,13:00:00 - 06:00,17:00:00 - 06:00,10/11/16,10/14/16,252,"303 NW 1st St., Mullen, NE 69152",,01:00 PM - 05:00 PM,,ho52013559,false,true,,,,poll86320346
Hooker County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:hooker,Hooker County NE,http://www.co.hooker.ne.us/clerk.html,(308) 546-2244,soscou93@nebnet.net,303 NW 1st St.,Mullen,NE,69152,08:30:00 - 06:00,12:00:00 - 06:00,10/17/16,10/21/16,253,"303 NW 1st St., Mullen, NE 69152",,08:30 AM - 12:00 PM,,ho52013559,false,true,,,,poll86320346
Hooker County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:hooker,Hooker County NE,http://www.co.hooker.ne.us/clerk.html,(308) 546-2244,soscou93@nebnet.net,303 NW 1st St.,Mullen,NE,69152,13:00:00 - 06:00,17:00:00 - 06:00,10/17/16,10/21/16,254,"303 NW 1st St., Mullen, NE 69152",,01:00 PM - 05:00 PM,,ho52013559,false,true,,,,poll86320346
Hooker County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:hooker,Hooker County NE,http://www.co.hooker.ne.us/clerk.html,(308) 546-2244,soscou93@nebnet.net,303 NW 1st St.,Mullen,NE,69152,08:30:00 - 06:00,12:00:00 - 06:00,10/24/16,10/28/16,255,"303 NW 1st St., Mullen, NE 69152",,08:30 AM - 12:00 PM,,ho52013559,false,true,,,,poll86320346
Hooker County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:hooker,Hooker County NE,http://www.co.hooker.ne.us/clerk.html,(308) 546-2244,soscou93@nebnet.net,303 NW 1st St.,Mullen,NE,69152,13:00:00 - 06:00,17:00:00 - 06:00,10/24/16,10/28/16,256,"303 NW 1st St., Mullen, NE 69152",,01:00 PM - 05:00 PM,,ho52013559,false,true,,,,poll86320346
Hooker County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:hooker,Hooker County NE,http://www.co.hooker.ne.us/clerk.html,(308) 546-2244,soscou93@nebnet.net,303 NW 1st St.,Mullen,NE,69152,08:30:00 - 06:00,12:00:00 - 06:00,10/31/16,11/4/16,257,"303 NW 1st St., Mullen, NE 69152",,08:30 AM - 12:00 PM,,ho52013559,false,true,,,,poll86320346
Hooker County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:hooker,Hooker County NE,http://www.co.hooker.ne.us/clerk.html,(308) 546-2244,soscou93@nebnet.net,303 NW 1st St.,Mullen,NE,69152,13:00:00 - 06:00,17:00:00 - 06:00,10/31/16,11/4/16,258,"303 NW 1st St., Mullen, NE 69152",,01:00 PM - 05:00 PM,,ho52013559,false,true,,,,poll86320346
