county,officer,email,blank,phone,fax,address_one,address_two,city,state,zip,times,start_date,end_date,time_zone,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
RUSH,Corinne Baldwin,rushclerk@gbta.net,,7852222731,7852223559,715 Elm St,,LaCrosse,KS,67548,1:00-5:00,10/17/2016,10/21/2016,central,475,"715 Elm St, LaCrosse, KS 67548",,1:00 AM-5:00 PM,,ho54482322,false,True,,,,poll0475
RUSH,Corinne Baldwin,rushclerk@gbta.net,,7852222731,7852223559,715 Elm St,,LaCrosse,KS,67548,8:30-12:00,10/24/2016,10/28/2016,central,476,"715 Elm St, LaCrosse, KS 67548",,8:30 AM-12:00 PM,,ho54482322,false,True,,,,poll0476
RUSH,Corinne Baldwin,rushclerk@gbta.net,,7852222731,7852223559,715 Elm St,,LaCrosse,KS,67548,1:00-5:00,10/24/2016,10/28/2016,central,477,"715 Elm St, LaCrosse, KS 67548",,1:00 AM-5:00 PM,,ho54482322,false,True,,,,poll0477
RUSH,Corinne Baldwin,rushclerk@gbta.net,,7852222731,7852223559,715 Elm St,,LaCrosse,KS,67548,8:30-12:00,10/31/2016,11/4/2016,central,478,"715 Elm St, LaCrosse, KS 67548",,8:30 AM-12:00 PM,,ho54482322,false,True,,,,poll0478
RUSH,Corinne Baldwin,rushclerk@gbta.net,,7852222731,7852223559,715 Elm St,,LaCrosse,KS,67548,1:00-5:00,10/31/2016,11/4/2016,central,479,"715 Elm St, LaCrosse, KS 67548",,1:00 AM-5:00 PM,,ho54482322,false,True,,,,poll0479
RUSH,Corinne Baldwin,rushclerk@gbta.net,,7852222731,7852223559,715 Elm St,,LaCrosse,KS,67548,8:30-12:00,11/7/2016,11/7/2016,central,480,"715 Elm St, LaCrosse, KS 67548",,8:30 AM-12:00 PM,,ho54482322,false,True,,,,poll0480
RUSH,Corinne Baldwin,rushclerk@gbta.net,,7852222731,7852223559,715 Elm St,,LaCrosse,KS,67548,1:00-5:00,11/7/2016,11/7/2016,central,481,"715 Elm St, LaCrosse, KS 67548",,1:00 AM-5:00 PM,,ho54482322,false,True,,,,poll0481
RUSSELL,Mary Nuss,RS_county_clerk@wan.kdor.state.ks.us,,7854834641,7854835725,401 N Main St,,Russell,KS,67665,8:30-5:00,10/11/2016,10/14/2016,central,482,"401 N Main St, Russell, KS 67665",,8:30 AM-5:00 PM,,ho47284691,false,True,,,,poll0482
RUSSELL,Mary Nuss,RS_county_clerk@wan.kdor.state.ks.us,,7854834641,7854835725,401 N Main St,,Russell,KS,67665,8:30-5:00,10/17/2016,10/21/2016,central,483,"401 N Main St, Russell, KS 67665",,8:30 AM-5:00 PM,,ho47284691,false,True,,,,poll0483
RUSSELL,Mary Nuss,RS_county_clerk@wan.kdor.state.ks.us,,7854834641,7854835725,401 N Main St,,Russell,KS,67665,8:30-5:00,10/24/2016,10/28/2016,central,484,"401 N Main St, Russell, KS 67665",,8:30 AM-5:00 PM,,ho47284691,false,True,,,,poll0484
RUSSELL,Mary Nuss,RS_county_clerk@wan.kdor.state.ks.us,,7854834641,7854835725,401 N Main St,,Russell,KS,67665,8:30-5:00,10/31/2016,11/4/2016,central,485,"401 N Main St, Russell, KS 67665",,8:30 AM-5:00 PM,,ho47284691,false,True,,,,poll0485
RUSSELL,Mary Nuss,RS_county_clerk@wan.kdor.state.ks.us,,7854834641,7854835725,401 N Main St,,Russell,KS,67665,8:30-5:00,11/7/2016,11/7/2016,central,486,"401 N Main St, Russell, KS 67665",,8:30 AM-5:00 PM,,ho47284691,false,True,,,,poll0486
SALINE,Donald R. Merriman,don.merriman@saline.org,,7853095820,7853095826,300 W Ash,Ste. #215,Salina,KS,67401,8:00-5:00,10/11/2016,10/14/2016,central,487,"300 W Ash Ste. #215, Salina, KS 67401",,8:00 AM-5:00 PM,,ho75726451,false,True,,,,poll0487
SALINE,Donald R. Merriman,don.merriman@saline.org,,7853095820,7853095826,300 W Ash,Ste. #215,Salina,KS,67401,8:00-5:00,10/17/2016,10/21/2016,central,488,"300 W Ash Ste. #215, Salina, KS 67401",,8:00 AM-5:00 PM,,ho75726451,false,True,,,,poll0488
SALINE,Donald R. Merriman,don.merriman@saline.org,,7853095820,7853095826,300 W Ash,Ste. #215,Salina,KS,67401,8:00-5:00,10/24/2016,10/28/2016,central,489,"300 W Ash Ste. #215, Salina, KS 67401",,8:00 AM-5:00 PM,,ho75726451,false,True,,,,poll0489
SALINE,Donald R. Merriman,don.merriman@saline.org,,7853095820,7853095826,300 W Ash,Ste. #215,Salina,KS,67401,8:00-5:00,10/31/2016,11/4/2016,central,490,"300 W Ash Ste. #215, Salina, KS 67401",,8:00 AM-5:00 PM,,ho75726451,false,True,,,,poll0490
SALINE,Donald R. Merriman,don.merriman@saline.org,,7853095820,7853095826,300 W Ash,Ste. #215,Salina,KS,67401,8:00-5:00,11/7/2016,11/7/2016,central,491,"300 W Ash Ste. #215, Salina, KS 67401",,8:00 AM-5:00 PM,,ho75726451,false,True,,,,poll0491
SCOTT,Alice Brokofsky,SC_county_clerk@wan.kdor.state.ks.us,,6208722420,6208727145,303 Court,,Scott City,KS,67871,8:00-5:00,10/11/2016,10/14/2016,central,492,"303 Court, Scott City, KS 67871",,8:00 AM-5:00 PM,,ho12576203,false,True,,,,poll0492
SCOTT,Alice Brokofsky,SC_county_clerk@wan.kdor.state.ks.us,,6208722420,6208727145,303 Court,,Scott City,KS,67871,8:00-5:00,10/17/2016,10/21/2016,central,493,"303 Court, Scott City, KS 67871",,8:00 AM-5:00 PM,,ho12576203,false,True,,,,poll0493
SCOTT,Alice Brokofsky,SC_county_clerk@wan.kdor.state.ks.us,,6208722420,6208727145,303 Court,,Scott City,KS,67871,8:00-5:00,10/24/2016,10/28/2016,central,494,"303 Court, Scott City, KS 67871",,8:00 AM-5:00 PM,,ho12576203,false,True,,,,poll0494
SCOTT,Alice Brokofsky,SC_county_clerk@wan.kdor.state.ks.us,,6208722420,6208727145,303 Court,,Scott City,KS,67871,8:00-5:00,10/31/2016,11/4/2016,central,495,"303 Court, Scott City, KS 67871",,8:00 AM-5:00 PM,,ho12576203,false,True,,,,poll0495
SCOTT,Alice Brokofsky,SC_county_clerk@wan.kdor.state.ks.us,,6208722420,6208727145,303 Court,,Scott City,KS,67871,8:00-5:00,11/7/2016,11/7/2016,central,496,"303 Court, Scott City, KS 67871",,8:00 AM-5:00 PM,,ho12576203,false,True,,,,poll0496
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,510 N Main,,Wichita,KS,67203-3798,8:00-5:00,10/11/2016,10/14/2016,central,497,"510 N Main, Wichita, KS 67203-3798",,8:00 AM-5:00 PM,,ho30439346,false,True,,,,poll0497
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,510 N Main,,Wichita,KS,67203-3798,8:00-5:00,10/17/2016,10/21/2016,central,498,"510 N Main, Wichita, KS 67203-3798",,8:00 AM-5:00 PM,,ho30439346,false,True,,,,poll0498
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,510 N Main,,Wichita,KS,67203-3798,8:00-5:00,10/24/2016,10/28/2016,central,499,"510 N Main, Wichita, KS 67203-3798",,8:00 AM-5:00 PM,,ho30439346,false,True,,,,poll0499
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,510 N Main,,Wichita,KS,67203-3798,8:00-5:00,10/31/2016,11/4/2016,central,500,"510 N Main, Wichita, KS 67203-3798",,8:00 AM-5:00 PM,,ho30439346,false,True,,,,poll0500
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,510 N Main,,Wichita,KS,67203-3798,8:00-5:00,11/7/2016,11/7/2016,central,501,"510 N Main, Wichita, KS 67203-3798",,8:00 AM-5:00 PM,,ho30439346,false,True,,,,poll0501
SEWARD,Stacia D. Long,slong@sewardcountyks.org,,6206263355,6206263211,515 N Washington,Ste 100,Liberal,KS,67901,9:00-5:00,10/11/2016,10/14/2016,central,502,"515 N Washington Ste 100, Liberal, KS 67901",,9:00 AM-5:00 PM,,ho25374915,false,True,,,,poll0502
SEWARD,Stacia D. Long,slong@sewardcountyks.org,,6206263355,6206263211,515 N Washington,Ste 100,Liberal,KS,67901,9:00-5:00,10/17/2016,10/21/2016,central,503,"515 N Washington Ste 100, Liberal, KS 67901",,9:00 AM-5:00 PM,,ho25374915,false,True,,,,poll0503
SEWARD,Stacia D. Long,slong@sewardcountyks.org,,6206263355,6206263211,515 N Washington,Ste 100,Liberal,KS,67901,9:00-5:00,10/24/2016,10/28/2016,central,504,"515 N Washington Ste 100, Liberal, KS 67901",,9:00 AM-5:00 PM,,ho25374915,false,True,,,,poll0504
SEWARD,Stacia D. Long,slong@sewardcountyks.org,,6206263355,6206263211,515 N Washington,Ste 100,Liberal,KS,67901,9:00-5:00,10/31/2016,11/4/2016,central,505,"515 N Washington Ste 100, Liberal, KS 67901",,9:00 AM-5:00 PM,,ho25374915,false,True,,,,poll0505
SEWARD,Stacia D. Long,slong@sewardcountyks.org,,6206263355,6206263211,515 N Washington,Ste 100,Liberal,KS,67901,9:00-5:00,11/7/2016,11/7/2016,central,506,"515 N Washington Ste 100, Liberal, KS 67901",,9:00 AM-5:00 PM,,ho25374915,false,True,,,,poll0506
SHAWNEE,Andrew Howell,electionoffice@snco.us,,7852515900,7852660299,3420 SW Van Buren,,Topeka,KS,66611,8:00-5:00,10/11/2016,10/14/2016,central,507,"3420 SW Van Buren, Topeka, KS 66611",,8:00 AM-5:00 PM,,ho91387856,false,True,,,,poll0507
SHAWNEE,Andrew Howell,electionoffice@snco.us,,7852515900,7852660299,3420 SW Van Buren,,Topeka,KS,66611,8:00-5:00,10/17/2016,10/21/2016,central,508,"3420 SW Van Buren, Topeka, KS 66611",,8:00 AM-5:00 PM,,ho91387856,false,True,,,,poll0508
SHAWNEE,Andrew Howell,electionoffice@snco.us,,7852515900,7852660299,3420 SW Van Buren,,Topeka,KS,66611,8:00-5:00,10/24/2016,10/28/2016,central,509,"3420 SW Van Buren, Topeka, KS 66611",,8:00 AM-5:00 PM,,ho91387856,false,True,,,,poll0509
SHAWNEE,Andrew Howell,electionoffice@snco.us,,7852515900,7852660299,3420 SW Van Buren,,Topeka,KS,66611,8:00-5:00,10/31/2016,11/4/2016,central,510,"3420 SW Van Buren, Topeka, KS 66611",,8:00 AM-5:00 PM,,ho91387856,false,True,,,,poll0510
SHAWNEE,Andrew Howell,electionoffice@snco.us,,7852515900,7852660299,3420 SW Van Buren,,Topeka,KS,66611,8:00-5:00,11/7/2016,11/7/2016,central,511,"3420 SW Van Buren, Topeka, KS 66611",,8:00 AM-5:00 PM,,ho91387856,false,True,,,,poll0511
SHERIDAN,Heather Bracht,sdcoclk@ruraltel.net,,7856753361,7856753487,925 9th Street,,Hoxie,KS,67740,8:00-12:00,10/11/2016,10/14/2016,central,512,"925 9th Street, Hoxie, KS 67740",,8:00 AM-12:00 PM,,ho5808555,false,True,,,,poll0512
SHERIDAN,Heather Bracht,sdcoclk@ruraltel.net,,7856753361,7856753487,925 9th Street,,Hoxie,KS,67740,1:00-5:00,10/11/2016,10/14/2016,central,513,"925 9th Street, Hoxie, KS 67740",,1:00 AM-5:00 PM,,ho5808555,false,True,,,,poll0513
SHERIDAN,Heather Bracht,sdcoclk@ruraltel.net,,7856753361,7856753487,925 9th Street,,Hoxie,KS,67740,8:00-12:00,10/17/2016,10/21/2016,central,514,"925 9th Street, Hoxie, KS 67740",,8:00 AM-12:00 PM,,ho5808555,false,True,,,,poll0514
SHERIDAN,Heather Bracht,sdcoclk@ruraltel.net,,7856753361,7856753487,925 9th Street,,Hoxie,KS,67740,1:00-5:00,10/17/2016,10/21/2016,central,515,"925 9th Street, Hoxie, KS 67740",,1:00 AM-5:00 PM,,ho5808555,false,True,,,,poll0515
SHERIDAN,Heather Bracht,sdcoclk@ruraltel.net,,7856753361,7856753487,925 9th Street,,Hoxie,KS,67740,8:00-12:00,10/24/2016,10/28/2016,central,516,"925 9th Street, Hoxie, KS 67740",,8:00 AM-12:00 PM,,ho5808555,false,True,,,,poll0516
SHERIDAN,Heather Bracht,sdcoclk@ruraltel.net,,7856753361,7856753487,925 9th Street,,Hoxie,KS,67740,1:00-5:00,10/24/2016,10/28/2016,central,517,"925 9th Street, Hoxie, KS 67740",,1:00 AM-5:00 PM,,ho5808555,false,True,,,,poll0517
SHERIDAN,Heather Bracht,sdcoclk@ruraltel.net,,7856753361,7856753487,925 9th Street,,Hoxie,KS,67740,8:00-12:00,10/31/2016,11/4/2016,central,518,"925 9th Street, Hoxie, KS 67740",,8:00 AM-12:00 PM,,ho5808555,false,True,,,,poll0518
SHERIDAN,Heather Bracht,sdcoclk@ruraltel.net,,7856753361,7856753487,925 9th Street,,Hoxie,KS,67740,1:00-5:00,10/31/2016,11/4/2016,central,519,"925 9th Street, Hoxie, KS 67740",,1:00 AM-5:00 PM,,ho5808555,false,True,,,,poll0519
SHERIDAN,Heather Bracht,sdcoclk@ruraltel.net,,7856753361,7856753487,925 9th Street,,Hoxie,KS,67740,8:00-12:00,11/7/2016,11/7/2016,central,520,"925 9th Street, Hoxie, KS 67740",,8:00 AM-12:00 PM,,ho5808555,false,True,,,,poll0520
SHERIDAN,Heather Bracht,sdcoclk@ruraltel.net,,7856753361,7856753487,925 9th Street,,Hoxie,KS,67740,1:00-5:00,11/7/2016,11/7/2016,central,521,"925 9th Street, Hoxie, KS 67740",,1:00 AM-5:00 PM,,ho5808555,false,True,,,,poll0521
SHERMAN,Ashley Mannis,amannis@shermancounty.org,,7858904802,7858904809,813 Broadway,Rm 102,Goodland,KS,67735,8:00-12:00 (Mountain),10/11/2016,10/14/2016,mountain,522,"813 Broadway Rm 102, Goodland, KS 67735",,8:00 AM-12:00 PM,,ho73030319,false,True,,,,poll0522
SHERMAN,Ashley Mannis,amannis@shermancounty.org,,7858904802,7858904809,813 Broadway,Rm 102,Goodland,KS,67735,1:00-5:00 (Mountain),10/11/2016,10/14/2016,mountain,523,"813 Broadway Rm 102, Goodland, KS 67735",,1:00 AM-5:00 PM,,ho73030319,false,True,,,,poll0523
SHERMAN,Ashley Mannis,amannis@shermancounty.org,,7858904802,7858904809,813 Broadway,Rm 102,Goodland,KS,67735,8:00-12:00 (Mountain),10/17/2016,10/21/2016,mountain,524,"813 Broadway Rm 102, Goodland, KS 67735",,8:00 AM-12:00 PM,,ho73030319,false,True,,,,poll0524
SHERMAN,Ashley Mannis,amannis@shermancounty.org,,7858904802,7858904809,813 Broadway,Rm 102,Goodland,KS,67735,1:00-5:00 (Mountain),10/17/2016,10/21/2016,mountain,525,"813 Broadway Rm 102, Goodland, KS 67735",,1:00 AM-5:00 PM,,ho73030319,false,True,,,,poll0525
SHERMAN,Ashley Mannis,amannis@shermancounty.org,,7858904802,7858904809,813 Broadway,Rm 102,Goodland,KS,67735,8:00-12:00 (Mountain),10/24/2016,10/28/2016,mountain,526,"813 Broadway Rm 102, Goodland, KS 67735",,8:00 AM-12:00 PM,,ho73030319,false,True,,,,poll0526
SHERMAN,Ashley Mannis,amannis@shermancounty.org,,7858904802,7858904809,813 Broadway,Rm 102,Goodland,KS,67735,1:00-5:00 (Mountain),10/24/2016,10/28/2016,mountain,527,"813 Broadway Rm 102, Goodland, KS 67735",,1:00 AM-5:00 PM,,ho73030319,false,True,,,,poll0527
SHERMAN,Ashley Mannis,amannis@shermancounty.org,,7858904802,7858904809,813 Broadway,Rm 102,Goodland,KS,67735,8:00-12:00 (Mountain),10/31/2016,11/4/2016,mountain,528,"813 Broadway Rm 102, Goodland, KS 67735",,8:00 AM-12:00 PM,,ho73030319,false,True,,,,poll0528
SHERMAN,Ashley Mannis,amannis@shermancounty.org,,7858904802,7858904809,813 Broadway,Rm 102,Goodland,KS,67735,1:00-5:00 (Mountain),10/31/2016,11/4/2016,mountain,529,"813 Broadway Rm 102, Goodland, KS 67735",,1:00 AM-5:00 PM,,ho73030319,false,True,,,,poll0529
SHERMAN,Ashley Mannis,amannis@shermancounty.org,,7858904802,7858904809,813 Broadway,Rm 102,Goodland,KS,67735,8:00-12:00 (Mountain),11/7/2016,11/7/2016,mountain,530,"813 Broadway Rm 102, Goodland, KS 67735",,8:00 AM-12:00 PM,,ho73030319,false,True,,,,poll0530
SHERMAN,Ashley Mannis,amannis@shermancounty.org,,7858904802,7858904809,813 Broadway,Rm 102,Goodland,KS,67735,1:00-5:00 (Mountain),11/7/2016,11/7/2016,mountain,531,"813 Broadway Rm 102, Goodland, KS 67735",,1:00 AM-5:00 PM,,ho73030319,false,True,,,,poll0531
SMITH,Sharon Wolters,sm_county_clerk@wan.kdor.state.ks.us,,7852825110,7852825114,218 S Grant,,Smith Center,KS,66967,8:00-12:00,10/11/2016,10/14/2016,central,532,"218 S Grant, Smith Center, KS 66967",,8:00 AM-12:00 PM,,ho12746312,false,True,,,,poll0532
SMITH,Sharon Wolters,sm_county_clerk@wan.kdor.state.ks.us,,7852825110,7852825114,218 S Grant,,Smith Center,KS,66967,1:00-5:00,10/11/2016,10/14/2016,central,533,"218 S Grant, Smith Center, KS 66967",,1:00 AM-5:00 PM,,ho12746312,false,True,,,,poll0533
SMITH,Sharon Wolters,sm_county_clerk@wan.kdor.state.ks.us,,7852825110,7852825114,218 S Grant,,Smith Center,KS,66967,8:00-12:00,10/17/2016,10/21/2016,central,534,"218 S Grant, Smith Center, KS 66967",,8:00 AM-12:00 PM,,ho12746312,false,True,,,,poll0534
SMITH,Sharon Wolters,sm_county_clerk@wan.kdor.state.ks.us,,7852825110,7852825114,218 S Grant,,Smith Center,KS,66967,1:00-5:00,10/17/2016,10/21/2016,central,535,"218 S Grant, Smith Center, KS 66967",,1:00 AM-5:00 PM,,ho12746312,false,True,,,,poll0535
SMITH,Sharon Wolters,sm_county_clerk@wan.kdor.state.ks.us,,7852825110,7852825114,218 S Grant,,Smith Center,KS,66967,8:00-12:00,10/24/2016,10/28/2016,central,536,"218 S Grant, Smith Center, KS 66967",,8:00 AM-12:00 PM,,ho12746312,false,True,,,,poll0536
SMITH,Sharon Wolters,sm_county_clerk@wan.kdor.state.ks.us,,7852825110,7852825114,218 S Grant,,Smith Center,KS,66967,1:00-5:00,10/24/2016,10/28/2016,central,537,"218 S Grant, Smith Center, KS 66967",,1:00 AM-5:00 PM,,ho12746312,false,True,,,,poll0537
SMITH,Sharon Wolters,sm_county_clerk@wan.kdor.state.ks.us,,7852825110,7852825114,218 S Grant,,Smith Center,KS,66967,8:00-12:00,10/31/2016,11/4/2016,central,538,"218 S Grant, Smith Center, KS 66967",,8:00 AM-12:00 PM,,ho12746312,false,True,,,,poll0538
SMITH,Sharon Wolters,sm_county_clerk@wan.kdor.state.ks.us,,7852825110,7852825114,218 S Grant,,Smith Center,KS,66967,1:00-5:00,10/31/2016,11/4/2016,central,539,"218 S Grant, Smith Center, KS 66967",,1:00 AM-5:00 PM,,ho12746312,false,True,,,,poll0539
SMITH,Sharon Wolters,sm_county_clerk@wan.kdor.state.ks.us,,7852825110,7852825114,218 S Grant,,Smith Center,KS,66967,8:00-12:00,11/7/2016,11/7/2016,central,540,"218 S Grant, Smith Center, KS 66967",,8:00 AM-12:00 PM,,ho12746312,false,True,,,,poll0540
SMITH,Sharon Wolters,sm_county_clerk@wan.kdor.state.ks.us,,7852825110,7852825114,218 S Grant,,Smith Center,KS,66967,1:00-5:00,11/7/2016,11/7/2016,central,541,"218 S Grant, Smith Center, KS 66967",,1:00 AM-5:00 PM,,ho12746312,false,True,,,,poll0541
STAFFORD,Nita Keenan,coclerk@gbta.net,,6205493509,6205493481,209 N Broadway,,St. John,KS,67576,8:00-12:00,10/11/2016,10/14/2016,central,542,"209 N Broadway, St. John, KS 67576",,8:00 AM-12:00 PM,,ho64183587,false,True,,,,poll0542
STAFFORD,Nita Keenan,coclerk@gbta.net,,6205493509,6205493481,209 N Broadway,,St. John,KS,67576,1:00-5:00,10/11/2016,10/14/2016,central,543,"209 N Broadway, St. John, KS 67576",,1:00 AM-5:00 PM,,ho64183587,false,True,,,,poll0543
STAFFORD,Nita Keenan,coclerk@gbta.net,,6205493509,6205493481,209 N Broadway,,St. John,KS,67576,8:00-12:00,10/17/2016,10/21/2016,central,544,"209 N Broadway, St. John, KS 67576",,8:00 AM-12:00 PM,,ho64183587,false,True,,,,poll0544
STAFFORD,Nita Keenan,coclerk@gbta.net,,6205493509,6205493481,209 N Broadway,,St. John,KS,67576,1:00-5:00,10/17/2016,10/21/2016,central,545,"209 N Broadway, St. John, KS 67576",,1:00 AM-5:00 PM,,ho64183587,false,True,,,,poll0545
STAFFORD,Nita Keenan,coclerk@gbta.net,,6205493509,6205493481,209 N Broadway,,St. John,KS,67576,8:00-12:00,10/24/2016,10/28/2016,central,546,"209 N Broadway, St. John, KS 67576",,8:00 AM-12:00 PM,,ho64183587,false,True,,,,poll0546
STAFFORD,Nita Keenan,coclerk@gbta.net,,6205493509,6205493481,209 N Broadway,,St. John,KS,67576,1:00-5:00,10/24/2016,10/28/2016,central,547,"209 N Broadway, St. John, KS 67576",,1:00 AM-5:00 PM,,ho64183587,false,True,,,,poll0547
STAFFORD,Nita Keenan,coclerk@gbta.net,,6205493509,6205493481,209 N Broadway,,St. John,KS,67576,8:00-12:00,10/31/2016,11/4/2016,central,548,"209 N Broadway, St. John, KS 67576",,8:00 AM-12:00 PM,,ho64183587,false,True,,,,poll0548
STAFFORD,Nita Keenan,coclerk@gbta.net,,6205493509,6205493481,209 N Broadway,,St. John,KS,67576,1:00-5:00,10/31/2016,11/4/2016,central,549,"209 N Broadway, St. John, KS 67576",,1:00 AM-5:00 PM,,ho64183587,false,True,,,,poll0549
STAFFORD,Nita Keenan,coclerk@gbta.net,,6205493509,6205493481,209 N Broadway,,St. John,KS,67576,8:00-12:00,11/7/2016,11/7/2016,central,550,"209 N Broadway, St. John, KS 67576",,8:00 AM-12:00 PM,,ho64183587,false,True,,,,poll0550
STAFFORD,Nita Keenan,coclerk@gbta.net,,6205493509,6205493481,209 N Broadway,,St. John,KS,67576,1:00-5:00,11/7/2016,11/7/2016,central,551,"209 N Broadway, St. John, KS 67576",,1:00 AM-5:00 PM,,ho64183587,false,True,,,,poll0551
STANTON,Sandy Barton,ST_county_clerk@wan.kdor.state.ks.us,,6204922140,6204922688,201 N Main St,,Johnson,KS,67855,9:00-12:00,10/11/2016,10/14/2016,central,552,"201 N Main St, Johnson, KS 67855",,9:00 AM-12:00 PM,,ho50080543,false,True,,,,poll0552
STANTON,Sandy Barton,ST_county_clerk@wan.kdor.state.ks.us,,6204922140,6204922688,201 N Main St,,Johnson,KS,67855,1:00-5:00,10/11/2016,10/14/2016,central,553,"201 N Main St, Johnson, KS 67855",,1:00 AM-5:00 PM,,ho50080543,false,True,,,,poll0553
STANTON,Sandy Barton,ST_county_clerk@wan.kdor.state.ks.us,,6204922140,6204922688,201 N Main St,,Johnson,KS,67855,9:00-12:00,10/17/2016,10/21/2016,central,554,"201 N Main St, Johnson, KS 67855",,9:00 AM-12:00 PM,,ho50080543,false,True,,,,poll0554
STANTON,Sandy Barton,ST_county_clerk@wan.kdor.state.ks.us,,6204922140,6204922688,201 N Main St,,Johnson,KS,67855,1:00-5:00,10/17/2016,10/21/2016,central,555,"201 N Main St, Johnson, KS 67855",,1:00 AM-5:00 PM,,ho50080543,false,True,,,,poll0555
STANTON,Sandy Barton,ST_county_clerk@wan.kdor.state.ks.us,,6204922140,6204922688,201 N Main St,,Johnson,KS,67855,9:00-12:00,10/24/2016,10/28/2016,central,556,"201 N Main St, Johnson, KS 67855",,9:00 AM-12:00 PM,,ho50080543,false,True,,,,poll0556
STANTON,Sandy Barton,ST_county_clerk@wan.kdor.state.ks.us,,6204922140,6204922688,201 N Main St,,Johnson,KS,67855,1:00-5:00,10/24/2016,10/28/2016,central,557,"201 N Main St, Johnson, KS 67855",,1:00 AM-5:00 PM,,ho50080543,false,True,,,,poll0557
STANTON,Sandy Barton,ST_county_clerk@wan.kdor.state.ks.us,,6204922140,6204922688,201 N Main St,,Johnson,KS,67855,9:00-12:00,10/31/2016,11/4/2016,central,558,"201 N Main St, Johnson, KS 67855",,9:00 AM-12:00 PM,,ho50080543,false,True,,,,poll0558
STANTON,Sandy Barton,ST_county_clerk@wan.kdor.state.ks.us,,6204922140,6204922688,201 N Main St,,Johnson,KS,67855,1:00-5:00,10/31/2016,11/4/2016,central,559,"201 N Main St, Johnson, KS 67855",,1:00 AM-5:00 PM,,ho50080543,false,True,,,,poll0559
STANTON,Sandy Barton,ST_county_clerk@wan.kdor.state.ks.us,,6204922140,6204922688,201 N Main St,,Johnson,KS,67855,9:00-12:00,11/7/2016,11/7/2016,central,560,"201 N Main St, Johnson, KS 67855",,9:00 AM-12:00 PM,,ho50080543,false,True,,,,poll0560
STANTON,Sandy Barton,ST_county_clerk@wan.kdor.state.ks.us,,6204922140,6204922688,201 N Main St,,Johnson,KS,67855,1:00-5:00,11/7/2016,11/7/2016,central,561,"201 N Main St, Johnson, KS 67855",,1:00 AM-5:00 PM,,ho50080543,false,True,,,,poll0561
STEVENS,Pam Bensel,SV_county_clerk@wan.kdor.state.ks.us,,6205442541,6205444094,200 E 6th,,Hugoton,KS,67951,9:00-5:00,10/11/2016,10/14/2016,central,562,"200 E 6th, Hugoton, KS 67951",,9:00 AM-5:00 PM,,ho58413211,false,True,,,,poll0562
STEVENS,Pam Bensel,SV_county_clerk@wan.kdor.state.ks.us,,6205442541,6205444094,200 E 6th,,Hugoton,KS,67951,9:00-5:00,10/17/2016,10/21/2016,central,563,"200 E 6th, Hugoton, KS 67951",,9:00 AM-5:00 PM,,ho58413211,false,True,,,,poll0563
STEVENS,Pam Bensel,SV_county_clerk@wan.kdor.state.ks.us,,6205442541,6205444094,200 E 6th,,Hugoton,KS,67951,9:00-5:00,10/24/2016,10/28/2016,central,564,"200 E 6th, Hugoton, KS 67951",,9:00 AM-5:00 PM,,ho58413211,false,True,,,,poll0564
STEVENS,Pam Bensel,SV_county_clerk@wan.kdor.state.ks.us,,6205442541,6205444094,200 E 6th,,Hugoton,KS,67951,9:00-5:00,10/31/2016,11/4/2016,central,565,"200 E 6th, Hugoton, KS 67951",,9:00 AM-5:00 PM,,ho58413211,false,True,,,,poll0565
STEVENS,Pam Bensel,SV_county_clerk@wan.kdor.state.ks.us,,6205442541,6205444094,200 E 6th,,Hugoton,KS,67951,9:00-5:00,11/7/2016,11/7/2016,central,566,"200 E 6th, Hugoton, KS 67951",,9:00 AM-5:00 PM,,ho58413211,false,True,,,,poll0566
SUMNER,Debra Norris,dnorris@co.sumner.ks.us,,6203263395,6203262116,501 N Washington Ave,,Wellington,KS,67152,8:00-5:00,10/11/2016,10/14/2016,central,567,"501 N Washington Ave, Wellington, KS 67152",,8:00 AM-5:00 PM,,ho88872326,false,True,,,,poll0567
SUMNER,Debra Norris,dnorris@co.sumner.ks.us,,6203263395,6203262116,501 N Washington Ave,,Wellington,KS,67152,8:00-5:00,10/17/2016,10/21/2016,central,568,"501 N Washington Ave, Wellington, KS 67152",,8:00 AM-5:00 PM,,ho88872326,false,True,,,,poll0568
SUMNER,Debra Norris,dnorris@co.sumner.ks.us,,6203263395,6203262116,501 N Washington Ave,,Wellington,KS,67152,8:00-5:00,10/24/2016,10/28/2016,central,569,"501 N Washington Ave, Wellington, KS 67152",,8:00 AM-5:00 PM,,ho88872326,false,True,,,,poll0569
SUMNER,Debra Norris,dnorris@co.sumner.ks.us,,6203263395,6203262116,501 N Washington Ave,,Wellington,KS,67152,8:00-5:00,10/31/2016,11/4/2016,central,570,"501 N Washington Ave, Wellington, KS 67152",,8:00 AM-5:00 PM,,ho88872326,false,True,,,,poll0570
