county,officer,email,blank,phone,fax,address_one,address_two,dirs,city,state,zip,start_time,end_time,start_date,end_date,time_zone,notes,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
ROOKS,Clara Strutt,ro_county_clerk@wan.kdor.state.ks.us,,7854256391,7854256015.0,115 N Walnut,,,Stockton,KS,67669,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,406,"115 N Walnut, Stockton, KS 67669",,08:00 AM - 12:00 PM,,ho88652434,false,true,,,,poll88652434
RUSH,Corinne Baldwin,rushclerk@gbta.net,,7852222731,7852223559.0,715 Elm St,,,LaCrosse,KS,67548,8:30:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,,407,"715 Elm St, LaCrosse, KS 67548",,08:30 AM - 05:00 PM,,ho54482322,false,true,,,,poll54482322
RUSH,Corinne Baldwin,rushclerk@gbta.net,,7852222731,7852223559.0,715 Elm St,,,LaCrosse,KS,67548,8:30:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,408,"715 Elm St, LaCrosse, KS 67548",,08:30 AM - 05:00 PM,,ho54482322,false,true,,,,poll54482322
RUSH,Corinne Baldwin,rushclerk@gbta.net,,7852222731,7852223559.0,715 Elm St,,,LaCrosse,KS,67548,8:30:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,409,"715 Elm St, LaCrosse, KS 67548",,08:30 AM - 05:00 PM,,ho54482322,false,true,,,,poll54482322
RUSH,Corinne Baldwin,rushclerk@gbta.net,,7852222731,7852223559.0,715 Elm St,,,LaCrosse,KS,67548,8:30:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,410,"715 Elm St, LaCrosse, KS 67548",,08:30 AM - 12:00 PM,,ho54482322,false,true,,,,poll54482322
RUSSELL,Mary Nuss,RS_county_clerk@wan.kdor.state.ks.us,,7854834641,7854835725.0,401 N Main St,,,Russell,KS,67665,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,411,"401 N Main St, Russell, KS 67665",,08:00 AM - 05:00 PM,,ho47284691,false,true,,,,poll47284691
RUSSELL,Mary Nuss,RS_county_clerk@wan.kdor.state.ks.us,,7854834641,7854835725.0,401 N Main St,,,Russell,KS,67665,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,412,"401 N Main St, Russell, KS 67665",,08:00 AM - 05:00 PM,,ho47284691,false,true,,,,poll47284691
RUSSELL,Mary Nuss,RS_county_clerk@wan.kdor.state.ks.us,,7854834641,7854835725.0,401 N Main St,,,Russell,KS,67665,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,413,"401 N Main St, Russell, KS 67665",,08:00 AM - 12:00 PM,,ho47284691,false,true,,,,poll47284691
SALINE,Donald R. Merriman,don.merriman@saline.org,,7853095820,7853095826.0,300 W Ash,Ste. #215,,Salina,KS,67401,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,10-24-2016. 8 - 5 except close at noon on the 7th ,414,"300 W Ash Ste. #215, Salina, KS 67401",,08:00 AM - 05:00 PM,,ho75726451,false,true,,,,poll75726451
SALINE,Donald R. Merriman,don.merriman@saline.org,,7853095820,7853095826.0,300 W Ash,Ste. #215,,Salina,KS,67401,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,415,"300 W Ash Ste. #215, Salina, KS 67401",,08:00 AM - 05:00 PM,,ho75726451,false,true,,,,poll75726451
SALINE,Donald R. Merriman,don.merriman@saline.org,,7853095820,7853095826.0,300 W Ash,Ste. #215,,Salina,KS,67401,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,416,"300 W Ash Ste. #215, Salina, KS 67401",,08:00 AM - 12:00 PM,,ho75726451,false,true,,,,poll75726451
SCOTT,Alice Brokofsky,SC_county_clerk@wan.kdor.state.ks.us,,6208722420,6208727145.0,303 Court,,,Scott City,KS,67871,8:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,10-19-2016 8 - 5 . close at noon on the 7th ,417,"303 Court, Scott City, KS 67871",,08:00 AM - 05:00 PM,,ho12576203,false,true,,,,poll12576203
SCOTT,Alice Brokofsky,SC_county_clerk@wan.kdor.state.ks.us,,6208722420,6208727145.0,303 Court,,,Scott City,KS,67871,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,418,"303 Court, Scott City, KS 67871",,08:00 AM - 05:00 PM,,ho12576203,false,true,,,,poll12576203
SCOTT,Alice Brokofsky,SC_county_clerk@wan.kdor.state.ks.us,,6208722420,6208727145.0,303 Court,,,Scott City,KS,67871,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,419,"303 Court, Scott City, KS 67871",,08:00 AM - 05:00 PM,,ho12576203,false,true,,,,poll12576203
SCOTT,Alice Brokofsky,SC_county_clerk@wan.kdor.state.ks.us,,6208722420,6208727145.0,303 Court,,,Scott City,KS,67871,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,420,"303 Court, Scott City, KS 67871",,08:00 AM - 12:00 PM,,ho12576203,false,true,,,,poll12576203
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,510 N Main,,,Wichita,KS,67203-3798,8:00:00 - 05:00,19:00:00 - 05:00,10/24/16,10/28/16,central,,421,"510 N Main, Wichita, KS 67203",,08:00 AM - 07:00 PM,,ho58040912,false,true,,,,poll58040912
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,510 N Main,,,Wichita,KS,67203-3798,8:00:00 - 05:00,19:00:00 - 05:00,10/31/16,10/31/16,central,,422,"510 N Main, Wichita, KS 67203",,08:00 AM - 07:00 PM,,ho58040912,false,true,,,,poll58040912
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,510 N Main,,,Wichita,KS,67203-3798,8:00:00 - 05:00,17:00:00 - 05:00,11/1/16,11/4/16,central,,423,"510 N Main, Wichita, KS 67203",,08:00 AM - 05:00 PM,,ho58040912,false,true,,,,poll58040912
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,510 N Main,,,Wichita,KS,67203-3798,9:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,,424,"510 N Main, Wichita, KS 67203",,09:00 AM - 04:00 PM,,ho58040912,false,true,,,,poll58040912
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,510 N Main,,,Wichita,KS,67203-3798,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,425,"510 N Main, Wichita, KS 67203",,08:00 AM - 12:00 PM,,ho58040912,false,true,,,,poll58040912
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,7651 E Central Park,,,Bel Aire,KS,67226,12:00:00 - 05:00,19:00:00 - 05:00,11/1/16,11/1/16,central,,426,"7651 E Central Park, Bel Aire, KS 67226",,12:00 PM - 07:00 PM,,ho32719906,false,true,,,,poll32719906
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,7651 E Central Park,,,Bel Aire,KS,67226,12:00:00 - 05:00,17:00:00 - 05:00,11/2/16,11/2/16,central,,427,"7651 E Central Park, Bel Aire, KS 67226",,12:00 PM - 05:00 PM,,ho32719906,false,true,,,,poll32719906
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,7651 E Central Park,,,Bel Aire,KS,67226,12:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/4/16,central,,428,"7651 E Central Park, Bel Aire, KS 67226",,12:00 PM - 07:00 PM,,ho32719906,false,true,,,,poll32719906
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,7651 E Central Park,,,Bel Aire,KS,67226,9:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,,429,"7651 E Central Park, Bel Aire, KS 67226",,09:00 AM - 04:00 PM,,ho32719906,false,true,,,,poll32719906
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,18800 W Kellogg Dr,,,Goddard,KS,67052,12:00:00 - 05:00,19:00:00 - 05:00,11/1/16,11/1/16,central,,430,"18800 W Kellogg Dr, Goddard, KS 67052",,12:00 PM - 07:00 PM,,ho90534379,false,true,,,,poll90534379
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,18800 W Kellogg Dr,,,Goddard,KS,67052,12:00:00 - 05:00,17:00:00 - 05:00,11/2/16,11/2/16,central,,431,"18800 W Kellogg Dr, Goddard, KS 67052",,12:00 PM - 05:00 PM,,ho90534379,false,true,,,,poll90534379
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,18800 W Kellogg Dr,,,Goddard,KS,67052,12:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/4/16,central,,432,"18800 W Kellogg Dr, Goddard, KS 67052",,12:00 PM - 07:00 PM,,ho90534379,false,true,,,,poll90534379
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,18800 W Kellogg Dr,,,Goddard,KS,67052,9:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,,433,"18800 W Kellogg Dr, Goddard, KS 67052",,09:00 AM - 04:00 PM,,ho90534379,false,true,,,,poll90534379
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,5002 E. Douglas Ave.,,,Wichita,KS,67208,12:00:00 - 05:00,19:00:00 - 05:00,11/1/16,11/1/16,central,,434,"5002 E. Douglas Ave., Wichita, KS 67208",,12:00 PM - 07:00 PM,,ho40553650,false,true,,,,poll40553650
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,5002 E. Douglas Ave.,,,Wichita,KS,67208,12:00:00 - 05:00,17:00:00 - 05:00,11/2/16,11/2/16,central,,435,"5002 E. Douglas Ave., Wichita, KS 67208",,12:00 PM - 05:00 PM,,ho40553650,false,true,,,,poll40553650
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,5002 E. Douglas Ave.,,,Wichita,KS,67208,12:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/4/16,central,,436,"5002 E. Douglas Ave., Wichita, KS 67208",,12:00 PM - 07:00 PM,,ho40553650,false,true,,,,poll40553650
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,5002 E. Douglas Ave.,,,Wichita,KS,67208,9:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,,437,"5002 E. Douglas Ave., Wichita, KS 67208",,09:00 AM - 04:00 PM,,ho40553650,false,true,,,,poll40553650
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,1746 S. Greenwich Rd,,,Wichita,KS,67207,12:00:00 - 05:00,19:00:00 - 05:00,11/1/16,11/1/16,central,,438,"1746 S. Greenwich Rd, Wichita, KS 67207",,12:00 PM - 07:00 PM,,ho91932875,false,true,,,,poll91932875
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,1746 S. Greenwich Rd,,,Wichita,KS,67207,12:00:00 - 05:00,17:00:00 - 05:00,11/2/16,11/2/16,central,,439,"1746 S. Greenwich Rd, Wichita, KS 67207",,12:00 PM - 05:00 PM,,ho91932875,false,true,,,,poll91932875
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,1746 S. Greenwich Rd,,,Wichita,KS,67207,12:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/4/16,central,,440,"1746 S. Greenwich Rd, Wichita, KS 67207",,12:00 PM - 07:00 PM,,ho91932875,false,true,,,,poll91932875
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,1746 S. Greenwich Rd,,,Wichita,KS,67207,9:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,,441,"1746 S. Greenwich Rd, Wichita, KS 67207",,09:00 AM - 04:00 PM,,ho91932875,false,true,,,,poll91932875
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,210 Hays Ave.,,,Haysville,KS,67060,12:00:00 - 05:00,19:00:00 - 05:00,11/1/16,11/1/16,central,,442,"210 Hays Ave., Haysville, KS 67060",,12:00 PM - 07:00 PM,,ho53786233,false,true,,,,poll53786233
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,210 Hays Ave.,,,Haysville,KS,67060,12:00:00 - 05:00,17:00:00 - 05:00,11/2/16,11/2/16,central,,443,"210 Hays Ave., Haysville, KS 67060",,12:00 PM - 05:00 PM,,ho53786233,false,true,,,,poll53786233
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,210 Hays Ave.,,,Haysville,KS,67060,12:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/4/16,central,,444,"210 Hays Ave., Haysville, KS 67060",,12:00 PM - 07:00 PM,,ho53786233,false,true,,,,poll53786233
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,210 Hays Ave.,,,Haysville,KS,67060,9:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,,445,"210 Hays Ave., Haysville, KS 67060",,09:00 AM - 04:00 PM,,ho53786233,false,true,,,,poll53786233
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,3033 W. 2nd St. N.,,,Wichita,KS,67203,12:00:00 - 05:00,19:00:00 - 05:00,11/1/16,11/1/16,central,,446,"3033 W. 2nd St. N., Wichita, KS 67203",,12:00 PM - 07:00 PM,,ho20708707,false,true,,,,poll20708707
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,3033 W. 2nd St. N.,,,Wichita,KS,67203,12:00:00 - 05:00,17:00:00 - 05:00,11/2/16,11/2/16,central,,447,"3033 W. 2nd St. N., Wichita, KS 67203",,12:00 PM - 05:00 PM,,ho20708707,false,true,,,,poll20708707
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,3033 W. 2nd St. N.,,,Wichita,KS,67203,12:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/4/16,central,,448,"3033 W. 2nd St. N., Wichita, KS 67203",,12:00 PM - 07:00 PM,,ho20708707,false,true,,,,poll20708707
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,3033 W. 2nd St. N.,,,Wichita,KS,67203,9:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,,449,"3033 W. 2nd St. N., Wichita, KS 67203",,09:00 AM - 04:00 PM,,ho20708707,false,true,,,,poll20708707
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,3830 S. Meridian Ave.,,,Wichita,KS,67217,12:00:00 - 05:00,19:00:00 - 05:00,11/1/16,11/1/16,central,,450,"3830 S. Meridian Ave., Wichita, KS 67217",,12:00 PM - 07:00 PM,,ho27726773,false,true,,,,poll27726773
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,3830 S. Meridian Ave.,,,Wichita,KS,67217,12:00:00 - 05:00,17:00:00 - 05:00,11/2/16,11/2/16,central,,451,"3830 S. Meridian Ave., Wichita, KS 67217",,12:00 PM - 05:00 PM,,ho27726773,false,true,,,,poll27726773
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,3830 S. Meridian Ave.,,,Wichita,KS,67217,12:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/4/16,central,,452,"3830 S. Meridian Ave., Wichita, KS 67217",,12:00 PM - 07:00 PM,,ho27726773,false,true,,,,poll27726773
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,3830 S. Meridian Ave.,,,Wichita,KS,67217,9:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,,453,"3830 S. Meridian Ave., Wichita, KS 67217",,09:00 AM - 04:00 PM,,ho27726773,false,true,,,,poll27726773
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,2727 E. 25th St. N.,,,Wichita,KS,67219,12:00:00 - 05:00,19:00:00 - 05:00,11/1/16,11/1/16,central,,454,"2727 E. 25th St. N., Wichita, KS 67219",,12:00 PM - 07:00 PM,,ho98322376,false,true,,,,poll98322376
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,2727 E. 25th St. N.,,,Wichita,KS,67219,12:00:00 - 05:00,17:00:00 - 05:00,11/2/16,11/2/16,central,,455,"2727 E. 25th St. N., Wichita, KS 67219",,12:00 PM - 05:00 PM,,ho98322376,false,true,,,,poll98322376
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,2727 E. 25th St. N.,,,Wichita,KS,67219,12:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/4/16,central,,456,"2727 E. 25th St. N., Wichita, KS 67219",,12:00 PM - 07:00 PM,,ho98322376,false,true,,,,poll98322376
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,2727 E. 25th St. N.,,,Wichita,KS,67219,9:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,,457,"2727 E. 25th St. N., Wichita, KS 67219",,09:00 AM - 04:00 PM,,ho98322376,false,true,,,,poll98322376
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,7601 E. 13th St. N.,,,Wichita,KS,67206,12:00:00 - 05:00,19:00:00 - 05:00,11/1/16,11/1/16,central,,458,"7601 E. 13th St. N., Wichita, KS 67206",,12:00 PM - 07:00 PM,,ho27057632,false,true,,,,poll27057632
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,7601 E. 13th St. N.,,,Wichita,KS,67206,12:00:00 - 05:00,17:00:00 - 05:00,11/2/16,11/2/16,central,,459,"7601 E. 13th St. N., Wichita, KS 67206",,12:00 PM - 05:00 PM,,ho27057632,false,true,,,,poll27057632
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,7601 E. 13th St. N.,,,Wichita,KS,67206,12:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/4/16,central,,460,"7601 E. 13th St. N., Wichita, KS 67206",,12:00 PM - 07:00 PM,,ho27057632,false,true,,,,poll27057632
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,7601 E. 13th St. N.,,,Wichita,KS,67206,9:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,,461,"7601 E. 13th St. N., Wichita, KS 67206",,09:00 AM - 04:00 PM,,ho27057632,false,true,,,,poll27057632
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,5555 Zoo Blvd.,,,Wichita,KS,67212,12:00:00 - 05:00,19:00:00 - 05:00,11/1/16,11/1/16,central,,462,"5555 Zoo Blvd., Wichita, KS 67212",,12:00 PM - 07:00 PM,,ho86506946,false,true,,,,poll86506946
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,5555 Zoo Blvd.,,,Wichita,KS,67212,12:00:00 - 05:00,17:00:00 - 05:00,11/2/16,11/2/16,central,,463,"5555 Zoo Blvd., Wichita, KS 67212",,12:00 PM - 05:00 PM,,ho86506946,false,true,,,,poll86506946
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,5555 Zoo Blvd.,,,Wichita,KS,67212,12:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/4/16,central,,464,"5555 Zoo Blvd., Wichita, KS 67212",,12:00 PM - 07:00 PM,,ho86506946,false,true,,,,poll86506946
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,5555 Zoo Blvd.,,,Wichita,KS,67212,9:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,,465,"5555 Zoo Blvd., Wichita, KS 67212",,09:00 AM - 04:00 PM,,ho86506946,false,true,,,,poll86506946
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,2221 S. Oliver,,,Wichita,KS,67218,12:00:00 - 05:00,19:00:00 - 05:00,11/1/16,11/1/16,central,,466,"2221 S. Oliver, Wichita, KS 67218",,12:00 PM - 07:00 PM,,ho50994791,false,true,,,,poll50994791
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,2221 S. Oliver,,,Wichita,KS,67218,12:00:00 - 05:00,17:00:00 - 05:00,11/2/16,11/2/16,central,,467,"2221 S. Oliver, Wichita, KS 67218",,12:00 PM - 05:00 PM,,ho50994791,false,true,,,,poll50994791
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,2221 S. Oliver,,,Wichita,KS,67218,12:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/4/16,central,,468,"2221 S. Oliver, Wichita, KS 67218",,12:00 PM - 07:00 PM,,ho50994791,false,true,,,,poll50994791
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,2221 S. Oliver,,,Wichita,KS,67218,9:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,,469,"2221 S. Oliver, Wichita, KS 67218",,09:00 AM - 04:00 PM,,ho50994791,false,true,,,,poll50994791
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,2555 Hyacinth Ln.,,,Wichita,KS,67204,12:00:00 - 05:00,19:00:00 - 05:00,11/1/16,11/1/16,central,,470,"2555 Hyacinth Ln., Wichita, KS 67204",,12:00 PM - 07:00 PM,,ho243231,false,true,,,,poll243231
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,2555 Hyacinth Ln.,,,Wichita,KS,67204,12:00:00 - 05:00,17:00:00 - 05:00,11/2/16,11/2/16,central,,471,"2555 Hyacinth Ln., Wichita, KS 67204",,12:00 PM - 05:00 PM,,ho243231,false,true,,,,poll243231
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,2555 Hyacinth Ln.,,,Wichita,KS,67204,12:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/4/16,central,,472,"2555 Hyacinth Ln., Wichita, KS 67204",,12:00 PM - 07:00 PM,,ho243231,false,true,,,,poll243231
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,2555 Hyacinth Ln.,,,Wichita,KS,67204,9:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,,473,"2555 Hyacinth Ln., Wichita, KS 67204",,09:00 AM - 04:00 PM,,ho243231,false,true,,,,poll243231
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,1801 East 5th Street,,,Valley Center,KS,67147,12:00:00 - 05:00,19:00:00 - 05:00,11/1/16,11/1/16,central,,474,"1801 East 5th Street, Valley Center, KS 67147",,12:00 PM - 07:00 PM,,ho54884411,false,true,,,,poll54884411
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,1801 East 5th Street,,,Valley Center,KS,67147,12:00:00 - 05:00,17:00:00 - 05:00,11/2/16,11/2/16,central,,475,"1801 East 5th Street, Valley Center, KS 67147",,12:00 PM - 05:00 PM,,ho54884411,false,true,,,,poll54884411
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,1801 East 5th Street,,,Valley Center,KS,67147,12:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/4/16,central,,476,"1801 East 5th Street, Valley Center, KS 67147",,12:00 PM - 07:00 PM,,ho54884411,false,true,,,,poll54884411
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,1801 East 5th Street,,,Valley Center,KS,67147,9:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,,477,"1801 East 5th Street, Valley Center, KS 67147",,09:00 AM - 04:00 PM,,ho54884411,false,true,,,,poll54884411
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,10025 W Central Ave,,,Wichita,KS,67212,12:00:00 - 05:00,19:00:00 - 05:00,11/1/16,11/1/16,central,,478,"10025 W Central Ave, Wichita, KS 67212",,12:00 PM - 07:00 PM,,ho96295156,false,true,,,,poll96295156
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,10025 W Central Ave,,,Wichita,KS,67212,12:00:00 - 05:00,17:00:00 - 05:00,11/2/16,11/2/16,central,,479,"10025 W Central Ave, Wichita, KS 67212",,12:00 PM - 05:00 PM,,ho96295156,false,true,,,,poll96295156
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,10025 W Central Ave,,,Wichita,KS,67212,12:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/4/16,central,,480,"10025 W Central Ave, Wichita, KS 67212",,12:00 PM - 07:00 PM,,ho96295156,false,true,,,,poll96295156
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,10025 W Central Ave,,,Wichita,KS,67212,9:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,,481,"10025 W Central Ave, Wichita, KS 67212",,09:00 AM - 04:00 PM,,ho96295156,false,true,,,,poll96295156
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,431 S. Woodlawn Blvd.,,,Derby,KS,67037,12:00:00 - 05:00,19:00:00 - 05:00,11/1/16,11/1/16,central,,482,"431 S. Woodlawn Blvd., Derby, KS 67037",,12:00 PM - 07:00 PM,,ho85110866,false,true,,,,poll85110866
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,431 S. Woodlawn Blvd.,,,Derby,KS,67037,12:00:00 - 05:00,17:00:00 - 05:00,11/2/16,11/2/16,central,,483,"431 S. Woodlawn Blvd., Derby, KS 67037",,12:00 PM - 05:00 PM,,ho85110866,false,true,,,,poll85110866
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,431 S. Woodlawn Blvd.,,,Derby,KS,67037,12:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/4/16,central,,484,"431 S. Woodlawn Blvd., Derby, KS 67037",,12:00 PM - 07:00 PM,,ho85110866,false,true,,,,poll85110866
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125.0,431 S. Woodlawn Blvd.,,,Derby,KS,67037,9:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,,485,"431 S. Woodlawn Blvd., Derby, KS 67037",,09:00 AM - 04:00 PM,,ho85110866,false,true,,,,poll85110866
SEWARD,Stacia D. Long,slong@sewardcountyks.org,,6206263355,6206263211.0,515 N Washington,Ste 100,,Liberal,KS,67901,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,486,"515 N Washington Ste 100, Liberal, KS 67901",,08:00 AM - 05:00 PM,,ho25374915,false,true,,,,poll25374915
