county,site,loc_name,adr_1,adr_2,adr_3,city,state,zip,dirs,services,start_date,end_date,start_time,end_time,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Orange County,Maitland Community Park,Maitland Community Park,1400 Mayo Avenue,,,Maitland,FL,32751.0,Corner of Mayo Ave and Indian Dance Ct.,Early voting is available,10/24/16,11/5/16,8:00  - 04:00,20:00 - 04:00,420,"1400 Mayo Avenue, Maitland, FL 32751",Corner of Mayo Ave and Indian Dance Ct.,08:00 AM-08:00 PM,,ho2011972,false,true,,,,poll92938454
Orange County,Maitland Community Park,Maitland Community Park,1400 Mayo Avenue,,,Maitland,FL,32751.0,Corner of Mayo Ave and Indian Dance Ct.,Early voting is available,11/6/16,11/6/16,8:00  - 05:00,20:00 - 05:00,421,"1400 Mayo Avenue, Maitland, FL 32751",Corner of Mayo Ave and Indian Dance Ct.,08:00 AM-08:00 PM,,ho2011972,false,true,,,,poll92938454
Orange County,Orange County National Golf Center and Lodge,Orange County National Golf Center and Lodge,16301 Phil Ritson Way,,,Winter Garden,FL,34787.0,New exit off 429 at Schofield Rd,Early voting is available,10/24/16,11/5/16,8:00  - 04:00,20:00 - 04:00,422,"16301 Phil Ritson Way, Winter Garden, FL 34787",New exit off 429 at Schofield Rd,08:00 AM-08:00 PM,,ho81412682,false,true,,,,poll53431388
Orange County,Orange County National Golf Center and Lodge,Orange County National Golf Center and Lodge,16301 Phil Ritson Way,,,Winter Garden,FL,34787.0,New exit off 429 at Schofield Rd,Early voting is available,11/6/16,11/6/16,8:00  - 05:00,20:00 - 05:00,423,"16301 Phil Ritson Way, Winter Garden, FL 34787",New exit off 429 at Schofield Rd,08:00 AM-08:00 PM,,ho81412682,false,true,,,,poll53431388
Orange County,Renaissance Senior Center (South Econ Community Park),Renaissance Senior Center (South Econ Community Park),3800 S. Econlockhatchee Trail ,,,Orlando,FL,32829.0,South of Curry Ford Road,Early voting is available,10/24/16,11/5/16,8:00  - 04:00,20:00 - 04:00,424,"3800 S. Econlockhatchee Trail, Orlando, FL 32829",South of Curry Ford Road,08:00 AM-08:00 PM,,ho27416252,false,true,,,,poll35958433
Orange County,Renaissance Senior Center (South Econ Community Park),Renaissance Senior Center (South Econ Community Park),3800 S. Econlockhatchee Trail ,,,Orlando,FL,32829.0,South of Curry Ford Road,Early voting is available,11/6/16,11/6/16,8:00  - 05:00,20:00 - 05:00,425,"3800 S. Econlockhatchee Trail, Orlando, FL 32829",South of Curry Ford Road,08:00 AM-08:00 PM,,ho27416252,false,true,,,,poll35958433
Orange County,South Creek Branch Library,South Creek Branch Library,1702 Deerfield Blvd. ,,,Orlando,FL,32837.0,East of South Orange Blossom Trail,Early voting is available,10/24/16,11/5/16,8:00  - 04:00,20:00 - 04:00,426,"1702 Deerfield Blvd., Orlando, FL 32837",East of South Orange Blossom Trail,08:00 AM-08:00 PM,,ho54528856,false,true,,,,poll92677540
Orange County,South Creek Branch Library,South Creek Branch Library,1702 Deerfield Blvd. ,,,Orlando,FL,32837.0,East of South Orange Blossom Trail,Early voting is available,11/6/16,11/6/16,8:00  - 05:00,20:00 - 05:00,427,"1702 Deerfield Blvd., Orlando, FL 32837",East of South Orange Blossom Trail,08:00 AM-08:00 PM,,ho54528856,false,true,,,,poll92677540
Orange County,Southeast Branch Library,Southeast Branch Library,5575 S. Semoran Blvd.,,,Orlando,FL,32822.0,Corner of SR. 436 and Hoffner,Early voting is available,10/24/16,11/5/16,8:00  - 04:00,20:00 - 04:00,428,"5575 S. Semoran Blvd., Orlando, FL 32822",Corner of SR. 436 and Hoffner,08:00 AM-08:00 PM,,ho21614496,false,true,,,,poll34054714
Orange County,Southeast Branch Library,Southeast Branch Library,5575 S. Semoran Blvd.,,,Orlando,FL,32822.0,Corner of SR. 436 and Hoffner,Early voting is available,11/6/16,11/6/16,8:00  - 05:00,20:00 - 05:00,429,"5575 S. Semoran Blvd., Orlando, FL 32822",Corner of SR. 436 and Hoffner,08:00 AM-08:00 PM,,ho21614496,false,true,,,,poll34054714
Orange County,Southwest Branch Library,Southwest Branch Library,7255 Della Drive ,,,Orlando,FL,32819.0,"Off Dr. Phillips Blvd., north of Sand Lake Road",Early voting is available,10/24/16,11/5/16,8:00  - 04:00,20:00 - 04:00,430,"7255 Della Drive, Orlando, FL 32819","Off Dr. Phillips Blvd., north of Sand Lake Road",08:00 AM-08:00 PM,,ho33011114,false,true,,,,poll16539953
Orange County,Southwest Branch Library,Southwest Branch Library,7255 Della Drive ,,,Orlando,FL,32819.0,"Off Dr. Phillips Blvd., north of Sand Lake Road",Early voting is available,11/6/16,11/6/16,8:00  - 05:00,20:00 - 05:00,431,"7255 Della Drive, Orlando, FL 32819","Off Dr. Phillips Blvd., north of Sand Lake Road",08:00 AM-08:00 PM,,ho33011114,false,true,,,,poll16539953
Orange County,Supervisor of Elections Office,Supervisor of Elections Office,119 W. Kaley Street,,,Orlando,FL,32806.0,Between Orange Ave. and I-4.,Early voting is available,10/24/16,11/5/16,8:00  - 04:00,20:00 - 04:00,432,"119 W. Kaley Street, Orlando, FL 32806",Between Orange Ave. and I-4.,08:00 AM-08:00 PM,,ho62578021,false,true,,,,poll85904227
Orange County,Supervisor of Elections Office,Supervisor of Elections Office,119 W. Kaley Street,,,Orlando,FL,32806.0,Between Orange Ave. and I-4.,Early voting is available,11/6/16,11/6/16,8:00  - 05:00,20:00 - 05:00,433,"119 W. Kaley Street, Orlando, FL 32806",Between Orange Ave. and I-4.,08:00 AM-08:00 PM,,ho62578021,false,true,,,,poll85904227
Orange County,Washington Park Branch Library,Washington Park Branch Library,"5151 Raleigh Street, Suite A ",,,Orlando,FL,32811.0,In the Lila Mitchell Community Center,Early voting is available,10/24/16,11/5/16,8:00  - 04:00,20:00 - 04:00,434,"5151 Raleigh Street, Suite A, Orlando, FL 32811",In the Lila Mitchell Community Center,08:00 AM-08:00 PM,,ho41084129,false,true,,,,poll58002510
Orange County,Washington Park Branch Library,Washington Park Branch Library,"5151 Raleigh Street, Suite A ",,,Orlando,FL,32811.0,In the Lila Mitchell Community Center,Early voting is available,11/6/16,11/6/16,8:00  - 05:00,20:00 - 05:00,435,"5151 Raleigh Street, Suite A, Orlando, FL 32811",In the Lila Mitchell Community Center,08:00 AM-08:00 PM,,ho41084129,false,true,,,,poll58002510
Orange County,West Oaks Branch Library,West Oaks Branch Library,1821 E. Silver Star Road ,,,Ocoee,FL,34761.0,East of Clarke Road,Early voting is available,10/24/16,11/5/16,8:00  - 04:00,20:00 - 04:00,436,"1821 E. Silver Star Road, Ocoee, FL 34761",East of Clarke Road,08:00 AM-08:00 PM,,ho50304018,false,true,,,,poll54227086
Orange County,West Oaks Branch Library,West Oaks Branch Library,1821 E. Silver Star Road ,,,Ocoee,FL,34761.0,East of Clarke Road,Early voting is available,11/6/16,11/6/16,8:00  - 05:00,20:00 - 05:00,437,"1821 E. Silver Star Road, Ocoee, FL 34761",East of Clarke Road,08:00 AM-08:00 PM,,ho50304018,false,true,,,,poll54227086
Orange County,Winter Park Library,Winter Park Library,460 East New England Avenue ,,,Winter Park,FL,32789.0,Across from Rollins College,Early voting is available,10/24/16,11/5/16,8:00  - 04:00,20:00 - 04:00,438,"460 East New England Avenue, Winter Park, FL 32789",Across from Rollins College,08:00 AM-08:00 PM,,ho42468162,false,true,,,,poll79029608
Orange County,Winter Park Library,Winter Park Library,460 East New England Avenue ,,,Winter Park,FL,32789.0,Across from Rollins College,Early voting is available,11/6/16,11/6/16,8:00  - 05:00,20:00 - 05:00,439,"460 East New England Avenue, Winter Park, FL 32789",Across from Rollins College,08:00 AM-08:00 PM,,ho42468162,false,true,,,,poll79029608
Osceola County,17th Street Civic Center,St Cloud,3001 17th Street,,,St Cloud,FL,34769.0,,,10/24/16,11/5/16,8:00  - 04:00,20:00 - 04:00,440,"3001 17th Street, St Cloud, FL 34769",,08:00 AM-08:00 PM,,ho81491798,false,true,,,,poll95679047
Osceola County,17th Street Civic Center,St Cloud,3001 17th Street,,,St Cloud,FL,34769.0,,,11/6/16,11/6/16,8:00  - 05:00,20:00 - 05:00,441,"3001 17th Street, St Cloud, FL 34769",,08:00 AM-08:00 PM,,ho81491798,false,true,,,,poll95679047
Osceola County,Kissimmee Civic Center,Downtown Kissimmee,201 E Dakin Avenue,,,Kissimmee,FL,34741.0,,,10/24/16,11/5/16,8:00  - 04:00,20:00 - 04:00,442,"201 E Dakin Avenue, Kissimmee, FL 34741",,08:00 AM-08:00 PM,,ho80999414,false,true,,,,poll6412727
Osceola County,Kissimmee Civic Center,Downtown Kissimmee,201 E Dakin Avenue,,,Kissimmee,FL,34741.0,,,11/6/16,11/6/16,8:00  - 05:00,20:00 - 05:00,443,"201 E Dakin Avenue, Kissimmee, FL 34741",,08:00 AM-08:00 PM,,ho80999414,false,true,,,,poll6412727
Osceola County,Poinciana Branch Library,Poinciana,101 N Doverplum Avenue,,,Kissimmee,FL,34758.0,,,10/24/16,11/5/16,8:00  - 04:00,20:00 - 04:00,444,"101 N Doverplum Avenue, Kissimmee, FL 34758",,08:00 AM-08:00 PM,,ho14268383,false,true,,,,poll20206075
Osceola County,Poinciana Branch Library,Poinciana,101 N Doverplum Avenue,,,Kissimmee,FL,34758.0,,,11/6/16,11/6/16,8:00  - 05:00,20:00 - 05:00,445,"101 N Doverplum Avenue, Kissimmee, FL 34758",,08:00 AM-08:00 PM,,ho14268383,false,true,,,,poll20206075
Osceola County,Robert Guevara Community Center,Buenaventura Lakes,501 Florida Parkway,,,Kissimmee,FL,34743.0,,,10/24/16,11/5/16,8:00  - 04:00,20:00 - 04:00,446,"501 Florida Parkway, Kissimmee, FL 34743",,08:00 AM-08:00 PM,,ho35636999,false,true,,,,poll33842435
Osceola County,Robert Guevara Community Center,Buenaventura Lakes,501 Florida Parkway,,,Kissimmee,FL,34743.0,,,11/6/16,11/6/16,8:00  - 05:00,20:00 - 05:00,447,"501 Florida Parkway, Kissimmee, FL 34743",,08:00 AM-08:00 PM,,ho35636999,false,true,,,,poll33842435
Osceola County,Supervisor of Elections Office,Main Office,2509 E Irlo Bronson Memorial Highway,,,Kissimmee,FL,34744.0,,,10/24/16,11/5/16,8:00  - 04:00,20:00 - 04:00,448,"2509 E Irlo Bronson Memorial Highway, Kissimmee, FL 34744",,08:00 AM-08:00 PM,,ho27155445,false,true,,,,poll98320123
Osceola County,Supervisor of Elections Office,Main Office,2509 E Irlo Bronson Memorial Highway,,,Kissimmee,FL,34744.0,,,11/6/16,11/6/16,8:00  - 05:00,20:00 - 05:00,449,"2509 E Irlo Bronson Memorial Highway, Kissimmee, FL 34744",,08:00 AM-08:00 PM,,ho27155445,false,true,,,,poll98320123
Osceola County,West Osceola Branch Library,Celebration,305 Cpus Street,,,Celebration,FL,34747.0,,,10/24/16,11/5/16,8:00  - 04:00,20:00 - 04:00,450,"305 Cpus Street, Celebration, FL 34747",,08:00 AM-08:00 PM,,ho86862246,false,true,,,,poll22775537
Osceola County,West Osceola Branch Library,Celebration,305 Cpus Street,,,Celebration,FL,34747.0,,,11/6/16,11/6/16,8:00  - 05:00,20:00 - 05:00,451,"305 Cpus Street, Celebration, FL 34747",,08:00 AM-08:00 PM,,ho86862246,false,true,,,,poll22775537
Palm Beach County,,Acreage Branch Library,15801 Orange Boulevard,,,Loxahatchee,FL,33470.0,,,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,452,"15801 Orange Boulevard, Loxahatchee, FL 33470",,07:00 AM-07:00 PM,,ho49821473,false,true,,,,poll84045460
Palm Beach County,,Acreage Branch Library,15801 Orange Boulevard,,,Loxahatchee,FL,33470.0,,,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,453,"15801 Orange Boulevard, Loxahatchee, FL 33470",,07:00 AM-07:00 PM,,ho49821473,false,true,,,,poll84045460
Palm Beach County,,Belle Glade Branch Library,725 NW 4th Street,,,Belle Glade,FL,33430.0,,,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,454,"725 NW 4th Street, Belle Glade, FL 33430",,07:00 AM-07:00 PM,,ho7924121,false,true,,,,poll12760937
Palm Beach County,,Belle Glade Branch Library,725 NW 4th Street,,,Belle Glade,FL,33430.0,,,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,455,"725 NW 4th Street, Belle Glade, FL 33430",,07:00 AM-07:00 PM,,ho7924121,false,true,,,,poll12760937
Palm Beach County,,Boca Raton Downtown Library,400 NW 2nd Avenue,,,Boca Raton,FL,33432.0,,,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,456,"400 NW 2nd Avenue, Boca Raton, FL 33432",,07:00 AM-07:00 PM,,ho58071513,false,true,,,,poll85296128
Palm Beach County,,Boca Raton Downtown Library,400 NW 2nd Avenue,,,Boca Raton,FL,33432.0,,,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,457,"400 NW 2nd Avenue, Boca Raton, FL 33432",,07:00 AM-07:00 PM,,ho58071513,false,true,,,,poll85296128
Palm Beach County,,City of West Palm Beach Police Community Room,600 Banyan Boulevard,,,West Palm Beach,FL,33401.0,,,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,458,"600 Banyan Boulevard, West Palm Beach, FL 33401",,07:00 AM-07:00 PM,,ho78159364,false,true,,,,poll61525514
Palm Beach County,,City of West Palm Beach Police Community Room,600 Banyan Boulevard,,,West Palm Beach,FL,33401.0,,,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,459,"600 Banyan Boulevard, West Palm Beach, FL 33401",,07:00 AM-07:00 PM,,ho78159364,false,true,,,,poll61525514
Palm Beach County,,Ezell Hester Community Center,1901 N Seacrest Boulevard ,,,Boynton Beach,FL,33435.0,,,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,460,"1901 N Seacrest Boulevard, Boynton Beach, FL 33435",,07:00 AM-07:00 PM,,ho99716294,false,true,,,,poll23380199
Palm Beach County,,Ezell Hester Community Center,1901 N Seacrest Boulevard ,,,Boynton Beach,FL,33435.0,,,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,461,"1901 N Seacrest Boulevard, Boynton Beach, FL 33435",,07:00 AM-07:00 PM,,ho99716294,false,true,,,,poll23380199
Palm Beach County,,Gardens Branch Library,11303 Cpus Drive,,,Palm Beach Gardens,FL,33410.0,,,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,462,"11303 Cpus Drive, Palm Beach Gardens, FL 33410",,07:00 AM-07:00 PM,,ho57390776,false,true,,,,poll23506945
Palm Beach County,,Gardens Branch Library,11303 Cpus Drive,,,Palm Beach Gardens,FL,33410.0,,,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,463,"11303 Cpus Drive, Palm Beach Gardens, FL 33410",,07:00 AM-07:00 PM,,ho57390776,false,true,,,,poll23506945
Palm Beach County,,Hagen Ranch Road Library,14350 Hagen Ranch Road,,,Delray Beach,FL,33446.0,,,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,464,"14350 Hagen Ranch Road, Delray Beach, FL 33446",,07:00 AM-07:00 PM,,ho14422866,false,true,,,,poll66335151
Palm Beach County,,Hagen Ranch Road Library,14350 Hagen Ranch Road,,,Delray Beach,FL,33446.0,,,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,465,"14350 Hagen Ranch Road, Delray Beach, FL 33446",,07:00 AM-07:00 PM,,ho14422866,false,true,,,,poll66335151
Palm Beach County,,Jupiter Community Center,200 Military Trail,,,Jupiter,FL,33458.0,,,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,466,"200 Military Trail, Jupiter, FL 33458",,07:00 AM-07:00 PM,,ho89195541,false,true,,,,poll44577690
Palm Beach County,,Jupiter Community Center,200 Military Trail,,,Jupiter,FL,33458.0,,,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,467,"200 Military Trail, Jupiter, FL 33458",,07:00 AM-07:00 PM,,ho89195541,false,true,,,,poll44577690
Palm Beach County,,Lantana Branch Library,4020 Lantana Road,,,Lantana,FL,33462.0,,,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,468,"4020 Lantana Road, Lantana, FL 33462",,07:00 AM-07:00 PM,,ho75895674,false,true,,,,poll36818837
Palm Beach County,,Lantana Branch Library,4020 Lantana Road,,,Lantana,FL,33462.0,,,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,469,"4020 Lantana Road, Lantana, FL 33462",,07:00 AM-07:00 PM,,ho75895674,false,true,,,,poll36818837
Palm Beach County,,South County Civic Center,16700 Jog Road,,,Delray Beach,FL,33446.0,,,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,470,"16700 Jog Road, Delray Beach, FL 33446",,07:00 AM-07:00 PM,,ho35395463,false,true,,,,poll27442394
Palm Beach County,,South County Civic Center,16700 Jog Road,,,Delray Beach,FL,33446.0,,,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,471,"16700 Jog Road, Delray Beach, FL 33446",,07:00 AM-07:00 PM,,ho35395463,false,true,,,,poll27442394
Palm Beach County,,South Florida Fairgrounds,9067 Southern Boulevard,,,West Palm Beach,FL,33411.0,,,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,472,"9067 Southern Boulevard, West Palm Beach, FL 33411",,07:00 AM-07:00 PM,,ho12078026,false,true,,,,poll65307964
Palm Beach County,,South Florida Fairgrounds,9067 Southern Boulevard,,,West Palm Beach,FL,33411.0,,,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,473,"9067 Southern Boulevard, West Palm Beach, FL 33411",,07:00 AM-07:00 PM,,ho12078026,false,true,,,,poll65307964
Palm Beach County,,Supervisor of Elections Main Office,240 S Military Trail,,,West Palm Beach,FL,33415.0,,,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,474,"240 S Military Trail, West Palm Beach, FL 33415",,07:00 AM-07:00 PM,,ho38211401,false,true,,,,poll99600246
Palm Beach County,,Supervisor of Elections Main Office,240 S Military Trail,,,West Palm Beach,FL,33415.0,,,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,475,"240 S Military Trail, West Palm Beach, FL 33415",,07:00 AM-07:00 PM,,ho38211401,false,true,,,,poll99600246
Palm Beach County,,Wellington Branch Library,1951 Royal Fern Drive,,,Wellington,FL,33414.0,,,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,476,"1951 Royal Fern Drive, Wellington, FL 33414",,07:00 AM-07:00 PM,,ho86877798,false,true,,,,poll11608682
Palm Beach County,,Wellington Branch Library,1951 Royal Fern Drive,,,Wellington,FL,33414.0,,,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,477,"1951 Royal Fern Drive, Wellington, FL 33414",,07:00 AM-07:00 PM,,ho86877798,false,true,,,,poll11608682
Palm Beach County,,Wells Recreation and Community Center,2409 Avenue H West,,,Riviera Beach,FL,33404.0,,,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,478,"2409 Avenue H West, Riviera Beach, FL 33404",,07:00 AM-07:00 PM,,ho62480445,false,true,,,,poll66222712
Palm Beach County,,Wells Recreation and Community Center,2409 Avenue H West,,,Riviera Beach,FL,33404.0,,,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,479,"2409 Avenue H West, Riviera Beach, FL 33404",,07:00 AM-07:00 PM,,ho62480445,false,true,,,,poll66222712
Palm Beach County,,West Boca Branch Library,18685 State Road 7 (441),,,Boca Raton,FL,33498.0,,,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,480,"18685 State Road 7 (441), Boca Raton, FL 33498",,07:00 AM-07:00 PM,,ho61130385,false,true,,,,poll65142482
Palm Beach County,,West Boca Branch Library,18685 State Road 7 (441),,,Boca Raton,FL,33498.0,,,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,481,"18685 State Road 7 (441), Boca Raton, FL 33498",,07:00 AM-07:00 PM,,ho61130385,false,true,,,,poll65142482
Pasco County,Hudson Library,Hudson Library,8012 Library Rd ,,,Hudson,FL,34667.0,,http://www.pascovotes.com/Voter-Registration/-I-Registered,10/29/16,11/5/16,07:00  - 04:00,19:00 - 04:00,482,"8012 Library Rd, Hudson, FL 34667",,07:00 AM-07:00 PM,,ho26158874,false,true,,,,poll91213062
Pasco County,Land O` Lakes Library,Land O` Lakes Library,2818 Collier Pky ,,,Land O` Lakes,FL,34639.0,,http://www.pascovotes.com/Voter-Registration/-I-Registered,10/29/16,11/5/16,07:00  - 04:00,19:00 - 04:00,483,"2818 Collier Pky, Land O` Lakes, FL 34639",,07:00 AM-07:00 PM,,ho89533761,false,true,,,,poll24019606
Pasco County,New River Library,New River Library,34043 State Road 54 ,,,Zephyrhills,FL,33543.0,,http://www.pascovotes.com/Voter-Registration/-I-Registered,10/29/16,11/5/16,07:00  - 04:00,19:00 - 04:00,484,"34043 State Road 54, Zephyrhills, FL 33543",,07:00 AM-07:00 PM,,ho48707746,false,true,,,,poll95209623
Pasco County,Quail Hollow Country Club,Quail Hollow Country Club,6225 Old Pasco Rd ,,,Wesley Chapel,FL,33544.0,,http://www.pascovotes.com/Voter-Registration/-I-Registered,10/29/16,11/5/16,07:00  - 04:00,19:00 - 04:00,485,"6225 Old Pasco Rd, Wesley Chapel, FL 33544",,07:00 AM-07:00 PM,,ho4883752,false,true,,,,poll78503772
Pasco County,Regency Park Library,Regency Park Library,9701 Little Rd ,,,New Port Richey,FL,34654.0,,http://www.pascovotes.com/Voter-Registration/-I-Registered,10/29/16,11/5/16,07:00  - 04:00,19:00 - 04:00,486,"9701 Little Rd, New Port Richey, FL 34654",,07:00 AM-07:00 PM,,ho8987940,false,true,,,,poll13654376
Pasco County,South Holiday Library,South Holiday Library,4649 Mile Stretch Dr ,,,Holiday,FL,34690.0,,http://www.pascovotes.com/Voter-Registration/-I-Registered,10/29/16,11/5/16,07:00  - 04:00,19:00 - 04:00,487,"4649 Mile Stretch Dr, Holiday, FL 34690",,07:00 AM-07:00 PM,,ho98927334,false,true,,,,poll99562033
Pasco County,West Pasco Government Center,West Pasco Government Center,8731 Citizens Dr ,,,New Port Richey,FL,34654.0,,http://www.pascovotes.com/Voter-Registration/-I-Registered,10/29/16,11/5/16,07:00  - 04:00,19:00 - 04:00,488,"8731 Citizens Dr, New Port Richey, FL 34654",,07:00 AM-07:00 PM,,ho94527188,false,true,,,,poll27537750
Pinellas County,Centre of Palm Harbor,Centre of Palm Harbor,1500 16th St.,,,Palm Harbor,FL,34683.0,,VotePinellas.com,10/24/16,11/6/16,07:00  - 04:00,19:00 - 04:00,489,"1500 16th St., Palm Harbor, FL 34683",,07:00 AM-07:00 PM,,ho92648944,false,true,,,,poll91380478
Pinellas County,County Building,County Building,501 First Ave. N,,,St. Petersburg,FL,33701.0,,VotePinellas.com,10/24/16,11/6/16,07:00  - 04:00,19:00 - 04:00,490,"501 First Ave. N, St. Petersburg, FL 33701",,07:00 AM-07:00 PM,,ho16156949,false,true,,,,poll35045284
Pinellas County,County Courthouse,County Courthouse,315 Court St.,Room 117,,Clearwater,FL,33756.0,,VotePinellas.com,10/24/16,11/6/16,07:00  - 04:00,19:00 - 04:00,491,"315 Court St., Clearwater, FL 33756",Room 117,07:00 AM-07:00 PM,,ho52451375,false,true,,,,poll19446829
Pinellas County,Election Service Center,Starkey Lakes Corporate Center,13001 Starkey Rd.,,,Largo,FL,33773.0,,VotePinellas.com,10/24/16,11/6/16,07:00  - 04:00,19:00 - 04:00,492,"13001 Starkey Rd., Largo, FL 33773",,07:00 AM-07:00 PM,,ho84835506,false,true,,,,poll58469141
Pinellas County,Gulfport Neighborhood Center,Gulfport Neighborhood Center,1617 49th St. S,,,Gulfport,FL,33707.0,,VotePinellas.com,10/24/16,11/6/16,07:00  - 04:00,19:00 - 04:00,493,"1617 49th St. S, Gulfport, FL 33707",,07:00 AM-07:00 PM,,ho39592646,false,true,,,,poll68250716
Polk County,Elections Branch Office at Deer Creek Crossings,,42653 Highway 27,,,Davenport,FL,33837.0,,,10/24/16,11/6/16,07:00  - 04:00,19:00 - 04:00,494,"42653 Highway 27, Davenport, FL 33837",,07:00 AM-07:00 PM,,ho27084151,false,true,,,,poll9000987
Polk County,Elections Branch Office at Orange Grove Shopping Center,,1376 State Road 60 E,,,Lake Wales,FL,33853.0,,,10/24/16,11/6/16,07:00  - 04:00,19:00 - 04:00,495,"1376 State Road 60 E, Lake Wales, FL 33853",,07:00 AM-07:00 PM,,ho27403488,false,true,,,,poll11799520
Polk County,Gill Jones Center NE Polk County Government Center,,3425 Lake Alfred Road,,,Winter Haven,FL,33881.0,,,10/24/16,11/6/16,07:00  - 04:00,19:00 - 04:00,496,"3425 Lake Alfred Road, Winter Haven, FL 33881",,07:00 AM-07:00 PM,,ho54839746,false,true,,,,poll98736688
Polk County,Haines City Library,,111 N 6th Street,,,Haines City,FL,33844.0,,,10/24/16,11/6/16,07:00  - 04:00,19:00 - 04:00,497,"111 N 6th Street, Haines City, FL 33844",,07:00 AM-07:00 PM,,ho73160384,false,true,,,,poll73929862
Polk County,Mulberry Civic Center,,901 NE 5th Street,,,Mulberry,FL,33860.0,,,10/24/16,11/6/16,07:00  - 04:00,19:00 - 04:00,498,"901 NE 5th Street, Mulberry, FL 33860",,07:00 AM-07:00 PM,,ho76750982,false,true,,,,poll60997642
Polk County,Poinciana Community Center,,395 Marigold Avenue,,,Poinciana,FL,34759.0,,,10/24/16,11/6/16,07:00  - 04:00,19:00 - 04:00,499,"395 Marigold Avenue, Poinciana, FL 34759",,07:00 AM-07:00 PM,,ho3360920,false,true,,,,poll65029743
Polk County,Polk County Government Center,,930 E Parker Street,,,Lakeland,FL,33801.0,,,10/24/16,11/6/16,07:00  - 04:00,19:00 - 04:00,500,"930 E Parker Street, Lakeland, FL 33801",,07:00 AM-07:00 PM,,ho82152800,false,true,,,,poll58730778
Polk County,Polk Street Community Center,,1255 Polk Street,,,Bartow,FL,33830.0,,,10/24/16,11/6/16,07:00  - 04:00,19:00 - 04:00,501,"1255 Polk Street, Bartow, FL 33830",,07:00 AM-07:00 PM,,ho78637359,false,true,,,,poll89839940
Polk County,Simpson Park Community Center,,1725 Martin L King Jr Avenue,,,Lakeland,FL,33805.0,,,10/24/16,11/6/16,07:00  - 04:00,19:00 - 04:00,502,"1725 Martin L King Jr Avenue, Lakeland, FL 33805",,07:00 AM-07:00 PM,,ho80320324,false,true,,,,poll52451588
Putnam County,Interlachen Community Center,EV2,135 S. CR 315,Former CB Club,,Interlachen,FL,32148.0,,,10/24/16,11/5/16,08:30  - 04:00,18:00 - 04:00,503,"135 S. CR 315, Interlachen, FL 32148",Former CB Club,08:30 AM-06:00 PM,,ho35133008,false,true,,,,poll20521990
Putnam County,South Putn Government Center,EV3,115 N. Summit St.,,,Crescent City,FL,32112.0,,,10/24/16,11/5/16,08:30  - 04:00,18:00 - 04:00,504,"115 N. Summit St., Crescent City, FL 32112",,08:30 AM-06:00 PM,,ho14715591,false,true,,,,poll43642854
Putnam County,Supervisor of Elections - Main Office,EV1,"2509 Crill Ave., Suite 900",,,Palatka,FL,32177.0,,,10/24/16,11/5/16,08:30  - 04:00,18:00 - 04:00,505,"2509 Crill Ave., Suite 900, Palatka, FL 32177",,08:30 AM-06:00 PM,,ho12708994,false,true,,,,poll66281339
Santa Rosa County,Main Elections Office,County Administrative Building,"6495 Caroline St, Suite F",Behind McDonalds on Hwy 90 in Milton,,Milton,FL,32570.0,,,10/24/16,11/5/16,7:00  - 05:00,19:00 - 05:00,506,"6495 Caroline St, Suite F, Milton, FL 32570",Behind McDonalds on Hwy 90 in Milton,07:00 AM-07:00 PM,,ho72521002,false,true,,,,poll62674754
