Spr,Name,ocd-division,division - description,homepage - url,phone,email,name,address1,address2,city,state,zip,start_time,end_time,start_date,end_date,notes
Scott County,County Clerk,ocd-division/country:us/state:ar/county:scott,Scott County AR,,(479) 637-2642,scottclerk@arkansasclerks.com,,190 West 1st St.,,Waldron,AR,72958,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,
Scott County,County Clerk,ocd-division/country:us/state:ar/county:scott,Scott County AR,,(479) 637-2642,scottclerk@arkansasclerks.com,,190 West 1st St.,,Waldron,AR,72958,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,
Searcy County,County Clerk,ocd-division/country:us/state:ar/county:searcy,Searcy County AR,,(870) 448-3807,searcyclerk@arkansasclerks.com,,200 South Highway 27,,Marshall,AR,72650,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,"8-6 M-F, 10-4 S, 11/7 8-5pm"
Searcy County,County Clerk,ocd-division/country:us/state:ar/county:searcy,Searcy County AR,,(870) 448-3807,searcyclerk@arkansasclerks.com,,200 South Highway 27,,Marshall,AR,72650,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,
Searcy County,County Clerk,ocd-division/country:us/state:ar/county:searcy,Searcy County AR,,(870) 448-3807,searcyclerk@arkansasclerks.com,,200 South Highway 27,,Marshall,AR,72650,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,
Searcy County,County Clerk,ocd-division/country:us/state:ar/county:searcy,Searcy County AR,,(870) 448-3807,searcyclerk@arkansasclerks.com,,200 South Highway 27,,Marshall,AR,72650,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,
Searcy County,County Clerk,ocd-division/country:us/state:ar/county:searcy,Searcy County AR,,(870) 448-3807,searcyclerk@arkansasclerks.com,,200 South Highway 27,,Marshall,AR,72650,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,
Sevier County,County Clerk,ocd-division/country:us/state:ar/county:sevier,Sevier County AR,,(870) 642-2852,sevierclerk@arkansasclerks.com,,115 North 3rd St.,Room 102,De Queen,AR,71832,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,Hours are 8:00 a.m. - 6:00 p.m. Monday through Friday and 10:00 a.m. - 04:00 p.m. on Saturdays
Sevier County,County Clerk,ocd-division/country:us/state:ar/county:sevier,Sevier County AR,,(870) 642-2852,sevierclerk@arkansasclerks.com,,115 North 3rd St.,Room 102,De Queen,AR,71832,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,Hours are 8:00 a.m. - 6:00 p.m. Monday through Friday and 10:00 a.m. - 04:00 p.m. on Saturdays
Sevier County,County Clerk,ocd-division/country:us/state:ar/county:sevier,Sevier County AR,,(870) 642-2852,sevierclerk@arkansasclerks.com,,115 North 3rd St.,Room 102,De Queen,AR,71832,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,Hours are 8:00 a.m. - 6:00 p.m. Monday through Friday and 10:00 a.m. - 04:00 p.m. on Saturdays
Sevier County,County Clerk,ocd-division/country:us/state:ar/county:sevier,Sevier County AR,,(870) 642-2852,sevierclerk@arkansasclerks.com,,115 North 3rd St.,Room 102,De Queen,AR,71832,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,Hours are 8:00 a.m. - 6:00 p.m. Monday through Friday and 10:00 a.m. - 04:00 p.m. on Saturdays
Sevier County,County Clerk,ocd-division/country:us/state:ar/county:sevier,Sevier County AR,,(870) 642-2852,sevierclerk@arkansasclerks.com,,115 North 3rd St.,Room 102,De Queen,AR,71832,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,Hours are 8:00 a.m. - 6:00 p.m. Monday through Friday and 10:00 a.m. - 04:00 p.m. on Saturdays
Sharp County,County Clerk,ocd-division/country:us/state:ar/county:sharp,Sharp County AR,,(870) 994-7361,sharpclerk@arkansasclerks.com,,718 Ash Flat Drive,,Ash Flat,AR,72513,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,"8-6 M-F, 10-4 sat, 7th 8-5 pm, ALSO Community center -220 E Center St, Cave City, AR 72521"
Sharp County,County Clerk,ocd-division/country:us/state:ar/county:sharp,Sharp County AR,,(870) 994-7361,sharpclerk@arkansasclerks.com,,718 Ash Flat Drive,,Ash Flat,AR,72513,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,
Sharp County,County Clerk,ocd-division/country:us/state:ar/county:sharp,Sharp County AR,,(870) 994-7361,sharpclerk@arkansasclerks.com,,718 Ash Flat Drive,,Ash Flat,AR,72513,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,
Sharp County,County Clerk,ocd-division/country:us/state:ar/county:sharp,Sharp County AR,,(870) 994-7361,sharpclerk@arkansasclerks.com,,718 Ash Flat Drive,,Ash Flat,AR,72513,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,
Sharp County,County Clerk,ocd-division/country:us/state:ar/county:sharp,Sharp County AR,,(870) 994-7361,sharpclerk@arkansasclerks.com,,718 Ash Flat Drive,,Ash Flat,AR,72513,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,
St. Francis County,County Clerk,ocd-division/country:us/state:ar/county:st_francis,St. Francis County AR,,(870) 261-1725,stfrancisclerk@arkansasclerks.com,,313 South Izard,,Forrest City,AR,72335,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,"Courthouse- 8-5 pm M-F, Nov 7th 8-5, Saturdays 8-5 pm"
St. Francis County,County Clerk,ocd-division/country:us/state:ar/county:st_francis,St. Francis County AR,,(870) 261-1725,stfrancisclerk@arkansasclerks.com,,313 South Izard,,Forrest City,AR,72335,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,
St. Francis County,County Clerk,ocd-division/country:us/state:ar/county:st_francis,St. Francis County AR,,(870) 261-1725,stfrancisclerk@arkansasclerks.com,,313 South Izard,,Forrest City,AR,72335,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,
St. Francis County,County Clerk,ocd-division/country:us/state:ar/county:st_francis,St. Francis County AR,,(870) 261-1725,stfrancisclerk@arkansasclerks.com,,313 South Izard,,Forrest City,AR,72335,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,
St. Francis County,County Clerk,ocd-division/country:us/state:ar/county:st_francis,St. Francis County AR,,(870) 261-1725,stfrancisclerk@arkansasclerks.com,,313 South Izard,,Forrest City,AR,72335,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,
Stone County,Stone County Main Election Office,ocd-division/country:us/state:ar/county:stone,Stone County AR,,(870) 269-5550,stoneclerk@arkansasclerks.com,,111 N Peabody Ave,,Mountain View,AR,72560,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,M-thru-F 8 a.m.-6p.m. Sat. 10 a.m.-4 p.m. Nov. 7th 8-5 p.m.
Stone County,Stone County Main Election Office,ocd-division/country:us/state:ar/county:stone,Stone County AR,,(870) 269-5550,stoneclerk@arkansasclerks.com,,111 N Peabody Ave,,Mountain View,AR,72560,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,M-thru-F 8 a.m.-6p.m. Sat. 10 a.m.-4 p.m. Nov. 7th 8-5 p.m.
Stone County,Stone County Main Election Office,ocd-division/country:us/state:ar/county:stone,Stone County AR,,(870) 269-5550,stoneclerk@arkansasclerks.com,,111 N Peabody Ave,,Mountain View,AR,72560,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,M-thru-F 8 a.m.-6p.m. Sat. 10 a.m.-4 p.m. Nov. 7th 8-5 p.m.
Stone County,Stone County Main Election Office,ocd-division/country:us/state:ar/county:stone,Stone County AR,,(870) 269-5550,stoneclerk@arkansasclerks.com,,111 N Peabody Ave,,Mountain View,AR,72560,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,M-thru-F 8 a.m.-6p.m. Sat. 10 a.m.-4 p.m. Nov. 7th 8-5 p.m.
Stone County,Stone County Main Election Office,ocd-division/country:us/state:ar/county:stone,Stone County AR,,(870) 269-5550,stoneclerk@arkansasclerks.com,,111 N Peabody Ave,,Mountain View,AR,72560,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,M-thru-F 8 a.m.-6p.m. Sat. 10 a.m.-4 p.m. Nov. 7th 8-5 p.m.
Union County,County Clerk,ocd-division/country:us/state:ar/county:union,Union County AR,,(870) 864-1910,unionclerk@arkansasclerks.com,,101 North Washington,Suite 102,El Dorado,AR,71730,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,8:00 a.m.- 6:00 p.m. M-F and 10:00 a.m. to 4:00 p.m. both Saturdays during the weeks of early voting.
Union County,County Clerk,ocd-division/country:us/state:ar/county:union,Union County AR,,(870) 864-1910,unionclerk@arkansasclerks.com,,101 North Washington,Suite 102,El Dorado,AR,71730,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,8:00 a.m.- 6:00 p.m. M-F and 10:00 a.m. to 4:00 p.m. both Saturdays during the weeks of early voting.
Union County,County Clerk,ocd-division/country:us/state:ar/county:union,Union County AR,,(870) 864-1910,unionclerk@arkansasclerks.com,,101 North Washington,Suite 102,El Dorado,AR,71730,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,8:00 a.m.- 6:00 p.m. M-F and 10:00 a.m. to 4:00 p.m. both Saturdays during the weeks of early voting.
Union County,County Clerk,ocd-division/country:us/state:ar/county:union,Union County AR,,(870) 864-1910,unionclerk@arkansasclerks.com,,101 North Washington,Suite 102,El Dorado,AR,71730,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,8:00 a.m.- 6:00 p.m. M-F and 10:00 a.m. to 4:00 p.m. both Saturdays during the weeks of early voting.
Union County,County Clerk,ocd-division/country:us/state:ar/county:union,Union County AR,,(870) 864-1910,unionclerk@arkansasclerks.com,,101 North Washington,Suite 102,El Dorado,AR,71730,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,8:00 a.m.- 6:00 p.m. M-F and 10:00 a.m. to 4:00 p.m. both Saturdays during the weeks of early voting.
Van Buren County,County Clerk,ocd-division/country:us/state:ar/county:van_buren,Van Buren County AR,,(501) 745-6995,vanburenclerk@arkansasclerks.com,,1414 Hwy 65 S,Suite 131,Clinton,AR,72031,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,
Van Buren County,County Clerk,ocd-division/country:us/state:ar/county:van_buren,Van Buren County AR,,(501) 745-6995,vanburenclerk@arkansasclerks.com,,1414 Hwy 65 S,Suite 131,Clinton,AR,72031,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,
Van Buren County,County Clerk,ocd-division/country:us/state:ar/county:van_buren,Van Buren County AR,,(501) 745-6995,vanburenclerk@arkansasclerks.com,,1414 Hwy 65 S,Suite 131,Clinton,AR,72031,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,
Van Buren County,County Clerk,ocd-division/country:us/state:ar/county:van_buren,Van Buren County AR,,(501) 745-6995,vanburenclerk@arkansasclerks.com,,1414 Hwy 65 S,Suite 131,Clinton,AR,72031,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,
Van Buren County,County Clerk,ocd-division/country:us/state:ar/county:van_buren,Van Buren County AR,,(501) 745-6995,vanburenclerk@arkansasclerks.com,,1414 Hwy 65 S,Suite 131,Clinton,AR,72031,08:00:00 - 05:00,18:00:00 - 05:00,11/7/2016,11/7/2016,
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,280 North College,Suite 300,Fayetteville,AR,72701,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,"Monday through Friday from 8:00 am to 6:00pm. and Saturday from 10:00am to 4:00pm ending at 5:00 on the Monday before the election. There will be satellite locations, TBD."
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,280 North College,Suite 300,Fayetteville,AR,72701,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,"Monday through Friday from 8:00 am to 6:00pm. and Saturday from 10:00am to 4:00pm ending at 5:00 on the Monday before the election. There will be satellite locations, TBD."
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,280 North College,Suite 300,Fayetteville,AR,72701,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,"Monday through Friday from 8:00 am to 6:00pm. and Saturday from 10:00am to 4:00pm ending at 5:00 on the Monday before the election. There will be satellite locations, TBD."
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,280 North College,Suite 300,Fayetteville,AR,72701,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,"Monday through Friday from 8:00 am to 6:00pm. and Saturday from 10:00am to 4:00pm ending at 5:00 on the Monday before the election. There will be satellite locations, TBD."
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,280 North College,Suite 300,Fayetteville,AR,72701,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,"Monday through Friday from 8:00 am to 6:00pm. and Saturday from 10:00am to 4:00pm ending at 5:00 on the Monday before the election. There will be satellite locations, TBD."
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,Arvest Ballpark,3000 South 56th St,,Springdale,AR,72762,09:30:00 - 05:00,16:30:00 - 05:00,10/24/2016,10/27/2016,
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,Arvest Ballpark,3000 South 56th St,,Springdale,AR,72762,09:30:00 - 05:00,14:30:00 - 05:00,10/28/2016,10/28/2016,
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,3000 South 56th St,,Springdale,AR,72762,09:30:00 - 05:00,16:30:00 - 05:00,10/31/2016,11/3/2016,
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,3000 South 56th St,,Springdale,AR,72762,09:30:00 - 05:00,13:00:00 - 05:00,11/4/2016,11/4/2016,
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,560 North Rupple Rd,,Fayetteville,AR,72704,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,560 North Rupple Rd,,Fayetteville,AR,72704,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,2515 East Huntsville,,Fayetteville,AR,72701,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,2515 East Huntsville,,Fayetteville,AR,72701,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,955 East Douglas Street,Suite 4,Prairie Grove,AR,72753,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,955 East Douglas Street,Suite 4,Prairie Grove,AR,72753,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,955 East Douglas Street,Suite 4,Prairie Grove,AR,72753,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,1423 East Emma St,,Springdale,AR,72764,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,1423 East Emma St,,Springdale,AR,72764,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,
Washington County,County Clerk,ocd-division/country:us/state:ar/county:washington,Washington County AR,,(479) 444-1711,washingtonclerk@arkansasclerks.com,,1423 East Emma St,,Springdale,AR,72764,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,
White County,County Clerk,ocd-division/country:us/state:ar/county:white,White County AR,,(501) 279-6204,whiteclerk@arkansasclerks.com,,300 North Spruce St,,Searcy,AR,72143,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,"M-F 8-6, S 10-4, 11/7 8-5pm"
White County,County Clerk,ocd-division/country:us/state:ar/county:white,White County AR,,(501) 279-6204,whiteclerk@arkansasclerks.com,,300 North Spruce St,,Searcy,AR,72143,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,
White County,County Clerk,ocd-division/country:us/state:ar/county:white,White County AR,,(501) 279-6204,whiteclerk@arkansasclerks.com,,300 North Spruce St,,Searcy,AR,72143,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,
White County,County Clerk,ocd-division/country:us/state:ar/county:white,White County AR,,(501) 279-6204,whiteclerk@arkansasclerks.com,,300 North Spruce St,,Searcy,AR,72143,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,
White County,County Clerk,ocd-division/country:us/state:ar/county:white,White County AR,,(501) 279-6204,whiteclerk@arkansasclerks.com,,300 North Spruce St,,Searcy,AR,72143,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,
Woodruff County,County Clerk,ocd-division/country:us/state:ar/county:woodruff,Woodruff County AR,,(870) 347-2871,woodruffclerk@arkansasclerks.com,,500 North Third St.,,Augusta,AR,72006,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,"Early voting is conducted at the courthouse from 8am-6pm on Monday, October 24-November 4. Monday, November 7 hours are 8am-5pm. Saturday's October 29 & November 5, early voting is open from 10am-4pm. No satellite locations for this county."
Woodruff County,County Clerk,ocd-division/country:us/state:ar/county:woodruff,Woodruff County AR,,(870) 347-2871,woodruffclerk@arkansasclerks.com,,500 North Third St.,,Augusta,AR,72006,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,"Early voting is conducted at the courthouse from 8am-6pm on Monday, October 24-November 4. Monday, November 7 hours are 8am-5pm. Saturday's October 29 & November 5, early voting is open from 10am-4pm. No satellite locations for this county."
Woodruff County,County Clerk,ocd-division/country:us/state:ar/county:woodruff,Woodruff County AR,,(870) 347-2871,woodruffclerk@arkansasclerks.com,,500 North Third St.,,Augusta,AR,72006,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,"Early voting is conducted at the courthouse from 8am-6pm on Monday, October 24-November 4. Monday, November 7 hours are 8am-5pm. Saturday's October 29 & November 5, early voting is open from 10am-4pm. No satellite locations for this county."
Woodruff County,County Clerk,ocd-division/country:us/state:ar/county:woodruff,Woodruff County AR,,(870) 347-2871,woodruffclerk@arkansasclerks.com,,500 North Third St.,,Augusta,AR,72006,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,"Early voting is conducted at the courthouse from 8am-6pm on Monday, October 24-November 4. Monday, November 7 hours are 8am-5pm. Saturday's October 29 & November 5, early voting is open from 10am-4pm. No satellite locations for this county."
Woodruff County,County Clerk,ocd-division/country:us/state:ar/county:woodruff,Woodruff County AR,,(870) 347-2871,woodruffclerk@arkansasclerks.com,,500 North Third St.,,Augusta,AR,72006,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,"Early voting is conducted at the courthouse from 8am-6pm on Monday, October 24-November 4. Monday, November 7 hours are 8am-5pm. Saturday's October 29 & November 5, early voting is open from 10am-4pm. No satellite locations for this county."
Yell County,County Clerk,ocd-division/country:us/state:ar/county:yell,Yell County AR,,(479) 495-4850,yellclerk@arkansasclerks.com,,108 Union Street,,Dardanell,AR,72834,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016," 8-6 M - F, 10-4 on saturday 29th and oct 5th. It will take place at the election office, 710 boston plaza, danville, 72833-- 108 union st, Dardanelle, 72834"
Yell County,County Clerk,ocd-division/country:us/state:ar/county:yell,Yell County AR,,(479) 495-4850,yellclerk@arkansasclerks.com,,108 Union Street,,Dardanell,AR,72834,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,
Yell County,County Clerk,ocd-division/country:us/state:ar/county:yell,Yell County AR,,(479) 495-4850,yellclerk@arkansasclerks.com,,108 Union Street,,Dardanell,AR,72834,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,
Yell County,County Clerk,ocd-division/country:us/state:ar/county:yell,Yell County AR,,(479) 495-4850,yellclerk@arkansasclerks.com,,108 Union Street,,Dardanell,AR,72834,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,
Yell County,County Clerk,ocd-division/country:us/state:ar/county:yell,Yell County AR,,(479) 495-4850,yellclerk@arkansasclerks.com,,108 Union Street,,Dardanell,AR,72834,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,
Yell County,Election Office,ocd-division/country:us/state:ar/county:yell,Yell County AR,,,,,710 boston plaza,,Danville,AR,72833,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,
Yell County,Election Office,ocd-division/country:us/state:ar/county:yell,Yell County AR,,,,,710 boston plaza,,Danville,AR,72833,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,
Yell County,Election Office,ocd-division/country:us/state:ar/county:yell,Yell County AR,,,,,710 boston plaza,,Danville,AR,72833,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,
Yell County,Election Office,ocd-division/country:us/state:ar/county:yell,Yell County AR,,,,,710 boston plaza,,Danville,AR,72833,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,
Yell County,Election Office,ocd-division/country:us/state:ar/county:yell,Yell County AR,,,,,710 boston plaza,,Danville,AR,72833,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,
Dallas County,Old Post Office in Fordyce,ocd-division/country:us/state:ar/county:dallas,Dallas County AR,,(870) 352-2307,dallasclerk@arkansasclerks.com,,801 W. 4th St.,,Fordyce,AR,71742,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,10/28/2016
Dallas County,Old Post Office in Fordyce,ocd-division/country:us/state:ar/county:dallas,Dallas County AR,,(870) 352-2307,dallasclerk@arkansasclerks.com,,801 W. 4th St.,,Fordyce,AR,71742,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,11/4/2016
Dallas County,Old Post Office in Fordyce,ocd-division/country:us/state:ar/county:dallas,Dallas County AR,,(870) 352-2307,dallasclerk@arkansasclerks.com,,801 W. 4th St.,,Fordyce,AR,71742,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,10/29/2016
Dallas County,Old Post Office in Fordyce,ocd-division/country:us/state:ar/county:dallas,Dallas County AR,,(870) 352-2307,dallasclerk@arkansasclerks.com,,801 W. 4th St.,,Fordyce,AR,71742,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,11/5/2016
Dallas County,Old Post Office in Fordyce,ocd-division/country:us/state:ar/county:dallas,Dallas County AR,,(870) 352-2307,dallasclerk@arkansasclerks.com,,801 W. 4th St.,,Fordyce,AR,71742,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,11/7/2016
Dallas County,Holly Springs Community Building,ocd-division/country:us/state:ar/county:dallas,Dallas County AR,,(870) 352-2307,dallasclerk@arkansasclerks.com,,407 AR-9,,Sparkman,AR,71763,08:00:00 - 05:00,18:00:00 - 05:00,10/25/2016,10/25/2016,10/25/2016
Dallas County,Manning Fire Department,ocd-division/country:us/state:ar/county:dallas,Dallas County AR,,(870) 352-2307,dallasclerk@arkansasclerks.com,,6407 W Hwy 8,,Manning,AR,71763,08:00:00 - 05:00,18:00:00 - 05:00,10/26/2016,10/26/2016,10/26/2016
Dallas County,Princeton Community Building,ocd-division/country:us/state:ar/county:dallas,Dallas County AR,,(870) 352-2307,dallasclerk@arkansasclerks.com,,AR-9,,Princeton,AR,71725,08:00:00 - 05:00,18:00:00 - 05:00,10/27/2016,10/27/2016,10/27/2016
Dallas County,Tulip Community Building,ocd-division/country:us/state:ar/county:dallas,Dallas County AR,,(870) 352-2307,dallasclerk@arkansasclerks.com,,4936 AR-9,"Next door to the Tulip/Princeton VFD Station, whose address is listed here.",Leola,AR,72084,08:00:00 - 05:00,18:00:00 - 05:00,10/28/2016,10/28/2016,10/28/2016
