ocd-division,email,County,Location Name,Address 1,Address 2,City,State,coZip,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,Appointment Phone #,is_subject_to_change
ocd-division/country:us/state:sd/county:miner,minerauditor@minercountysd.org,Miner County,Miner County Courthouse,401 N. Main St.,2nd Floor,Howard,SD,57349,13:00:00 - 5:00,17:00:00 - 5:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:miner,minerauditor@minercountysd.org,Miner County,Miner County Courthouse,401 N. Main St.,2nd Floor,Howard,SD,57349,8:00:00 - 5:00,12:00:00 - 5:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:miner,minerauditor@minercountysd.org,Miner County,Miner County Courthouse,401 N. Main St.,2nd Floor,Howard,SD,57349,13:00:00 - 5:00,17:00:00 - 5:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:miner,minerauditor@minercountysd.org,Miner County,Miner County Courthouse,401 N. Main St.,2nd Floor,Howard,SD,57349,8:00:00 - 5:00,12:00:00 - 5:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:miner,minerauditor@minercountysd.org,Miner County,Miner County Courthouse,401 N. Main St.,2nd Floor,Howard,SD,57349,13:00:00 - 5:00,17:00:00 - 5:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:miner,minerauditor@minercountysd.org,Miner County,Miner County Courthouse,401 N. Main St.,2nd Floor,Howard,SD,57349,8:00:00 - 5:00,12:00:00 - 5:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:miner,minerauditor@minercountysd.org,Miner County,Miner County Courthouse,401 N. Main St.,2nd Floor,Howard,SD,57349,13:00:00 - 6:00,17:00:00 - 6:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:miner,minerauditor@minercountysd.org,Miner County,Miner County Courthouse,401 N. Main St.,2nd Floor,Howard,SD,57349,8:00:00 - 6:00,12:00:00 - 6:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:minnehaha,blitz@minnehahacounty.org,Minnehaha County,Minnehaha County Courthouse,415 N. Dakota Avenue,,Sioux Falls,SD,57104,8:00:00 - 5:00,17:00:00 - 5:00,9/23/16,9/23/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:minnehaha,blitz@minnehahacounty.org,Minnehaha County,Minnehaha County Courthouse,415 N. Dakota Avenue,,Sioux Falls,SD,57104,8:00:00 - 5:00,17:00:00 - 5:00,9/26/16,9/30/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:minnehaha,blitz@minnehahacounty.org,Minnehaha County,Minnehaha County Courthouse,415 N. Dakota Avenue,,Sioux Falls,SD,57104,8:00:00 - 5:00,17:00:00 - 5:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:minnehaha,blitz@minnehahacounty.org,Minnehaha County,Minnehaha County Courthouse,415 N. Dakota Avenue,,Sioux Falls,SD,57104,8:00:00 - 5:00,17:00:00 - 5:00,10/10/16,10/14/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:minnehaha,blitz@minnehahacounty.org,Minnehaha County,Minnehaha County Courthouse,415 N. Dakota Avenue,,Sioux Falls,SD,57104,8:00:00 - 5:00,17:00:00 - 5:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:minnehaha,blitz@minnehahacounty.org,Minnehaha County,Minnehaha County Courthouse,415 N. Dakota Avenue,,Sioux Falls,SD,57104,8:00:00 - 5:00,17:00:00 - 5:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:minnehaha,blitz@minnehahacounty.org,Minnehaha County,Minnehaha County Courthouse,415 N. Dakota Avenue,,Sioux Falls,SD,57104,8:00:00 - 5:00,17:00:00 - 5:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:minnehaha,blitz@minnehahacounty.org,Minnehaha County,Minnehaha County Courthouse,415 N. Dakota Avenue,,Sioux Falls,SD,57104,8:00:00 - 6:00,17:00:00 - 6:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:moody,mcaud1@moodycounty.net,Moody County,Moody County Courthouse,101 E Pipestone Ave,Ste D,Flandreau,SD,57028,8:00:00 - 5:00,17:00:00 - 5:00,9/23/16,9/23/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:moody,mcaud1@moodycounty.net,Moody County,Moody County Courthouse,101 E Pipestone Ave,Ste D,Flandreau,SD,57028,8:00:00 - 5:00,17:00:00 - 5:00,9/26/16,9/30/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:moody,mcaud1@moodycounty.net,Moody County,Moody County Courthouse,101 E Pipestone Ave,Ste D,Flandreau,SD,57028,8:00:00 - 5:00,17:00:00 - 5:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:moody,mcaud1@moodycounty.net,Moody County,Moody County Courthouse,101 E Pipestone Ave,Ste D,Flandreau,SD,57028,8:00:00 - 5:00,17:00:00 - 5:00,10/10/16,10/14/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:moody,mcaud1@moodycounty.net,Moody County,Moody County Courthouse,101 E Pipestone Ave,Ste D,Flandreau,SD,57028,8:00:00 - 5:00,17:00:00 - 5:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:moody,mcaud1@moodycounty.net,Moody County,Moody County Courthouse,101 E Pipestone Ave,Ste D,Flandreau,SD,57028,8:00:00 - 5:00,17:00:00 - 5:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:moody,mcaud1@moodycounty.net,Moody County,Moody County Courthouse,101 E Pipestone Ave,Ste D,Flandreau,SD,57028,8:00:00 - 5:00,17:00:00 - 5:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:moody,mcaud1@moodycounty.net,Moody County,Moody County Courthouse,101 E Pipestone Ave,Ste D,Flandreau,SD,57028,8:00:00 - 6:00,17:00:00 - 6:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:shannon,sue.ganje@state.sd.us,Shannon County,SuAnne Big Crow Center,1 Positive Place,,Pine Ridge,SD,57770,8:00:00 - 6:00,17:00:00 - 6:00,9/23/16,9/23/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:shannon,sue.ganje@state.sd.us,Shannon County,Oglala Lakota Courthouse,906 N. River St.,,Hot Springs,SD,57747,8:00:00 - 6:00,17:00:00 - 6:00,9/23/16,9/23/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:shannon,sue.ganje@state.sd.us,Shannon County,SuAnne Big Crow Center,1 Positive Place,,Pine Ridge,SD,57770,8:00:00 - 6:00,17:00:00 - 6:00,9/26/16,9/30/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:shannon,sue.ganje@state.sd.us,Shannon County,Oglala Lakota Courthouse,906 N. River St.,,Hot Springs,SD,57747,8:00:00 - 6:00,17:00:00 - 6:00,9/26/16,9/30/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:shannon,sue.ganje@state.sd.us,Shannon County,SuAnne Big Crow Center,1 Positive Place,,Pine Ridge,SD,57770,8:00:00 - 6:00,17:00:00 - 6:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:shannon,sue.ganje@state.sd.us,Shannon County,Oglala Lakota Courthouse,906 N. River St.,,Hot Springs,SD,57747,8:00:00 - 6:00,17:00:00 - 6:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:shannon,sue.ganje@state.sd.us,Shannon County,SuAnne Big Crow Center,1 Positive Place,,Pine Ridge,SD,57770,8:00:00 - 6:00,17:00:00 - 6:00,10/10/16,10/14/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:shannon,sue.ganje@state.sd.us,Shannon County,Oglala Lakota Courthouse,906 N. River St.,,Hot Springs,SD,57747,8:00:00 - 6:00,17:00:00 - 6:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:shannon,sue.ganje@state.sd.us,Shannon County,SuAnne Big Crow Center,1 Positive Place,,Pine Ridge,SD,57770,8:00:00 - 6:00,17:00:00 - 6:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:shannon,sue.ganje@state.sd.us,Shannon County,Oglala Lakota Courthouse,906 N. River St.,,Hot Springs,SD,57747,8:00:00 - 6:00,17:00:00 - 6:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:shannon,sue.ganje@state.sd.us,Shannon County,SuAnne Big Crow Center,1 Positive Place,,Pine Ridge,SD,57770,8:00:00 - 6:00,17:00:00 - 6:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:shannon,sue.ganje@state.sd.us,Shannon County,Oglala Lakota Courthouse,906 N. River St.,,Hot Springs,SD,57747,8:00:00 - 6:00,17:00:00 - 6:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:shannon,sue.ganje@state.sd.us,Shannon County,SuAnne Big Crow Center,1 Positive Place,,Pine Ridge,SD,57770,8:00:00 - 6:00,17:00:00 - 6:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:shannon,sue.ganje@state.sd.us,Shannon County,Oglala Lakota Courthouse,906 N. River St.,,Hot Springs,SD,57747,8:00:00 - 6:00,17:00:00 - 6:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:shannon,sue.ganje@state.sd.us,Shannon County,SuAnne Big Crow Center,1 Positive Place,,Pine Ridge,SD,57770,8:00:00 - 7:00,17:00:00 - 7:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:shannon,sue.ganje@state.sd.us,Shannon County,Oglala Lakota Courthouse,906 N. River St.,,Hot Springs,SD,57747,8:00:00 - 7:00,17:00:00 - 7:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:pennington,loris@pennco.org,Pennington County,Pennington County Administration Building,130 Kansas City St,Ste 230,Rapid City,SD,57701,8:00:00 - 6:00,17:00:00 - 6:00,9/23/16,9/23/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:pennington,loris@pennco.org,Pennington County,Pennington County Administration Building,130 Kansas City St,Ste 230,Rapid City,SD,57701,8:00:00 - 6:00,17:00:00 - 6:00,9/26/16,9/30/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:pennington,loris@pennco.org,Pennington County,Pennington County Administration Building,130 Kansas City St,Ste 230,Rapid City,SD,57701,8:00:00 - 6:00,17:00:00 - 6:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:pennington,loris@pennco.org,Pennington County,Pennington County Administration Building,130 Kansas City St,Ste 230,Rapid City,SD,57701,8:00:00 - 6:00,17:00:00 - 6:00,10/10/16,10/14/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:pennington,loris@pennco.org,Pennington County,Pennington County Administration Building,130 Kansas City St,Ste 230,Rapid City,SD,57701,8:00:00 - 6:00,17:00:00 - 6:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:pennington,loris@pennco.org,Pennington County,Pennington County Administration Building,130 Kansas City St,Ste 230,Rapid City,SD,57701,8:00:00 - 6:00,17:00:00 - 6:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:pennington,loris@pennco.org,Pennington County,Pennington County Administration Building,130 Kansas City St,Ste 230,Rapid City,SD,57701,8:00:00 - 6:00,17:00:00 - 6:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:pennington,loris@pennco.org,Pennington County,Pennington County Administration Building,130 Kansas City St,Ste 230,Rapid City,SD,57701,8:00:00 - 7:00,17:00:00 - 7:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,12:00:00 - 6:00,9/23/16,9/23/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,17:00:00 - 6:00,9/26/16,9/29/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,12:00:00 - 6:00,9/30/16,9/30/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,17:00:00 - 6:00,10/3/16,10/6/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,12:00:00 - 6:00,10/7/16,10/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,17:00:00 - 6:00,10/10/16,10/13/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,12:00:00 - 6:00,10/14/16,10/14/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,17:00:00 - 6:00,10/17/16,10/20/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,12:00:00 - 6:00,10/21/16,10/21/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,17:00:00 - 6:00,10/24/16,10/27/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,12:00:00 - 6:00,10/28/16,10/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,17:00:00 - 6:00,10/31/16,11/3/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,17:00:00 - 6:00,11/4/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 7:00,17:00:00 - 7:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,9/23/16,9/23/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,12:30:00 - 5:00,17:00:00 - 5:00,9/26/16,9/29/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,9/26/16,9/29/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,9/30/16,9/30/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,12:30:00 - 5:00,17:00:00 - 5:00,10/3/16,10/6/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,10/3/16,10/6/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,10/7/16,10/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,12:30:00 - 5:00,17:00:00 - 5:00,10/11/16,10/13/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,10/11/16,10/13/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,10/14/16,10/14/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,12:30:00 - 5:00,17:00:00 - 5:00,10/17/16,10/20/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,10/17/16,10/20/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,10/21/16,10/21/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,12:30:00 - 5:00,17:00:00 - 5:00,10/24/16,10/27/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,10/24/16,10/27/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,10/28/16,10/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,12:30:00 - 5:00,17:00:00 - 5:00,10/31/16,11/3/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,10/31/16,11/3/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,11/4/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 6:00,12:00:00 - 6:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:roberts,dawn.sattler@state.sd.us,Roberts County,Roberts County Courthouse,411 2nd Ave. E.,,Sisseton,SD,57262,8:00:00 - 5:00,17:00:00 - 5:00,9/23/16,9/23/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:roberts,dawn.sattler@state.sd.us,Roberts County,Roberts County Courthouse,411 2nd Ave. E.,,Sisseton,SD,57262,8:00:00 - 5:00,17:00:00 - 5:00,9/26/16,9/30/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:roberts,dawn.sattler@state.sd.us,Roberts County,Roberts County Courthouse,411 2nd Ave. E.,,Sisseton,SD,57262,8:00:00 - 5:00,17:00:00 - 5:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:roberts,dawn.sattler@state.sd.us,Roberts County,Roberts County Courthouse,411 2nd Ave. E.,,Sisseton,SD,57262,8:00:00 - 5:00,17:00:00 - 5:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:roberts,dawn.sattler@state.sd.us,Roberts County,Roberts County Courthouse,411 2nd Ave. E.,,Sisseton,SD,57262,8:00:00 - 5:00,17:00:00 - 5:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:roberts,dawn.sattler@state.sd.us,Roberts County,Roberts County Courthouse,411 2nd Ave. E.,,Sisseton,SD,57262,8:00:00 - 5:00,17:00:00 - 5:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:roberts,dawn.sattler@state.sd.us,Roberts County,Roberts County Courthouse,411 2nd Ave. E.,,Sisseton,SD,57262,8:00:00 - 5:00,17:00:00 - 5:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:roberts,dawn.sattler@state.sd.us,Roberts County,Roberts County Courthouse,411 2nd Ave. E.,,Sisseton,SD,57262,8:00:00 - 6:00,17:00:00 - 6:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:sanborn,sancoaud@santel.net,Sanborn County,Sanborn County Courthouse,604 W 6th St,,Woonsocket,SD,57385,8:00:00 - 5:00,16:30:00 - 5:00,9/23/16,9/23/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:sanborn,sancoaud@santel.net,Sanborn County,Sanborn County Courthouse,604 W 6th St,,Woonsocket,SD,57385,8:00:00 - 5:00,16:30:00 - 5:00,9/26/16,9/30/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:sanborn,sancoaud@santel.net,Sanborn County,Sanborn County Courthouse,604 W 6th St,,Woonsocket,SD,57385,8:00:00 - 5:00,16:30:00 - 5:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:sanborn,sancoaud@santel.net,Sanborn County,Sanborn County Courthouse,604 W 6th St,,Woonsocket,SD,57385,8:00:00 - 5:00,16:30:00 - 5:00,10/10/16,10/14/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:sanborn,sancoaud@santel.net,Sanborn County,Sanborn County Courthouse,604 W 6th St,,Woonsocket,SD,57385,8:00:00 - 5:00,16:30:00 - 5:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:sanborn,sancoaud@santel.net,Sanborn County,Sanborn County Courthouse,604 W 6th St,,Woonsocket,SD,57385,8:00:00 - 5:00,16:30:00 - 5:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:sanborn,sancoaud@santel.net,Sanborn County,Sanborn County Courthouse,604 W 6th St,,Woonsocket,SD,57385,8:00:00 - 5:00,16:30:00 - 5:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:sanborn,sancoaud@santel.net,Sanborn County,Sanborn County Courthouse,604 W 6th St,,Woonsocket,SD,57385,8:00:00 - 6:00,16:30:00 - 6:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:spink,spinkcoauditor@nrctv.com,Spink County,Spink County Courthouse,210 East 7th Avenue,Ste 5,Redfield,SD,57469,8:00:00 - 5:00,17:00:00 - 5:00,9/23/16,9/23/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:spink,spinkcoauditor@nrctv.com,Spink County,Spink County Courthouse,210 East 7th Avenue,Ste 5,Redfield,SD,57469,8:00:00 - 5:00,17:00:00 - 5:00,9/26/16,9/30/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:spink,spinkcoauditor@nrctv.com,Spink County,Spink County Courthouse,210 East 7th Avenue,Ste 5,Redfield,SD,57469,8:00:00 - 5:00,17:00:00 - 5:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:spink,spinkcoauditor@nrctv.com,Spink County,Spink County Courthouse,210 East 7th Avenue,Ste 5,Redfield,SD,57469,8:00:00 - 5:00,17:00:00 - 5:00,10/10/16,10/14/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:spink,spinkcoauditor@nrctv.com,Spink County,Spink County Courthouse,210 East 7th Avenue,Ste 5,Redfield,SD,57469,8:00:00 - 5:00,17:00:00 - 5:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:spink,spinkcoauditor@nrctv.com,Spink County,Spink County Courthouse,210 East 7th Avenue,Ste 5,Redfield,SD,57469,8:00:00 - 5:00,17:00:00 - 5:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:spink,spinkcoauditor@nrctv.com,Spink County,Spink County Courthouse,210 East 7th Avenue,Ste 5,Redfield,SD,57469,8:00:00 - 5:00,17:00:00 - 5:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:sd/county:spink,spinkcoauditor@nrctv.com,Spink County,Spink County Courthouse,210 East 7th Avenue,Ste 5,Redfield,SD,57469,8:00:00 - 6:00,17:00:00 - 6:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE
