office-name,title,ocd_division,description,homepage,phone,email,loc_name,street,dirs,city,state,zip,start_time,end_time,start_date,end_date,subject_to_change,notes,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Hancock County,County Election Office,ocd-division/country:us/state:in/county:hancock,Hancock County IN,http://hancockcoingov.org/hancock-county-indiana-election-office,(317) 477-1109,mrmoore@hancockcoingov.org,,9 East Main Street,Room 213,Greenfield,IN,46140,08:00:00 - 04:00,16:00:00 - 04:00,10/31/16,11/4/16,FALSE,,415,"9 East Main Street, Greenfield, IN 46140",Room 213,08:00 AM - 04:00 PM,,ho23168737,FALSE,TRUE,,,,poll94584289
Hancock County,County Election Office,ocd-division/country:us/state:in/county:hancock,Hancock County IN,http://hancockcoingov.org/hancock-county-indiana-election-office,(317) 477-1109,mrmoore@hancockcoingov.org,,9 East Main Street,Room 213,Greenfield,IN,46140,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,FALSE,,416,"9 East Main Street, Greenfield, IN 46140",Room 213,08:00 AM - 04:00 PM,,ho23168737,FALSE,TRUE,,,,poll94584289
Hancock County,County Election Office,ocd-division/country:us/state:in/county:hancock,Hancock County IN,http://hancockcoingov.org/hancock-county-indiana-election-office,(317) 477-1109,mrmoore@hancockcoingov.org,,9 East Main Street,Room 213,Greenfield,IN,46140,08:00:00 - 05:00,12:00:00 - 05:00,11/7/16,11/7/16,FALSE,,417,"9 East Main Street, Greenfield, IN 46140",Room 213,08:00 AM - 12:00 PM,,ho23168737,FALSE,TRUE,,,,poll94584289
Hancock County,McCordsville Town Hall,ocd-division/country:us/state:in/county:hancock,Hancock County IN,http://hancockcoingov.org/hancock-county-indiana-election-office,(317) 477-1109,mrmoore@hancockcoingov.org,,6280 W 800 North,,McCordsville,IN,46055,08:00:00 - 04:00,16:00:00 - 04:00,10/12/16,10/14/16,FALSE,,418,"6280 W 800 North, McCordsville, IN 46055",,08:00 AM - 04:00 PM,,ho68689436,FALSE,TRUE,,,,poll95392147
Hancock County,McCordsville Town Hall,ocd-division/country:us/state:in/county:hancock,Hancock County IN,http://hancockcoingov.org/hancock-county-indiana-election-office,(317) 477-1109,mrmoore@hancockcoingov.org,,6280 W 800 North,,McCordsville,IN,46055,08:00:00 - 04:00,16:00:00 - 04:00,10/17/16,10/21/16,FALSE,,419,"6280 W 800 North, McCordsville, IN 46055",,08:00 AM - 04:00 PM,,ho68689436,FALSE,TRUE,,,,poll95392147
Hancock County,McCordsville Town Hall,ocd-division/country:us/state:in/county:hancock,Hancock County IN,http://hancockcoingov.org/hancock-county-indiana-election-office,(317) 477-1109,mrmoore@hancockcoingov.org,,6280 W 800 North,,McCordsville,IN,46055,08:00:00 - 04:00,16:00:00 - 04:00,10/24/16,10/28/16,FALSE,,420,"6280 W 800 North, McCordsville, IN 46055",,08:00 AM - 04:00 PM,,ho68689436,FALSE,TRUE,,,,poll95392147
Hancock County,McCordsville Town Hall,ocd-division/country:us/state:in/county:hancock,Hancock County IN,http://hancockcoingov.org/hancock-county-indiana-election-office,(317) 477-1109,mrmoore@hancockcoingov.org,,6280 W 800 North,,McCordsville,IN,46055,08:00:00 - 04:00,16:00:00 - 04:00,10/31/16,11/4/16,FALSE,,421,"6280 W 800 North, McCordsville, IN 46055",,08:00 AM - 04:00 PM,,ho68689436,FALSE,TRUE,,,,poll95392147
Hancock County,McCordsville Town Hall,ocd-division/country:us/state:in/county:hancock,Hancock County IN,http://hancockcoingov.org/hancock-county-indiana-election-office,(317) 477-1109,mrmoore@hancockcoingov.org,,6280 W 800 North,,McCordsville,IN,46055,08:00:00 - 05:00,12:00:00 - 05:00,11/7/16,11/7/16,FALSE,,422,"6280 W 800 North, McCordsville, IN 46055",,08:00 AM - 12:00 PM,,ho68689436,FALSE,TRUE,,,,poll95392147
Hancock County,Vineyard Community Church,ocd-division/country:us/state:in/county:hancock,Hancock County IN,http://hancockcoingov.org/hancock-county-indiana-election-office,(317) 477-1109,mrmoore@hancockcoingov.org,,1672 N 600 West,,Greenfield,IN,46140,08:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,FALSE,,423,"1672 N 600 West, Greenfield, IN 46140",,08:00 AM - 04:00 PM,,ho55234020,FALSE,TRUE,,,,poll80509286
Hancock County,Vineyard Community Church,ocd-division/country:us/state:in/county:hancock,Hancock County IN,http://hancockcoingov.org/hancock-county-indiana-election-office,(317) 477-1109,mrmoore@hancockcoingov.org,,1672 N 600 West,,Greenfield,IN,46140,13:00:00 - 04:00,19:00:00 - 04:00,11/2/16,11/3/16,FALSE,,424,"1672 N 600 West, Greenfield, IN 46140",,01:00 PM - 07:00 PM,,ho55234020,FALSE,TRUE,,,,poll80509286
Hancock County,Vineyard Community Church,ocd-division/country:us/state:in/county:hancock,Hancock County IN,http://hancockcoingov.org/hancock-county-indiana-election-office,(317) 477-1109,mrmoore@hancockcoingov.org,,1672 N 600 West,,Greenfield,IN,46140,13:00:00 - 04:00,18:00:00 - 04:00,11/4/16,11/4/16,FALSE,,425,"1672 N 600 West, Greenfield, IN 46140",,01:00 PM - 06:00 PM,,ho55234020,FALSE,TRUE,,,,poll80509286
Hancock County,Vineyard Community Church,ocd-division/country:us/state:in/county:hancock,Hancock County IN,http://hancockcoingov.org/hancock-county-indiana-election-office,(317) 477-1109,mrmoore@hancockcoingov.org,,1672 N 600 West,,Greenfield,IN,46140,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,FALSE,,426,"1672 N 600 West, Greenfield, IN 46140",,08:00 AM - 04:00 PM,,ho55234020,FALSE,TRUE,,,,poll80509286
Hancock County,Hancock County Public Library - Greenfield,ocd-division/country:us/state:in/county:hancock,Hancock County IN,http://hancockcoingov.org/hancock-county-indiana-election-office,(317) 477-1109,mrmoore@hancockcoingov.org,,900 W McKenzie Rd. ,,Greenfield,IN,46140,13:00:00 - 04:00,19:00:00 - 04:00,10/26/16,10/27/16,FALSE,,427,"900 W McKenzie Rd., Greenfield, IN 46140",,01:00 PM - 07:00 PM,,ho92766747,FALSE,TRUE,,,,poll32895215
Hancock County,Hancock County Public Library - Greenfield,ocd-division/country:us/state:in/county:hancock,Hancock County IN,http://hancockcoingov.org/hancock-county-indiana-election-office,(317) 477-1109,mrmoore@hancockcoingov.org,,900 W McKenzie Rd. ,,Greenfield,IN,46140,13:00:00 - 04:00,18:00:00 - 04:00,10/28/16,10/28/16,FALSE,,428,"900 W McKenzie Rd., Greenfield, IN 46140",,01:00 PM - 06:00 PM,,ho92766747,FALSE,TRUE,,,,poll32895215
Hancock County,Hancock County Public Library - Greenfield,ocd-division/country:us/state:in/county:hancock,Hancock County IN,http://hancockcoingov.org/hancock-county-indiana-election-office,(317) 477-1109,mrmoore@hancockcoingov.org,,900 W McKenzie Rd. ,,Greenfield,IN,46140,08:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,FALSE,,429,"900 W McKenzie Rd., Greenfield, IN 46140",,08:00 AM - 04:00 PM,,ho92766747,FALSE,TRUE,,,,poll32895215
Hancock County,Hancock County Public Library - Greenfield,ocd-division/country:us/state:in/county:hancock,Hancock County IN,http://hancockcoingov.org/hancock-county-indiana-election-office,(317) 477-1109,mrmoore@hancockcoingov.org,,900 W McKenzie Rd. ,,Greenfield,IN,46140,13:00:00 - 04:00,16:00:00 - 04:00,10/30/16,10/30/16,FALSE,,430,"900 W McKenzie Rd., Greenfield, IN 46140",,01:00 PM - 04:00 PM,,ho92766747,FALSE,TRUE,,,,poll32895215
Hancock County,Hancock County Public Library - Greenfield,ocd-division/country:us/state:in/county:hancock,Hancock County IN,http://hancockcoingov.org/hancock-county-indiana-election-office,(317) 477-1109,mrmoore@hancockcoingov.org,,900 W McKenzie Rd. ,,Greenfield,IN,46140,13:00:00 - 04:00,19:00:00 - 04:00,10/31/16,11/3/16,FALSE,,431,"900 W McKenzie Rd., Greenfield, IN 46140",,01:00 PM - 07:00 PM,,ho92766747,FALSE,TRUE,,,,poll32895215
Hancock County,Hancock County Public Library - Greenfield,ocd-division/country:us/state:in/county:hancock,Hancock County IN,http://hancockcoingov.org/hancock-county-indiana-election-office,(317) 477-1109,mrmoore@hancockcoingov.org,,900 W McKenzie Rd. ,,Greenfield,IN,46140,13:00:00 - 04:00,18:00:00 - 04:00,11/4/16,11/4/16,FALSE,,432,"900 W McKenzie Rd., Greenfield, IN 46140",,01:00 PM - 06:00 PM,,ho92766747,FALSE,TRUE,,,,poll32895215
Hancock County,Hancock County Public Library - Greenfield,ocd-division/country:us/state:in/county:hancock,Hancock County IN,http://hancockcoingov.org/hancock-county-indiana-election-office,(317) 477-1109,mrmoore@hancockcoingov.org,,900 W McKenzie Rd. ,,Greenfield,IN,46140,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,FALSE,,433,"900 W McKenzie Rd., Greenfield, IN 46140",,08:00 AM - 04:00 PM,,ho92766747,FALSE,TRUE,,,,poll32895215
Hancock County,Hancock County Public Library - Greenfield,ocd-division/country:us/state:in/county:hancock,Hancock County IN,http://hancockcoingov.org/hancock-county-indiana-election-office,(317) 477-1109,mrmoore@hancockcoingov.org,,900 W McKenzie Rd. ,,Greenfield,IN,46140,13:00:00 - 04:00,16:00:00 - 04:00,11/6/16,11/6/16,FALSE,,434,"900 W McKenzie Rd., Greenfield, IN 46140",,01:00 PM - 04:00 PM,,ho92766747,FALSE,TRUE,,,,poll32895215
Hancock County,Hancock County Public Library - Sugar Creek,ocd-division/country:us/state:in/county:hancock,Hancock County IN,http://hancockcoingov.org/hancock-county-indiana-election-office,(317) 477-1109,mrmoore@hancockcoingov.org,,5087 W US HWY 52,,New Palestine,IN,46163,13:00:00 - 04:00,19:00:00 - 04:00,10/26/16,10/27/16,FALSE,,435,"5087 W US HWY 52, New Palestine, IN 46163",,01:00 PM - 07:00 PM,,ho14192706,FALSE,TRUE,,,,poll20930240
Hancock County,Hancock County Public Library - Sugar Creek,ocd-division/country:us/state:in/county:hancock,Hancock County IN,http://hancockcoingov.org/hancock-county-indiana-election-office,(317) 477-1109,mrmoore@hancockcoingov.org,,5087 W US HWY 52,,New Palestine,IN,46163,13:00:00 - 04:00,18:00:00 - 04:00,10/28/16,10/28/16,FALSE,,436,"5087 W US HWY 52, New Palestine, IN 46163",,01:00 PM - 06:00 PM,,ho14192706,FALSE,TRUE,,,,poll20930240
Hancock County,Hancock County Public Library - Sugar Creek,ocd-division/country:us/state:in/county:hancock,Hancock County IN,http://hancockcoingov.org/hancock-county-indiana-election-office,(317) 477-1109,mrmoore@hancockcoingov.org,,5087 W US HWY 52,,New Palestine,IN,46163,08:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,FALSE,,437,"5087 W US HWY 52, New Palestine, IN 46163",,08:00 AM - 04:00 PM,,ho14192706,FALSE,TRUE,,,,poll20930240
Hancock County,Hancock County Public Library - Sugar Creek,ocd-division/country:us/state:in/county:hancock,Hancock County IN,http://hancockcoingov.org/hancock-county-indiana-election-office,(317) 477-1109,mrmoore@hancockcoingov.org,,5087 W US HWY 52,,New Palestine,IN,46163,13:00:00 - 04:00,16:00:00 - 04:00,10/30/16,10/30/16,FALSE,,438,"5087 W US HWY 52, New Palestine, IN 46163",,01:00 PM - 04:00 PM,,ho14192706,FALSE,TRUE,,,,poll20930240
Hancock County,Hancock County Public Library - Sugar Creek,ocd-division/country:us/state:in/county:hancock,Hancock County IN,http://hancockcoingov.org/hancock-county-indiana-election-office,(317) 477-1109,mrmoore@hancockcoingov.org,,5087 W US HWY 52,,New Palestine,IN,46163,13:00:00 - 04:00,19:00:00 - 04:00,10/31/16,11/3/16,FALSE,,439,"5087 W US HWY 52, New Palestine, IN 46163",,01:00 PM - 07:00 PM,,ho14192706,FALSE,TRUE,,,,poll20930240
Hancock County,Hancock County Public Library - Sugar Creek,ocd-division/country:us/state:in/county:hancock,Hancock County IN,http://hancockcoingov.org/hancock-county-indiana-election-office,(317) 477-1109,mrmoore@hancockcoingov.org,,5087 W US HWY 52,,New Palestine,IN,46163,13:00:00 - 04:00,18:00:00 - 04:00,11/4/16,11/4/16,FALSE,,440,"5087 W US HWY 52, New Palestine, IN 46163",,01:00 PM - 06:00 PM,,ho14192706,FALSE,TRUE,,,,poll20930240
Hancock County,Hancock County Public Library - Sugar Creek,ocd-division/country:us/state:in/county:hancock,Hancock County IN,http://hancockcoingov.org/hancock-county-indiana-election-office,(317) 477-1109,mrmoore@hancockcoingov.org,,5087 W US HWY 52,,New Palestine,IN,46163,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,FALSE,,441,"5087 W US HWY 52, New Palestine, IN 46163",,08:00 AM - 04:00 PM,,ho14192706,FALSE,TRUE,,,,poll20930240
Hancock County,Hancock County Public Library - Sugar Creek,ocd-division/country:us/state:in/county:hancock,Hancock County IN,http://hancockcoingov.org/hancock-county-indiana-election-office,(317) 477-1109,mrmoore@hancockcoingov.org,,5087 W US HWY 52,,New Palestine,IN,46163,13:00:00 - 04:00,16:00:00 - 04:00,11/6/16,11/6/16,FALSE,,442,"5087 W US HWY 52, New Palestine, IN 46163",,01:00 PM - 04:00 PM,,ho14192706,FALSE,TRUE,,,,poll20930240
Harrison County,Circuit Court Clerk,ocd-division/country:us/state:in/county:harrison,Harrison County IN,http://harrisoncounty.in.gov/index.php/residents/elections-a-voting/register-to-vote-online,(812) 738-4289/8790,sallyw@harrisoncounty.in.gov,,300 North Capitol Avenue,Room 2013,Corydon,IN,47112,08:00:00 - 04:00,16:00:00 - 04:00,10/12/16,10/14/16,FALSE,,443,"300 North Capitol Avenue, Corydon, IN 47112",Room 2013,08:00 AM - 04:00 PM,,ho32240307,FALSE,TRUE,,,,poll15154922
Harrison County,Circuit Court Clerk,ocd-division/country:us/state:in/county:harrison,Harrison County IN,http://harrisoncounty.in.gov/index.php/residents/elections-a-voting/register-to-vote-online,(812) 738-4289/8790,sallyw@harrisoncounty.in.gov,,300 North Capitol Avenue,Room 2013,Corydon,IN,47112,08:00:00 - 04:00,16:00:00 - 04:00,10/17/16,10/21/16,FALSE,,444,"300 North Capitol Avenue, Corydon, IN 47112",Room 2013,08:00 AM - 04:00 PM,,ho32240307,FALSE,TRUE,,,,poll15154922
Harrison County,Circuit Court Clerk,ocd-division/country:us/state:in/county:harrison,Harrison County IN,http://harrisoncounty.in.gov/index.php/residents/elections-a-voting/register-to-vote-online,(812) 738-4289/8790,sallyw@harrisoncounty.in.gov,,300 North Capitol Avenue,Room 2013,Corydon,IN,47112,08:00:00 - 04:00,16:00:00 - 04:00,10/24/16,10/28/16,FALSE,,445,"300 North Capitol Avenue, Corydon, IN 47112",Room 2013,08:00 AM - 04:00 PM,,ho32240307,FALSE,TRUE,,,,poll15154922
Harrison County,Circuit Court Clerk,ocd-division/country:us/state:in/county:harrison,Harrison County IN,http://harrisoncounty.in.gov/index.php/residents/elections-a-voting/register-to-vote-online,(812) 738-4289/8790,sallyw@harrisoncounty.in.gov,,300 North Capitol Avenue,Room 2013,Corydon,IN,47112,08:00:00 - 04:00,15:00:00 - 04:00,10/29/16,10/29/16,FALSE,,446,"300 North Capitol Avenue, Corydon, IN 47112",Room 2013,08:00 AM - 03:00 PM,,ho32240307,FALSE,TRUE,,,,poll15154922
Harrison County,Circuit Court Clerk,ocd-division/country:us/state:in/county:harrison,Harrison County IN,http://harrisoncounty.in.gov/index.php/residents/elections-a-voting/register-to-vote-online,(812) 738-4289/8790,sallyw@harrisoncounty.in.gov,,300 North Capitol Avenue,Room 2013,Corydon,IN,47112,08:00:00 - 04:00,16:00:00 - 04:00,10/31/16,11/4/16,FALSE,,447,"300 North Capitol Avenue, Corydon, IN 47112",Room 2013,08:00 AM - 04:00 PM,,ho32240307,FALSE,TRUE,,,,poll15154922
Harrison County,Circuit Court Clerk,ocd-division/country:us/state:in/county:harrison,Harrison County IN,http://harrisoncounty.in.gov/index.php/residents/elections-a-voting/register-to-vote-online,(812) 738-4289/8790,sallyw@harrisoncounty.in.gov,,300 North Capitol Avenue,Room 2013,Corydon,IN,47112,08:00:00 - 04:00,15:00:00 - 04:00,11/5/16,11/5/16,FALSE,,448,"300 North Capitol Avenue, Corydon, IN 47112",Room 2013,08:00 AM - 03:00 PM,,ho32240307,FALSE,TRUE,,,,poll15154922
Harrison County,Circuit Court Clerk,ocd-division/country:us/state:in/county:harrison,Harrison County IN,http://harrisoncounty.in.gov/index.php/residents/elections-a-voting/register-to-vote-online,(812) 738-4289/8790,sallyw@harrisoncounty.in.gov,,300 North Capitol Avenue,Room 2013,Corydon,IN,47112,08:00:00 - 05:00,12:00:00 - 05:00,11/7/16,11/7/16,FALSE,,449,"300 North Capitol Avenue, Corydon, IN 47112",Room 2013,08:00 AM - 12:00 PM,,ho32240307,FALSE,TRUE,,,,poll15154922
Hendricks County,Voter Registration Office - Election Supervisor,ocd-division/country:us/state:in/county:hendricks,Hendricks County IN,http://www.co.hendricks.in.us/department/index.php?structureid=40,(317) 745-9249,lherzog@co.hendricks.in.us,,355 S Washington St.,Suite 218,Danville,IN,46122,08:00:00 - 04:00,16:00:00 - 04:00,10/12/16,10/14/16,FALSE,http://www.co.hendricks.in.us/topic/index.php?topicid=46&structureid=51 ,450,"355 S Washington St., Danville, IN 46122",Suite 218,08:00 AM - 04:00 PM,,ho34989402,FALSE,TRUE,,,,poll54417386
Hendricks County,Voter Registration Office - Election Supervisor,ocd-division/country:us/state:in/county:hendricks,Hendricks County IN,http://www.co.hendricks.in.us/department/index.php?structureid=40,(317) 745-9249,lherzog@co.hendricks.in.us,,355 S Washington St.,Suite 218,Danville,IN,46122,08:00:00 - 04:00,16:00:00 - 04:00,10/17/16,10/21/16,FALSE,,451,"355 S Washington St., Danville, IN 46122",Suite 218,08:00 AM - 04:00 PM,,ho34989402,FALSE,TRUE,,,,poll54417386
Hendricks County,Voter Registration Office - Election Supervisor,ocd-division/country:us/state:in/county:hendricks,Hendricks County IN,http://www.co.hendricks.in.us/department/index.php?structureid=40,(317) 745-9249,lherzog@co.hendricks.in.us,,355 S Washington St.,Suite 218,Danville,IN,46122,08:00:00 - 04:00,16:00:00 - 04:00,10/24/16,10/28/16,FALSE,,452,"355 S Washington St., Danville, IN 46122",Suite 218,08:00 AM - 04:00 PM,,ho34989402,FALSE,TRUE,,,,poll54417386
Hendricks County,Voter Registration Office - Election Supervisor,ocd-division/country:us/state:in/county:hendricks,Hendricks County IN,http://www.co.hendricks.in.us/department/index.php?structureid=40,(317) 745-9249,lherzog@co.hendricks.in.us,,355 S Washington St.,Suite 218,Danville,IN,46122,08:00:00 - 04:00,15:00:00 - 04:00,10/29/16,10/29/16,FALSE,,453,"355 S Washington St., Danville, IN 46122",Suite 218,08:00 AM - 03:00 PM,,ho34989402,FALSE,TRUE,,,,poll54417386
Hendricks County,Voter Registration Office - Election Supervisor,ocd-division/country:us/state:in/county:hendricks,Hendricks County IN,http://www.co.hendricks.in.us/department/index.php?structureid=40,(317) 745-9249,lherzog@co.hendricks.in.us,,355 S Washington St.,Suite 218,Danville,IN,46122,08:00:00 - 04:00,16:00:00 - 04:00,10/31/16,11/4/16,FALSE,,454,"355 S Washington St., Danville, IN 46122",Suite 218,08:00 AM - 04:00 PM,,ho34989402,FALSE,TRUE,,,,poll54417386
Hendricks County,Voter Registration Office - Election Supervisor,ocd-division/country:us/state:in/county:hendricks,Hendricks County IN,http://www.co.hendricks.in.us/department/index.php?structureid=40,(317) 745-9249,lherzog@co.hendricks.in.us,,355 S Washington St.,Suite 218,Danville,IN,46122,08:00:00 - 04:00,15:00:00 - 04:00,11/5/16,11/5/16,FALSE,,455,"355 S Washington St., Danville, IN 46122",Suite 218,08:00 AM - 03:00 PM,,ho34989402,FALSE,TRUE,,,,poll54417386
Hendricks County,Voter Registration Office - Election Supervisor,ocd-division/country:us/state:in/county:hendricks,Hendricks County IN,http://www.co.hendricks.in.us/department/index.php?structureid=40,(317) 745-9249,lherzog@co.hendricks.in.us,,355 S Washington St.,Suite 218,Danville,IN,46122,08:00:00 - 05:00,12:00:00 - 05:00,11/7/16,11/7/16,FALSE,,456,"355 S Washington St., Danville, IN 46122",Suite 218,08:00 AM - 12:00 PM,,ho34989402,FALSE,TRUE,,,,poll54417386
Hendricks County,Avon Public Library,ocd-division/country:us/state:in/county:hendricks,Hendricks County IN,http://www.co.hendricks.in.us/department/index.php?structureid=40,(317) 745-9249,lherzog@co.hendricks.in.us,,498 N Avon Ave,,Avon,IN,46123,14:00:00 - 04:00,19:00:00 - 04:00,10/19/16,10/20/16,FALSE,,457,"498 N Avon Ave, Avon, IN 46123",,02:00 PM - 07:00 PM,,ho31236537,FALSE,TRUE,,,,poll65821189
Hendricks County,Avon Public Library,ocd-division/country:us/state:in/county:hendricks,Hendricks County IN,http://www.co.hendricks.in.us/department/index.php?structureid=40,(317) 745-9249,lherzog@co.hendricks.in.us,,498 N Avon Ave,,Avon,IN,46123,10:00:00 - 04:00,15:00:00 - 04:00,10/21/16,10/22/16,FALSE,,458,"498 N Avon Ave, Avon, IN 46123",,10:00 AM - 03:00 PM,,ho31236537,FALSE,TRUE,,,,poll65821189
Hendricks County,Avon Public Library,ocd-division/country:us/state:in/county:hendricks,Hendricks County IN,http://www.co.hendricks.in.us/department/index.php?structureid=40,(317) 745-9249,lherzog@co.hendricks.in.us,,498 N Avon Ave,,Avon,IN,46123,14:00:00 - 04:00,19:00:00 - 04:00,10/26/16,10/27/16,FALSE,,459,"498 N Avon Ave, Avon, IN 46123",,02:00 PM - 07:00 PM,,ho31236537,FALSE,TRUE,,,,poll65821189
Hendricks County,Avon Public Library,ocd-division/country:us/state:in/county:hendricks,Hendricks County IN,http://www.co.hendricks.in.us/department/index.php?structureid=40,(317) 745-9249,lherzog@co.hendricks.in.us,,498 N Avon Ave,,Avon,IN,46123,10:00:00 - 04:00,15:00:00 - 04:00,10/28/16,10/29/16,FALSE,,460,"498 N Avon Ave, Avon, IN 46123",,10:00 AM - 03:00 PM,,ho31236537,FALSE,TRUE,,,,poll65821189
Hendricks County,Avon Public Library,ocd-division/country:us/state:in/county:hendricks,Hendricks County IN,http://www.co.hendricks.in.us/department/index.php?structureid=40,(317) 745-9249,lherzog@co.hendricks.in.us,,498 N Avon Ave,,Avon,IN,46123,14:00:00 - 04:00,19:00:00 - 04:00,11/2/16,11/3/16,FALSE,,461,"498 N Avon Ave, Avon, IN 46123",,02:00 PM - 07:00 PM,,ho31236537,FALSE,TRUE,,,,poll65821189
