spr,title,ocd_division,description,homepage,phone,email,loc_name,adr_1,adr_2,city,state,zip,start_time,end_time,start_date,end_date,notes,index,name,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Grant County,County Clerk,ocd-division/country:us/state:ar/county:grant,Grant County AR,,(870) 942-2631,grantclerk@arkansasclerks.com,,101 West Center,Room 106,Sheridan,AR,72150,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,"At this time, in Grant County we hold early voting in the courthouse only. The starting date is October 24th and will run through November 7th. Week day hours are 8 am until 6pm and we are open both Saturdays from 10 am until 4 pm. If we can help with any other questions, please feel free to contact us.",186,,"101 West Center, Sheridan, AR 72150",Room 106,08:00 AM - 06:00 PM,,ho62505355,false,true,,,,poll5428156
Grant County,County Clerk,ocd-division/country:us/state:ar/county:grant,Grant County AR,,(870) 942-2631,grantclerk@arkansasclerks.com,,101 West Center,Room 106,Sheridan,AR,72150,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,"At this time, in Grant County we hold early voting in the courthouse only. The starting date is October 24th and will run through November 7th. Week day hours are 8 am until 6pm and we are open both Saturdays from 10 am until 4 pm. If we can help with any other questions, please feel free to contact us.",187,,"101 West Center, Sheridan, AR 72150",Room 106,10:00 AM - 04:00 PM,,ho62505355,false,true,,,,poll5428156
Grant County,County Clerk,ocd-division/country:us/state:ar/county:grant,Grant County AR,,(870) 942-2631,grantclerk@arkansasclerks.com,,101 West Center,Room 106,Sheridan,AR,72150,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,"At this time, in Grant County we hold early voting in the courthouse only. The starting date is October 24th and will run through November 7th. Week day hours are 8 am until 6pm and we are open both Saturdays from 10 am until 4 pm. If we can help with any other questions, please feel free to contact us.",188,,"101 West Center, Sheridan, AR 72150",Room 106,08:00 AM - 05:00 PM,,ho62505355,false,true,,,,poll5428156
Greene County,County Clerk,ocd-division/country:us/state:ar/county:greene,Greene County AR,,(870) 239-6311,greeneclerk@arkansasclerks.com,,320 West Court Street,Room 102,Paragould,AR,72450,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,"We are open 8 a.m. - 6 p.m. with the exception of November 7th, on that day we close at 5 p.m.
 We are also open on Saturdays during those two weeks from 10 a.m.- 4p.m.",189,,"320 West Court Street, Paragould, AR 72450",Room 102,08:00 AM - 06:00 PM,,ho82369739,false,true,,,,poll2011394
Greene County,County Clerk,ocd-division/country:us/state:ar/county:greene,Greene County AR,,(870) 239-6311,greeneclerk@arkansasclerks.com,,320 West Court Street,Room 102,Paragould,AR,72450,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,,190,,"320 West Court Street, Paragould, AR 72450",Room 102,10:00 AM - 04:00 PM,,ho82369739,false,true,,,,poll2011394
Greene County,County Clerk,ocd-division/country:us/state:ar/county:greene,Greene County AR,,(870) 239-6311,greeneclerk@arkansasclerks.com,,320 West Court Street,Room 102,Paragould,AR,72450,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,,191,,"320 West Court Street, Paragould, AR 72450",Room 102,08:00 AM - 06:00 PM,,ho82369739,false,true,,,,poll2011394
Greene County,County Clerk,ocd-division/country:us/state:ar/county:greene,Greene County AR,,(870) 239-6311,greeneclerk@arkansasclerks.com,,320 West Court Street,Room 102,Paragould,AR,72450,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,,192,,"320 West Court Street, Paragould, AR 72450",Room 102,10:00 AM - 04:00 PM,,ho82369739,false,true,,,,poll2011394
Greene County,County Clerk,ocd-division/country:us/state:ar/county:greene,Greene County AR,,(870) 239-6311,greeneclerk@arkansasclerks.com,,320 West Court Street,Room 102,Paragould,AR,72450,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,,193,,"320 West Court Street, Paragould, AR 72450",Room 102,08:00 AM - 05:00 PM,,ho82369739,false,true,,,,poll2011394
Hempstead County,County Clerk,ocd-division/country:us/state:ar/county:hempstead,Hempstead County AR,,(870) 777-2241,hempsteadclerk@arkansasclerks.com,,400 South Washington,,Hope,AR,71801,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,"M-F 8-6, Sats 10-4, Nov 7th 8-5",194,,"400 South Washington, Hope, AR 71801",,08:00 AM - 06:00 PM,,ho82599626,false,true,,,,poll77110240
Hempstead County,County Clerk,ocd-division/country:us/state:ar/county:hempstead,Hempstead County AR,,(870) 777-2241,hempsteadclerk@arkansasclerks.com,,400 South Washington,,Hope,AR,71801,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,,195,,"400 South Washington, Hope, AR 71801",,10:00 AM - 04:00 PM,,ho82599626,false,true,,,,poll77110240
Hempstead County,County Clerk,ocd-division/country:us/state:ar/county:hempstead,Hempstead County AR,,(870) 777-2241,hempsteadclerk@arkansasclerks.com,,400 South Washington,,Hope,AR,71801,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,,196,,"400 South Washington, Hope, AR 71801",,08:00 AM - 06:00 PM,,ho82599626,false,true,,,,poll77110240
Hempstead County,County Clerk,ocd-division/country:us/state:ar/county:hempstead,Hempstead County AR,,(870) 777-2241,hempsteadclerk@arkansasclerks.com,,400 South Washington,,Hope,AR,71801,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,,197,,"400 South Washington, Hope, AR 71801",,10:00 AM - 04:00 PM,,ho82599626,false,true,,,,poll77110240
Hempstead County,County Clerk,ocd-division/country:us/state:ar/county:hempstead,Hempstead County AR,,(870) 777-2241,hempsteadclerk@arkansasclerks.com,,400 South Washington,,Hope,AR,71801,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,,198,,"400 South Washington, Hope, AR 71801",,08:00 AM - 05:00 PM,,ho82599626,false,true,,,,poll77110240
Hot Spring County,County Clerk,ocd-division/country:us/state:ar/county:hot_spring,Hot Spring County AR,,(501) 332-2291,hotspringclerk@arkansasclerks.com,,230 W 2nd,,Malvern,AR,72104,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,"M-F 8-6, Sats 10-4, Nov 7th 8-5",199,,"230 W 2nd, Malvern, AR 72104",,08:00 AM - 06:00 PM,,ho64542823,false,true,,,,poll64328082
Hot Spring County,County Clerk,ocd-division/country:us/state:ar/county:hot_spring,Hot Spring County AR,,(501) 332-2291,hotspringclerk@arkansasclerks.com,,230 W 2nd,,Malvern,AR,72104,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,,200,,"230 W 2nd, Malvern, AR 72104",,10:00 AM - 04:00 PM,,ho64542823,false,true,,,,poll64328082
Hot Spring County,County Clerk,ocd-division/country:us/state:ar/county:hot_spring,Hot Spring County AR,,(501) 332-2291,hotspringclerk@arkansasclerks.com,,230 W 2nd,,Malvern,AR,72104,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,,201,,"230 W 2nd, Malvern, AR 72104",,08:00 AM - 06:00 PM,,ho64542823,false,true,,,,poll64328082
Hot Spring County,County Clerk,ocd-division/country:us/state:ar/county:hot_spring,Hot Spring County AR,,(501) 332-2291,hotspringclerk@arkansasclerks.com,,230 W 2nd,,Malvern,AR,72104,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,,202,,"230 W 2nd, Malvern, AR 72104",,10:00 AM - 04:00 PM,,ho64542823,false,true,,,,poll64328082
Hot Spring County,County Clerk,ocd-division/country:us/state:ar/county:hot_spring,Hot Spring County AR,,(501) 332-2291,hotspringclerk@arkansasclerks.com,,230 W 2nd,,Malvern,AR,72104,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,,203,,"230 W 2nd, Malvern, AR 72104",,08:00 AM - 05:00 PM,,ho64542823,false,true,,,,poll64328082
Howard County,County Clerk,ocd-division/country:us/state:ar/county:howard,Howard County AR,,(870) 845-7502,howardclerk@arkansasclerks.com,,200 Lake Nichols Dr,,Nashville,AR,71852,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,"M-F 8-6, Sats 10-4, Nov 7th 8-5",204,,"200 Lake Nichols Dr, Nashville, AR 71852",,08:00 AM - 06:00 PM,,ho65906137,false,true,,,,poll84726617
Howard County,County Clerk,ocd-division/country:us/state:ar/county:howard,Howard County AR,,(870) 845-7502,howardclerk@arkansasclerks.com,,200 Lake Nichols Dr,,Nashville,AR,71852,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,,205,,"200 Lake Nichols Dr, Nashville, AR 71852",,10:00 AM - 04:00 PM,,ho65906137,false,true,,,,poll84726617
Howard County,County Clerk,ocd-division/country:us/state:ar/county:howard,Howard County AR,,(870) 845-7502,howardclerk@arkansasclerks.com,,200 Lake Nichols Dr,,Nashville,AR,71852,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,,206,,"200 Lake Nichols Dr, Nashville, AR 71852",,08:00 AM - 06:00 PM,,ho65906137,false,true,,,,poll84726617
Howard County,County Clerk,ocd-division/country:us/state:ar/county:howard,Howard County AR,,(870) 845-7502,howardclerk@arkansasclerks.com,,200 Lake Nichols Dr,,Nashville,AR,71852,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,,207,,"200 Lake Nichols Dr, Nashville, AR 71852",,10:00 AM - 04:00 PM,,ho65906137,false,true,,,,poll84726617
Howard County,County Clerk,ocd-division/country:us/state:ar/county:howard,Howard County AR,,(870) 845-7502,howardclerk@arkansasclerks.com,,200 Lake Nichols Dr,,Nashville,AR,71852,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,,208,,"200 Lake Nichols Dr, Nashville, AR 71852",,08:00 AM - 05:00 PM,,ho65906137,false,true,,,,poll84726617
Independence County,County Clerk,ocd-division/country:us/state:ar/county:independence,Independence County AR,,(870) 793-8828,independenceclerk@arkansasclerks.com,,192 East Main Street,,Batesville,AR,72501,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,"M-F 8-6, Sats 10-4, Nov 7th 8-5",209,,"192 East Main Street, Batesville, AR 72501",,08:00 AM - 06:00 PM,,ho9818525,false,true,,,,poll21912754
Independence County,County Clerk,ocd-division/country:us/state:ar/county:independence,Independence County AR,,(870) 793-8828,independenceclerk@arkansasclerks.com,,192 East Main Street,,Batesville,AR,72501,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,,210,,"192 East Main Street, Batesville, AR 72501",,10:00 AM - 04:00 PM,,ho9818525,false,true,,,,poll21912754
Independence County,County Clerk,ocd-division/country:us/state:ar/county:independence,Independence County AR,,(870) 793-8828,independenceclerk@arkansasclerks.com,,192 East Main Street,,Batesville,AR,72501,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,,211,,"192 East Main Street, Batesville, AR 72501",,08:00 AM - 06:00 PM,,ho9818525,false,true,,,,poll21912754
Independence County,County Clerk,ocd-division/country:us/state:ar/county:independence,Independence County AR,,(870) 793-8828,independenceclerk@arkansasclerks.com,,192 East Main Street,,Batesville,AR,72501,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,,212,,"192 East Main Street, Batesville, AR 72501",,10:00 AM - 04:00 PM,,ho9818525,false,true,,,,poll21912754
Independence County,County Clerk,ocd-division/country:us/state:ar/county:independence,Independence County AR,,(870) 793-8828,independenceclerk@arkansasclerks.com,,192 East Main Street,,Batesville,AR,72501,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,,213,,"192 East Main Street, Batesville, AR 72501",,08:00 AM - 05:00 PM,,ho9818525,false,true,,,,poll21912754
Izard County,County Clerk,ocd-division/country:us/state:ar/county:izard,Izard County AR,,(870) 368-4316,izardclerk@arkansasclerks.com,,218 College Drive,,Melbourne,AR,72556,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,"M-F 8-6, Sats 10-4, Nov 7th 8-5",214,,"218 College Drive, Melbourne, AR 72556",,08:00 AM - 06:00 PM,,ho94749639,false,true,,,,poll41223315
Izard County,County Clerk,ocd-division/country:us/state:ar/county:izard,Izard County AR,,(870) 368-4316,izardclerk@arkansasclerks.com,,218 College Drive,,Melbourne,AR,72556,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,,215,,"218 College Drive, Melbourne, AR 72556",,10:00 AM - 04:00 PM,,ho94749639,false,true,,,,poll41223315
Izard County,County Clerk,ocd-division/country:us/state:ar/county:izard,Izard County AR,,(870) 368-4316,izardclerk@arkansasclerks.com,,218 College Drive,,Melbourne,AR,72556,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,,216,,"218 College Drive, Melbourne, AR 72556",,08:00 AM - 06:00 PM,,ho94749639,false,true,,,,poll41223315
Izard County,County Clerk,ocd-division/country:us/state:ar/county:izard,Izard County AR,,(870) 368-4316,izardclerk@arkansasclerks.com,,218 College Drive,,Melbourne,AR,72556,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,,217,,"218 College Drive, Melbourne, AR 72556",,10:00 AM - 04:00 PM,,ho94749639,false,true,,,,poll41223315
Izard County,County Clerk,ocd-division/country:us/state:ar/county:izard,Izard County AR,,(870) 368-4316,izardclerk@arkansasclerks.com,,218 College Drive,,Melbourne,AR,72556,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,,218,,"218 College Drive, Melbourne, AR 72556",,08:00 AM - 05:00 PM,,ho94749639,false,true,,,,poll41223315
Jackson County,County Clerk,ocd-division/country:us/state:ar/county:jackson,Jackson County AR,,(870) 523-7420,jacksonclerk@arkansasclerks.com,Village Mall,2119 Malcolm Avenue,,Newport,AR,72112,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,,219,Village Mall,"2119 Malcolm Avenue, Newport, AR 72112",,08:00 AM - 06:00 PM,,ho10430339,false,true,,,,poll21938856
Jackson County,County Clerk,ocd-division/country:us/state:ar/county:jackson,Jackson County AR,,(870) 523-7420,jacksonclerk@arkansasclerks.com,Village Mall,2119 Malcolm Avenue,,Newport,AR,72112,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,,220,Village Mall,"2119 Malcolm Avenue, Newport, AR 72112",,10:00 AM - 04:00 PM,,ho10430339,false,true,,,,poll21938856
Jackson County,County Clerk,ocd-division/country:us/state:ar/county:jackson,Jackson County AR,,(870) 523-7420,jacksonclerk@arkansasclerks.com,Village Mall,2119 Malcolm Avenue,,Newport,AR,72112,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,,221,Village Mall,"2119 Malcolm Avenue, Newport, AR 72112",,08:00 AM - 06:00 PM,,ho10430339,false,true,,,,poll21938856
Jackson County,County Clerk,ocd-division/country:us/state:ar/county:jackson,Jackson County AR,,(870) 523-7420,jacksonclerk@arkansasclerks.com,Village Mall,2119 Malcolm Avenue,,Newport,AR,72112,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,,222,Village Mall,"2119 Malcolm Avenue, Newport, AR 72112",,10:00 AM - 04:00 PM,,ho10430339,false,true,,,,poll21938856
Jackson County,County Clerk,ocd-division/country:us/state:ar/county:jackson,Jackson County AR,,(870) 523-7420,jacksonclerk@arkansasclerks.com,Village Mall,2119 Malcolm Avenue,,Newport,AR,72112,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,,223,Village Mall,"2119 Malcolm Avenue, Newport, AR 72112",,08:00 AM - 05:00 PM,,ho10430339,false,true,,,,poll21938856
Jefferson County,Jefferson County Courthouse,ocd-division/country:us/state:ar/county:jefferson,Jefferson County AR,,(870) 541-5322,jeffersonclerk@arkansasclerks.com,,101 East Barraque Street,,Pine Bluff,AR,71601,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,8:00 am- 6:00 pm Monday - Friday and 10 am until 4pm on Saturdays with the exception of Monday November 7 day before election will be normal office hours 8:00 am until 5:00 pm.,224,,"101 East Barraque Street, Pine Bluff, AR 71601",,08:00 AM - 06:00 PM,,ho88825851,false,true,,,,poll74167889
Jefferson County,Jefferson County Courthouse,ocd-division/country:us/state:ar/county:jefferson,Jefferson County AR,,(870) 541-5322,jeffersonclerk@arkansasclerks.com,,101 East Barraque Street,,Pine Bluff,AR,71601,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,8:00 am- 6:00 pm Monday - Friday and 10 am until 4pm on Saturdays with the exception of Monday November 7 day before election will be normal office hours 8:00 am until 5:00 pm.,225,,"101 East Barraque Street, Pine Bluff, AR 71601",,10:00 AM - 04:00 PM,,ho88825851,false,true,,,,poll74167889
Jefferson County,Jefferson County Courthouse,ocd-division/country:us/state:ar/county:jefferson,Jefferson County AR,,(870) 541-5322,jeffersonclerk@arkansasclerks.com,,101 East Barraque Street,,Pine Bluff,AR,71601,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,8:00 am- 6:00 pm Monday - Friday and 10 am until 4pm on Saturdays with the exception of Monday November 7 day before election will be normal office hours 8:00 am until 5:00 pm.,226,,"101 East Barraque Street, Pine Bluff, AR 71601",,08:00 AM - 06:00 PM,,ho88825851,false,true,,,,poll74167889
Jefferson County,Jefferson County Courthouse,ocd-division/country:us/state:ar/county:jefferson,Jefferson County AR,,(870) 541-5322,jeffersonclerk@arkansasclerks.com,,101 East Barraque Street,,Pine Bluff,AR,71601,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,8:00 am- 6:00 pm Monday - Friday and 10 am until 4pm on Saturdays with the exception of Monday November 7 day before election will be normal office hours 8:00 am until 5:00 pm.,227,,"101 East Barraque Street, Pine Bluff, AR 71601",,10:00 AM - 04:00 PM,,ho88825851,false,true,,,,poll74167889
Jefferson County,Jefferson County Courthouse,ocd-division/country:us/state:ar/county:jefferson,Jefferson County AR,,(870) 541-5322,jeffersonclerk@arkansasclerks.com,,101 East Barraque Street,,Pine Bluff,AR,71601,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,8:00 am- 6:00 pm Monday - Friday and 10 am until 4pm on Saturdays with the exception of Monday November 7 day before election will be normal office hours 8:00 am until 5:00 pm.,228,,"101 East Barraque Street, Pine Bluff, AR 71601",,08:00 AM - 05:00 PM,,ho88825851,false,true,,,,poll74167889
Johnson County,County Clerk,ocd-division/country:us/state:ar/county:johnson,Johnson County AR,,(479) 754-3967,johnsonclerk@arkansasclerks.com,,215 West Main Street,,Clarksville,AR,72830,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,8-6 M-F and 10-4 pm on Saturday. It will end on Monday 11-7-16 at 5:00 pm,229,,"215 West Main Street, Clarksville, AR 72830",,08:00 AM - 06:00 PM,,ho40650685,false,true,,,,poll59874977
Johnson County,County Clerk,ocd-division/country:us/state:ar/county:johnson,Johnson County AR,,(479) 754-3967,johnsonclerk@arkansasclerks.com,,215 West Main Street,,Clarksville,AR,72830,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,8-6 M-F and 10-4 pm on Saturday. It will end on Monday 11-7-16 at 5:00 pm,230,,"215 West Main Street, Clarksville, AR 72830",,10:00 AM - 04:00 PM,,ho40650685,false,true,,,,poll59874977
Johnson County,County Clerk,ocd-division/country:us/state:ar/county:johnson,Johnson County AR,,(479) 754-3967,johnsonclerk@arkansasclerks.com,,215 West Main Street,,Clarksville,AR,72830,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,8-6 M-F and 10-4 pm on Saturday. It will end on Monday 11-7-16 at 5:00 pm,231,,"215 West Main Street, Clarksville, AR 72830",,08:00 AM - 06:00 PM,,ho40650685,false,true,,,,poll59874977
Johnson County,County Clerk,ocd-division/country:us/state:ar/county:johnson,Johnson County AR,,(479) 754-3967,johnsonclerk@arkansasclerks.com,,215 West Main Street,,Clarksville,AR,72830,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,8-6 M-F and 10-4 pm on Saturday. It will end on Monday 11-7-16 at 5:00 pm,232,,"215 West Main Street, Clarksville, AR 72830",,10:00 AM - 04:00 PM,,ho40650685,false,true,,,,poll59874977
Johnson County,County Clerk,ocd-division/country:us/state:ar/county:johnson,Johnson County AR,,(479) 754-3967,johnsonclerk@arkansasclerks.com,,215 West Main Street,,Clarksville,AR,72830,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,8-6 M-F and 10-4 pm on Saturday. It will end on Monday 11-7-16 at 5:00 pm,233,,"215 West Main Street, Clarksville, AR 72830",,08:00 AM - 05:00 PM,,ho40650685,false,true,,,,poll59874977
Lafayette County,County Clerk,ocd-division/country:us/state:ar/county:lafayette,Lafayette County AR,,(870) 921-4633,lafayetteclerk@arkansasclerks.com,,116 W 3rd St,,Lewisville,AR,71845,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,"M-F 8-6, Sats 10-4, Nov 7th 8-5 ",234,,"116 W 3rd St, Lewisville, AR 71845",,08:00 AM - 06:00 PM,,ho55028182,false,true,,,,poll13859184
