office-name,ocd-division,phone,email,precinct,directions,name,address 1,address 2,city,state,zip,start_time,end_time
Crawford County,ocd-division/country:us/state:ar/county:crawford,(479) 474-1312,crawfordclerk@arkansasclerks.com,Rudy,,Rudy Community Bldg,6423 Earl Ave.,,Rudy,AR,72952,07:30:00 - 06:00,19:30:00 - 06:00
Crawford County,ocd-division/country:us/state:ar/county:crawford,(479) 474-1312,crawfordclerk@arkansasclerks.com,Union,,Uniontown Baptist Church,5110 Cherokee Hills Trl,,Van Buren,AR,72956,07:30:00 - 06:00,19:30:00 - 06:00
Crawford County,ocd-division/country:us/state:ar/county:crawford,(479) 474-1312,crawfordclerk@arkansasclerks.com,Upper,,Chester Community Bldg  Front St PO Box 174,,,Van Buren,AR,72956,07:30:00 - 06:00,19:30:00 - 06:00
Crawford County,ocd-division/country:us/state:ar/county:crawford,(479) 474-1312,crawfordclerk@arkansasclerks.com,Van Buren 3-2,,EOC (Old Armory) 1820 Chestnut VB,,,Van Buren,AR,72956,,
Crawford County,ocd-division/country:us/state:ar/county:crawford,(479) 474-1312,crawfordclerk@arkansasclerks.com,Van Buren 1-1,,EOC (Old Armory) 1820 Chestnut VB,,,Van Buren,AR,72956,07:30:00 - 06:00,19:30:00 - 06:00
Crawford County,ocd-division/country:us/state:ar/county:crawford,(479) 474-1312,crawfordclerk@arkansasclerks.com,Van Buren 1-2,,Crawford County Extension,105 W Pointer Trl,,Van Buren,AR,72956,07:30:00 - 06:00,19:30:00 - 06:00
Crawford County,ocd-division/country:us/state:ar/county:crawford,(479) 474-1312,crawfordclerk@arkansasclerks.com,Van Buren 1-3,,Rena Rd. Church of Christ,100 Rena Rd,,Van Buren,AR,72956,07:30:00 - 06:00,19:30:00 - 06:00
Crawford County,ocd-division/country:us/state:ar/county:crawford,(479) 474-1312,crawfordclerk@arkansasclerks.com,Van Buren 2-1,,EOC (Old Armory) 1820 Chestnut VB,,,Van Buren,AR,72956,07:30:00 - 06:00,19:30:00 - 06:00
Crawford County,ocd-division/country:us/state:ar/county:crawford,(479) 474-1312,crawfordclerk@arkansasclerks.com,Van Buren 2-2,,Pleasant Valley Church of Christ,20 Kibler Rd,,Van Buren,AR,72956,07:30:00 - 06:00,19:30:00 - 06:00
Crawford County,ocd-division/country:us/state:ar/county:crawford,(479) 474-1312,crawfordclerk@arkansasclerks.com,Van Buren 3-1,,Van Buren Library,1409 Main St,,Van Buren,AR,72956,07:30:00 - 06:00,19:30:00 - 06:00
Crawford County,ocd-division/country:us/state:ar/county:crawford,(479) 474-1312,crawfordclerk@arkansasclerks.com,Van Buren 3-3,,New Life Pentecostal Church of God,3624 E Pointer Trl,,Van Buren,AR,72956,07:30:00 - 06:00,19:30:00 - 06:00
Crawford County,ocd-division/country:us/state:ar/county:crawford,(479) 474-1312,crawfordclerk@arkansasclerks.com,Van Buren 3-4,,City Heights Methodist Church,1002 Fayetteville Rd,,Van Buren,AR,72956,07:30:00 - 06:00,19:30:00 - 06:00
Crawford County,ocd-division/country:us/state:ar/county:crawford,(479) 474-1312,crawfordclerk@arkansasclerks.com,Van Buren 3-6,,St Michael’s Catholic Church,1025 E Pointer Tr,,Van Buren,AR,72956,07:30:00 - 06:00,19:30:00 - 06:00
Crawford County,ocd-division/country:us/state:ar/county:crawford,(479) 474-1312,crawfordclerk@arkansasclerks.com,Van Buren 4-1,,Hope’s Creek Retirement Center,2502 Fayetteville,,Van Buren,AR,72956,07:30:00 - 06:00,19:30:00 - 06:00
Crawford County,ocd-division/country:us/state:ar/county:crawford,(479) 474-1312,crawfordclerk@arkansasclerks.com,Van Buren 3-5,,Living Word Baptist Church,1445 Clyde Cate Rd,,Van Buren,AR,72956,07:30:00 - 06:00,19:30:00 - 06:00
Crawford County,ocd-division/country:us/state:ar/county:crawford,(479) 474-1312,crawfordclerk@arkansasclerks.com,Whitley,,Turner Community Bldg.,11601 Mintha Ln,,Mulberry,AR,72947,07:30:00 - 06:00,19:30:00 - 06:00
Crawford County,ocd-division/country:us/state:ar/county:crawford,(479) 474-1312,crawfordclerk@arkansasclerks.com,Winfrey,,Mountainburg Assembly of God Church,922 Hwy 71 NE,,Mountainburg,AR,72946,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,11 - Ward 1 Precinct 1,,1st Baptist Church,200 N Missouri St,,West Memphis,AR,72301,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,12 - Ward 1 Precinct 2,,1st Baptist Church,200 N Missouri St,,West Memphis,AR,72301,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,13 - Ward 1 Precicnt 3,,West Memphis High School,501 W Broadway,,West Memphis,AR,72301,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,14 - Ward 1 Precicnt 4,,West Memphis High School,501 W Broadway,,West Memphis,AR,72301,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,21 - Ward 2 Precinct 1,,Civic Center,228 E Polk Ave,,West Memphis,AR,72301,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,22 - Ward 2 Precinct 2,,Civic Center,228 E Polk Ave,,West Memphis,AR,72301,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,23 - Ward 2 Precinct 3,,Mt Olive,201 S 15th St,,West Memphis,AR,72301,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,31 - Ward 3 Precinct 1,,West Memphis High School,501 W Broadway,,West Memphis,AR,72301,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,32 - Ward 3 Precinct 2,,Calvary Baptist Church,"1600 N Avalon St, West",,West Memphis,AR,72301,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,33 - Ward 3 Precinct 3,,West Memphis High School,501 W Broadway,,West Memphis,AR,72301,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,41 - Ward 4 Precinct 1,,7th St Church,899 N 7th St,,West Memphis,AR,72301,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,42 - Ward 4 Precinct 2,,7th St Church,899 N 7th St,,West Memphis,AR,72301,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,51 - Ward 5 Precinct 1,,Wonder Jr High,1400 East Madison Ave,,West Memphis,AR,72301,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,52 - Ward 5 Precinct 2,,Wonder Boys Club,412 South 25th St,,West Memphis,AR,72301,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,54 - East Black Oak,,Heafer Comm Center,4608 State Hwy 42,,Heafer,AR,72331,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,55- West Black Oak,,Heafer Comm Center,4608 State Hwy 42,,Heafer,AR,72331,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,56 - Bob Ward 1,,Edmonson,200 B J Taylor,,Edmonson,AR,72376,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,57 - North Fogleman,,Gilmore City Hall,97 Front St,,Gilmore,AR,72339,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,58 - South Fogleman,,WR Golden Community Center,1064 3rd St,,Turrell,AR,72384,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,59 - Earle Ward 1,,Earle City Hall,1004 2nd St,,Earle,AR,72331,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,60 - Earle Ward 2,,Earle City Hall,1004 2nd St,,Earle,AR,72331,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,61 - Earle Ward 3,,Earle City Hall,1004 2nd St,,Earle,AR,72331,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,62 - Earle Ward 4,,St Luke Church,520 Arkansas St,,Earle,AR,72331,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,63 - Jackson 1,,Crawfordsville Waterworks,1468 Old Hwy 64,,Crawfordsville,AR,72327,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,64 - Jackson 2,,Mt Pisgah Church,19654 Smokey Allen Road,,Crawfordsville,AR,72327,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,65 - Jasper Country Box (Court,,Marion Church of God,1747 US-64,,Marion,AR,72364,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,65 - Jasper Country Box (Court,,Marion County Office,116 Center St,,Marion,AR,72364,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,66 - Mound City,,Marion County Office,116 Center St,,Marion,AR,72364,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,67 - Jasper 1,,Marion Church of God,1747 US-64,,Marion,AR,72364,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,69 - Jasper 3,,Marion County Office,116 Center St,,Marion,AR,72364,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,70 - Lucas,,Bonds Marine Store,15263 AR-147,,Hughes,AR,72348,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,71-mississippi country box,,West Memphis High School,501 W Broadway,,West Memphis,AR,72301,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,72 - Proctor,,West Memphis High School,501 W Broadway,,West Memphis,AR,72301,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,73 - North Tyronza,,Earle City Hall,1004 2nd St,,Earle,AR,72331,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,74 - South Tyronza,,Earle City Hall,1004 2nd St,,Earle,AR,72331,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,75 - sunset,,Sunset City Hall,300 Hwy 77 Bypass,,Sunset,AR,72364,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,76 - Wappanocca,,Jericho City Hall,74 Wallace Ave,,Jericho,AR,72327,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,77- Lucas Estate (Horseshoe L,,Horseshoe Fire Station,174 Highland Dr,,Hughes,AR,72348,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,68 - Jasper 2,,Marion County Office,116 Center St,,Marion,AR,72364,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,79 - Bob Ward 2,,Anthonyville City Hall,149 Luke Anthony Ave,,Proctor,AR,72376,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,"80 - Wappanocca, Jericho",,Jericho City Hall,74 Wallace Ave,,Jericho,AR,72327,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,"81 - South Tyronza, Jeanette",,Jenette City Hall,2333 Jennette Road,,Jennette,AR,72346,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,82 - Clarkdale,,Jericho City Hall,74 Wallace Ave,,Jericho,AR,72327,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,68 - Jasper 2,,Marion Immanuel Church,1714 AR-77,,Marion,AR,72364,07:30:00 - 06:00,19:30:00 - 06:00
Crittenden County,ocd-division/country:us/state:ar/county:crittenden,(870) 739-4434,crittendenclerk@arkansasclerks.com,78 - Jasper Country Box (Lakes,,Marion Immanuel Church,1714 AR-77,,Marion,AR,72364,07:30:00 - 06:00,19:30:00 - 06:00
Cross County,ocd-division/country:us/state:ar/county:cross,(870) 238-5735,crossclerk@arkansasclerks.com,Bedford,,Holt's Chapel,520 Hwy 193,,Parkin,AR,72373,07:30:00 - 06:00,19:30:00 - 06:00
Cross County,ocd-division/country:us/state:ar/county:cross,(870) 238-5735,crossclerk@arkansasclerks.com,Ellis,,Holt's Chapel,520 Hwy 193,,Parkin,AR,72373,07:30:00 - 06:00,19:30:00 - 06:00
Cross County,ocd-division/country:us/state:ar/county:cross,(870) 238-5735,crossclerk@arkansasclerks.com,Fair Oaks,,Holt's Chapel,520 Hwy 193,,Parkin,AR,72373,07:30:00 - 06:00,19:30:00 - 06:00
Cross County,ocd-division/country:us/state:ar/county:cross,(870) 238-5735,crossclerk@arkansasclerks.com,Cherry Valley,,Cherry Valley Police Dept,3779 Hwy 1.,,Cherry Valley,AR,72324,07:30:00 - 06:00,19:30:00 - 06:00
Cross County,ocd-division/country:us/state:ar/county:cross,(870) 238-5735,crossclerk@arkansasclerks.com,Mitchell,,Cherry Valley Police Dept,3779 Hwy 1.,,Cherry Valley,AR,72324,07:30:00 - 06:00,19:30:00 - 06:00
Cross County,ocd-division/country:us/state:ar/county:cross,(870) 238-5735,crossclerk@arkansasclerks.com,Bay Village / Birdeye,,Cherry Valley Police Dept,3779 Hwy 1.,,Cherry Valley,AR,72324,07:30:00 - 06:00,19:30:00 - 06:00
Cross County,ocd-division/country:us/state:ar/county:cross,(870) 238-5735,crossclerk@arkansasclerks.com,Hickory Ridge City,,Hickory Ridge City Hall,135 S. Front St.,,Parkin,AR,72373,07:30:00 - 06:00,19:30:00 - 06:00
Cross County,ocd-division/country:us/state:ar/county:cross,(870) 238-5735,crossclerk@arkansasclerks.com,Hickory Ridge Township,,Hickory Ridge City Hall,135 S. Front St.,,Parkin,AR,72373,07:30:00 - 06:00,19:30:00 - 06:00
Cross County,ocd-division/country:us/state:ar/county:cross,(870) 238-5735,crossclerk@arkansasclerks.com,Brushy Lake,,Hickory Ridge City Hall,135 S. Front St.,,Parkin,AR,72373,07:30:00 - 06:00,19:30:00 - 06:00
Cross County,ocd-division/country:us/state:ar/county:cross,(870) 238-5735,crossclerk@arkansasclerks.com,Parkin Ward 1,,Parkin Senior Citizens Building,1111 S. Front St.,,Parkin,AR,72373,07:30:00 - 06:00,19:30:00 - 06:00
Cross County,ocd-division/country:us/state:ar/county:cross,(870) 238-5735,crossclerk@arkansasclerks.com,Parkin Ward 2,,Parkin Senior Citizens Building,1111 S. Front St.,,Parkin,AR,72373,07:30:00 - 06:00,19:30:00 - 06:00
Cross County,ocd-division/country:us/state:ar/county:cross,(870) 238-5735,crossclerk@arkansasclerks.com,Parkin Ward 3,,Parkin Senior Citizens Building,1111 S. Front St.,,Parkin,AR,72373,07:30:00 - 06:00,19:30:00 - 06:00
Cross County,ocd-division/country:us/state:ar/county:cross,(870) 238-5735,crossclerk@arkansasclerks.com,Tyronza,,Parkin Senior Citizens Building,1111 S. Front St.,,Parkin,AR,72373,07:30:00 - 06:00,19:30:00 - 06:00
Cross County,ocd-division/country:us/state:ar/county:cross,(870) 238-5735,crossclerk@arkansasclerks.com,Twist,,Parkin Senior Citizens Building,1111 S. Front St.,,Parkin,AR,72373,07:30:00 - 06:00,19:30:00 - 06:00
Cross County,ocd-division/country:us/state:ar/county:cross,(870) 238-5735,crossclerk@arkansasclerks.com,Searcy,,Vanndale Fire Dept,2504 Hwy 1,,Wynne,AR,72396,07:30:00 - 06:00,19:30:00 - 06:00
Cross County,ocd-division/country:us/state:ar/county:cross,(870) 238-5735,crossclerk@arkansasclerks.com,Wynne Township,,Cross County Courthouse,705 E. Union Dr.,,Wynne,AR,72396,07:30:00 - 06:00,19:30:00 - 06:00
Cross County,ocd-division/country:us/state:ar/county:cross,(870) 238-5735,crossclerk@arkansasclerks.com,Wynne Ward 1,,Cross County Courthouse,705 E. Union Dr.,,Wynne,AR,72396,07:30:00 - 06:00,19:30:00 - 06:00
Cross County,ocd-division/country:us/state:ar/county:cross,(870) 238-5735,crossclerk@arkansasclerks.com,Wynne Ward 2,,Cross County Courthouse,705 E. Union Dr.,,Wynne,AR,72396,07:30:00 - 06:00,19:30:00 - 06:00
Cross County,ocd-division/country:us/state:ar/county:cross,(870) 238-5735,crossclerk@arkansasclerks.com,Wynne Ward 3,,Cross County Courthouse,705 E. Union Dr.,,Wynne,AR,72396,07:30:00 - 06:00,19:30:00 - 06:00
Cross County,ocd-division/country:us/state:ar/county:cross,(870) 238-5735,crossclerk@arkansasclerks.com,Wynne Ward 4,,Cross County Courthouse,705 E. Union Dr.,,Wynne,AR,72396,07:30:00 - 06:00,19:30:00 - 06:00
Cross County,ocd-division/country:us/state:ar/county:cross,(870) 238-5735,crossclerk@arkansasclerks.com,Wynne Ward 5,,Cross County Courthouse,705 E. Union Dr.,,Wynne,AR,72396,07:30:00 - 06:00,19:30:00 - 06:00
Cross County,ocd-division/country:us/state:ar/county:cross,(870) 238-5735,crossclerk@arkansasclerks.com,Smith,,Cross County Courthouse,705 E. Union Dr.,,Wynne,AR,72396,07:30:00 - 06:00,19:30:00 - 06:00
Dallas County,ocd-division/country:us/state:ar/county:dallas,(870) 352-2307,dallasclerk@arkansasclerks.com,101 - District 1,,First Baptist Church,501 N Main St,,Fordyce,AR,71742,07:30:00 - 06:00,19:30:00 - 06:00
Dallas County,ocd-division/country:us/state:ar/county:dallas,(870) 352-2307,dallasclerk@arkansasclerks.com,201 - District 2,,First Baptist Church,501 N Main St,,Fordyce,AR,71742,07:30:00 - 06:00,19:30:00 - 06:00
Dallas County,ocd-division/country:us/state:ar/county:dallas,(870) 352-2307,dallasclerk@arkansasclerks.com,301 - District 3,,First Baptist Church,501 N Main St,,Fordyce,AR,71742,07:30:00 - 06:00,19:30:00 - 06:00
Dallas County,ocd-division/country:us/state:ar/county:dallas,(870) 352-2307,dallasclerk@arkansasclerks.com,401 - District 4,,Beech Grove Baptist Church,1301 W 4th St,,Fordyce,AR,71742,07:30:00 - 06:00,19:30:00 - 06:00
