office-name,official-title,ocd-division,homepage-url,phone,email,directions,precinct name,name,street,City,state,zip,start time,end time
Effingham County,County Election Supervisor,ocd-division/country:us/state:ga/county:effingham,http://www.effinghamcounty.org/,(912) 754-8030,omorgan@effinghamcounty.org,,03C,,1984 Highway 21 N,Springfield,GA,31329,07:00:00 - 05:00,19:00:00 - 05:00
Effingham County,County Election Supervisor,ocd-division/country:us/state:ga/county:effingham,http://www.effinghamcounty.org/,(912) 754-8030,omorgan@effinghamcounty.org,,03D,,810 Central Blvd,Guyton,GA,31312,07:00:00 - 05:00,19:00:00 - 05:00
Effingham County,County Election Supervisor,ocd-division/country:us/state:ga/county:effingham,http://www.effinghamcounty.org/,(912) 754-8030,omorgan@effinghamcounty.org,,04A,,210 Cleveland St,Springfield,GA,31329,07:00:00 - 05:00,19:00:00 - 05:00
Effingham County,County Election Supervisor,ocd-division/country:us/state:ga/county:effingham,http://www.effinghamcounty.org/,(912) 754-8030,omorgan@effinghamcounty.org,,04B,,3430 Highway 21 S,Rincon,GA,31326,07:00:00 - 05:00,19:00:00 - 05:00
Effingham County,County Election Supervisor,ocd-division/country:us/state:ga/county:effingham,http://www.effinghamcounty.org/,(912) 754-8030,omorgan@effinghamcounty.org,,04C,,181 Recycle Way,Guyton,GA,31329,07:00:00 - 05:00,19:00:00 - 05:00
Effingham County,County Election Supervisor,ocd-division/country:us/state:ga/county:effingham,http://www.effinghamcounty.org/,(912) 754-8030,omorgan@effinghamcounty.org,,05A,,1004 Lexington Ave,Rincon,GA,31326,07:00:00 - 05:00,19:00:00 - 05:00
Effingham County,County Election Supervisor,ocd-division/country:us/state:ga/county:effingham,http://www.effinghamcounty.org/,(912) 754-8030,omorgan@effinghamcounty.org,,05B,,305 Weisenbaker Rd,Rincon,GA,31326,07:00:00 - 05:00,19:00:00 - 05:00
Effingham County,County Election Supervisor,ocd-division/country:us/state:ga/county:effingham,http://www.effinghamcounty.org/,(912) 754-8030,omorgan@effinghamcounty.org,,05C,,5835 Highway 21 S,Rincon,GA,31326,07:00:00 - 05:00,19:00:00 - 05:00
Elbert County,County Chief Registrar,ocd-division/country:us/state:ga/county:elbert,,(706) 283-2012,votecw@elberton.net,,189,,45 Forest Avenue,Elberton,GA,30635,07:00:00 - 05:00,19:00:00 - 05:00
Elbert County,County Chief Registrar,ocd-division/country:us/state:ga/county:elbert,,(706) 283-2012,votecw@elberton.net,,315,,2518 Harmony Rd.,Elberton,GA,30635,07:00:00 - 05:00,19:00:00 - 05:00
Elbert County,County Chief Registrar,ocd-division/country:us/state:ga/county:elbert,,(706) 283-2012,votecw@elberton.net,,191,,2133 Dr. George Ward Rd.,Elberton,GA,30635,07:00:00 - 05:00,19:00:00 - 05:00
Elbert County,County Chief Registrar,ocd-division/country:us/state:ga/county:elbert,,(706) 283-2012,votecw@elberton.net,,199,,2980 Rock Branch Rd.,Elberton,GA,30635,07:00:00 - 05:00,19:00:00 - 05:00
Elbert County,County Chief Registrar,ocd-division/country:us/state:ga/county:elbert,,(706) 283-2012,votecw@elberton.net,,201,,209 East Railroad St.,Bowman,GA,30624,07:00:00 - 05:00,19:00:00 - 05:00
Elbert County,County Chief Registrar,ocd-division/country:us/state:ga/county:elbert,,(706) 283-2012,votecw@elberton.net,,190,,1065 Longstreet Rd.,Elberton,GA,30635,07:00:00 - 05:00,19:00:00 - 05:00
Elbert County,County Chief Registrar,ocd-division/country:us/state:ga/county:elbert,,(706) 283-2012,votecw@elberton.net,,196,,2188 Hulmes Chapel Rd.,Elberton,GA,30635,07:00:00 - 05:00,19:00:00 - 05:00
Elbert County,County Chief Registrar,ocd-division/country:us/state:ga/county:elbert,,(706) 283-2012,votecw@elberton.net,,192,,3957 Brad Dixon Rd.,Elberton,GA,30635,07:00:00 - 05:00,19:00:00 - 05:00
Elbert County,County Chief Registrar,ocd-division/country:us/state:ga/county:elbert,,(706) 283-2012,votecw@elberton.net,,197,Dewy Rose Baptist Church,1923 Pulliam Mill Rd NW,Dewy Rose,GA,30634,07:00:00 - 05:00,19:00:00 - 05:00
Elbert County,County Chief Registrar,ocd-division/country:us/state:ga/county:elbert,,(706) 283-2012,votecw@elberton.net,,202,,1732 Athens Hwy.,Elberton,GA,30635,07:00:00 - 05:00,19:00:00 - 05:00
Elbert County,County Chief Registrar,ocd-division/country:us/state:ga/county:elbert,,(706) 283-2012,votecw@elberton.net,,193,,2122 Wyche Circle,Elberton,GA,30635,07:00:00 - 05:00,19:00:00 - 05:00
Emanuel County,County Election Supervisor,ocd-division/country:us/state:ga/county:emanuel,,(478) 237-3471,e@emanuelco-ga.gov,,1748,,107 Nora Blvd,Adrian,GA,31002,07:00:00 - 05:00,19:00:00 - 05:00
Emanuel County,County Election Supervisor,ocd-division/country:us/state:ga/county:emanuel,,(478) 237-3471,e@emanuelco-ga.gov,,1208,,28 Oak Chapel Rd,Kite,GA,31049,07:00:00 - 05:00,19:00:00 - 05:00
Emanuel County,County Election Supervisor,ocd-division/country:us/state:ga/county:emanuel,,(478) 237-3471,e@emanuelco-ga.gov,,1333,,2560 Canoochee Garfield Rd,Twin City,GA,30471,07:00:00 - 05:00,19:00:00 - 05:00
Emanuel County,County Election Supervisor,ocd-division/country:us/state:ga/county:emanuel,,(478) 237-3471,e@emanuelco-ga.gov,,52,,723 Wadley Coleman Lake Road,Midville,GA,30441,07:00:00 - 05:00,19:00:00 - 05:00
Emanuel County,County Election Supervisor,ocd-division/country:us/state:ga/county:emanuel,,(478) 237-3471,e@emanuelco-ga.gov,,1429,,301 Monroe St,Garfield,GA,30425,07:00:00 - 05:00,19:00:00 - 05:00
Emanuel County,County Election Supervisor,ocd-division/country:us/state:ga/county:emanuel,,(478) 237-3471,e@emanuelco-ga.gov,,1502,,17 Alcott Dr,Nunez,GA,30446,07:00:00 - 05:00,19:00:00 - 05:00
Emanuel County,County Election Supervisor,ocd-division/country:us/state:ga/county:emanuel,,(478) 237-3471,e@emanuelco-ga.gov,,50,,3866 Harrington St,Oak Park,GA,30436,07:00:00 - 05:00,19:00:00 - 05:00
Emanuel County,County Election Supervisor,ocd-division/country:us/state:ga/county:emanuel,,(478) 237-3471,e@emanuelco-ga.gov,,58,,3866 Harrington St,Oak Park,GA,30436,07:00:00 - 05:00,19:00:00 - 05:00
Emanuel County,County Election Supervisor,ocd-division/country:us/state:ga/county:emanuel,,(478) 237-3471,e@emanuelco-ga.gov,,1502,,3866 Harrington St,Oak Park,GA,30436,07:00:00 - 05:00,19:00:00 - 05:00
Emanuel County,County Election Supervisor,ocd-division/country:us/state:ga/county:emanuel,,(478) 237-3471,e@emanuelco-ga.gov,,58,,306 N 1st St,Stillmore,GA,30464,07:00:00 - 05:00,19:00:00 - 05:00
Emanuel County,County Election Supervisor,ocd-division/country:us/state:ga/county:emanuel,,(478) 237-3471,e@emanuelco-ga.gov,,57,,37 Summertown Main St,Summertown,GA,30447,07:00:00 - 05:00,19:00:00 - 05:00
Emanuel County,County Election Supervisor,ocd-division/country:us/state:ga/county:emanuel,,(478) 237-3471,e@emanuelco-ga.gov,,53,,220 S. Circle Dr,Swainsboro,GA,30401,07:00:00 - 05:00,19:00:00 - 05:00
Emanuel County,County Election Supervisor,ocd-division/country:us/state:ga/county:emanuel,,(478) 237-3471,e@emanuelco-ga.gov,,1560,,105 Circle Dr,Twin Cty,GA,30471,07:00:00 - 05:00,19:00:00 - 05:00
Evans County,County Chief Registrar,ocd-division/country:us/state:ga/county:evans,,(912) 739-0708,evanscountyregistrar@hotmail.com,,11,Veterans Community Center,818 W Main,Claxton,GA,30417,07:00:00 - 05:00,19:00:00 - 05:00
Fannin County,County Election Supervisor,ocd-division/country:us/state:ga/county:fannin,http://www.fannincountyga.org/,(706) 632-7740,elections@fannincountyga.org,,COLW,Fire Station 6,4793 Hwy 2,Blue Ridge,GA,30513,07:00:00 - 05:00,19:00:00 - 05:00
Fannin County,County Election Supervisor,ocd-division/country:us/state:ga/county:fannin,http://www.fannincountyga.org/,(706) 632-7740,elections@fannincountyga.org,,FAIR,Fire Station 10,6161 Murphy Hwy,Mineral Bluff,GA,30559,07:00:00 - 05:00,19:00:00 - 05:00
Fannin County,County Election Supervisor,ocd-division/country:us/state:ga/county:fannin,http://www.fannincountyga.org/,(706) 632-7740,elections@fannincountyga.org,,FLIN,Community Building,221 School House Rd,Epworth,GA,30541,07:00:00 - 05:00,19:00:00 - 05:00
Fannin County,County Election Supervisor,ocd-division/country:us/state:ga/county:fannin,http://www.fannincountyga.org/,(706) 632-7740,elections@fannincountyga.org,,HEMP,Fire Station 8,13320 Appalachian Hwy,Morganton,GA,30560,07:00:00 - 05:00,19:00:00 - 05:00
Fannin County,County Election Supervisor,ocd-division/country:us/state:ga/county:fannin,http://www.fannincountyga.org/,(706) 632-7740,elections@fannincountyga.org,,HOTH,Fire Station 14,860 Salem Rd.,Mineral Bluff,GA,30559,07:00:00 - 05:00,19:00:00 - 05:00
Fannin County,County Election Supervisor,ocd-division/country:us/state:ga/county:fannin,http://www.fannincountyga.org/,(706) 632-7740,elections@fannincountyga.org,,MINE,Fire Station 2,8578 Lakewood Hwy,Mineral Bluff,GA,30559,07:00:00 - 05:00,19:00:00 - 05:00
Fannin County,County Election Supervisor,ocd-division/country:us/state:ga/county:fannin,http://www.fannincountyga.org/,(706) 632-7740,elections@fannincountyga.org,,MOBI,House,4772 Mobile Rd,Blue Ridge,GA,30513,07:00:00 - 05:00,19:00:00 - 05:00
Fannin County,County Election Supervisor,ocd-division/country:us/state:ga/county:fannin,http://www.fannincountyga.org/,(706) 632-7740,elections@fannincountyga.org,,MORG,Community Room,42 Lake Dr.,Morganton,GA,30560,07:00:00 - 05:00,19:00:00 - 05:00
Fannin County,County Election Supervisor,ocd-division/country:us/state:ga/county:fannin,http://www.fannincountyga.org/,(706) 632-7740,elections@fannincountyga.org,,NOON,Fire Station 3,12520 Aska Rd.,Blue Ridge,GA,30513,07:00:00 - 05:00,19:00:00 - 05:00
Fannin County,County Election Supervisor,ocd-division/country:us/state:ga/county:fannin,http://www.fannincountyga.org/,(706) 632-7740,elections@fannincountyga.org,,SKEN,Fire Station 9,27298 Morganton Hwy (GA 60 South),Suches,GA,30572,07:00:00 - 05:00,19:00:00 - 05:00
Fannin County,County Election Supervisor,ocd-division/country:us/state:ga/county:fannin,http://www.fannincountyga.org/,(706) 632-7740,elections@fannincountyga.org,,SUGC,Fire Station 12,58 March Ln.,Blue Ridge,GA,30513,07:00:00 - 05:00,19:00:00 - 05:00
Fannin County,County Election Supervisor,ocd-division/country:us/state:ga/county:fannin,http://www.fannincountyga.org/,(706) 632-7740,elections@fannincountyga.org,,TOCC,Senior Center,440 West 1st St.,Blue Ridge,GA,30513,07:00:00 - 05:00,19:00:00 - 05:00
Fayette County,County Election Supervisor,ocd-division/country:us/state:ga/county:fayette,http://www.fayettecountyga.gov/elections/index.asp,(770) 305-5408,electionsgroup@fayettecountyga.gov,,1,FAYETTEVILLE CHRISTIAN CHURCH,114 Hickory Rd,Fayetteville,GA,30214,07:00:00 - 05:00,19:00:00 - 05:00
Fayette County,County Election Supervisor,ocd-division/country:us/state:ga/county:fayette,http://www.fayettecountyga.gov/elections/index.asp,(770) 305-5408,electionsgroup@fayettecountyga.gov,,2,BROOKS UNITED METHODIST CHURCH,119 Morgan Mill Rd,Brooks,GA,30205,07:00:00 - 05:00,19:00:00 - 05:00
Fayette County,County Election Supervisor,ocd-division/country:us/state:ga/county:fayette,http://www.fayettecountyga.gov/elections/index.asp,(770) 305-5408,electionsgroup@fayettecountyga.gov,,3,LIBERTY BAPTIST CHURCH,1077 Hwy 314,Riverdale,GA,30296,07:00:00 - 05:00,19:00:00 - 05:00
Fayette County,County Election Supervisor,ocd-division/country:us/state:ga/county:fayette,http://www.fayettecountyga.gov/elections/index.asp,(770) 305-5408,electionsgroup@fayettecountyga.gov,,4,FAYETTEVILLE UNITED METHODIST CHURCH,175 E. Lanier Ave,Fayetteville,GA,30214,07:00:00 - 05:00,19:00:00 - 05:00
Fayette County,County Election Supervisor,ocd-division/country:us/state:ga/county:fayette,http://www.fayettecountyga.gov/elections/index.asp,(770) 305-5408,electionsgroup@fayettecountyga.gov,,5,LAFAYETTE EDUCATIONAL CENTER €“ Bldg €œD€,205 LaFayette Ave,Fayetteville,GA,30214,07:00:00 - 05:00,19:00:00 - 05:00
Fayette County,County Election Supervisor,ocd-division/country:us/state:ga/county:fayette,http://www.fayettecountyga.gov/elections/index.asp,(770) 305-5408,electionsgroup@fayettecountyga.gov,,6,MCDONOUGH ROAD BAPTIST CHURCH,352 McDonough Rd,Fayetteville,GA,30214,07:00:00 - 05:00,19:00:00 - 05:00
Fayette County,County Election Supervisor,ocd-division/country:us/state:ga/county:fayette,http://www.fayettecountyga.gov/elections/index.asp,(770) 305-5408,electionsgroup@fayettecountyga.gov,,7,BETHANY UNITED METHODIST CHURCH,607 Rivers Rd,Fayetteville,GA,30214,07:00:00 - 05:00,19:00:00 - 05:00
Fayette County,County Election Supervisor,ocd-division/country:us/state:ga/county:fayette,http://www.fayettecountyga.gov/elections/index.asp,(770) 305-5408,electionsgroup@fayettecountyga.gov,,8,NEW HOPE BAPTIST CHURCH,551 New Hope Rd,Fayetteville,GA,30214,07:00:00 - 05:00,19:00:00 - 05:00
Fayette County,County Election Supervisor,ocd-division/country:us/state:ga/county:fayette,http://www.fayettecountyga.gov/elections/index.asp,(770) 305-5408,electionsgroup@fayettecountyga.gov,,9,TYRONE PUBLIC LIBRARY,143 Commerce Dr,Tyrone,GA,30290,07:00:00 - 05:00,19:00:00 - 05:00
Fayette County,County Election Supervisor,ocd-division/country:us/state:ga/county:fayette,http://www.fayettecountyga.gov/elections/index.asp,(770) 305-5408,electionsgroup@fayettecountyga.gov,,10,HOPEWELL UNITED METHODIST CHURCH,351 Jenkins Rd,Tyrone,GA,30290,07:00:00 - 05:00,19:00:00 - 05:00
Fayette County,County Election Supervisor,ocd-division/country:us/state:ga/county:fayette,http://www.fayettecountyga.gov/elections/index.asp,(770) 305-5408,electionsgroup@fayettecountyga.gov,,11,GLENLOCH RECREATION CENTER,601 Stevens Entry,Peachtree City,GA,30269,07:00:00 - 05:00,19:00:00 - 05:00
Fayette County,County Election Supervisor,ocd-division/country:us/state:ga/county:fayette,http://www.fayettecountyga.gov/elections/index.asp,(770) 305-5408,electionsgroup@fayettecountyga.gov,,12,PEACHTREE CITY LIBRARY,201 Willow Bend Rd,Peachtree City,GA,30269,07:00:00 - 05:00,19:00:00 - 05:00
Fayette County,County Election Supervisor,ocd-division/country:us/state:ga/county:fayette,http://www.fayettecountyga.gov/elections/index.asp,(770) 305-5408,electionsgroup@fayettecountyga.gov,,13,HERITAGE CHRISTIAN CHURCH,2130 Redwine Rd,Fayetteville,GA,30215,07:00:00 - 05:00,19:00:00 - 05:00
Fayette County,County Election Supervisor,ocd-division/country:us/state:ga/county:fayette,http://www.fayettecountyga.gov/elections/index.asp,(770) 305-5408,electionsgroup@fayettecountyga.gov,,14,FAYETTEVILLE CHURCH OF CHRIST,870 Redwine Rd,Fayetteville,GA,30215,07:00:00 - 05:00,19:00:00 - 05:00
Fayette County,County Election Supervisor,ocd-division/country:us/state:ga/county:fayette,http://www.fayettecountyga.gov/elections/index.asp,(770) 305-5408,electionsgroup@fayettecountyga.gov,,15,WOOLSEY BAPTIST CHURCH,115 Hampton Rd,Fayetteville,GA,30215,07:00:00 - 05:00,19:00:00 - 05:00
Fayette County,County Election Supervisor,ocd-division/country:us/state:ga/county:fayette,http://www.fayettecountyga.gov/elections/index.asp,(770) 305-5408,electionsgroup@fayettecountyga.gov,,16,HOLY TRINITY CATHOLIC CHURCH,101 E. Walt Banks Rd,Peachtree City,GA,30269,07:00:00 - 05:00,19:00:00 - 05:00
Fayette County,County Election Supervisor,ocd-division/country:us/state:ga/county:fayette,http://www.fayettecountyga.gov/elections/index.asp,(770) 305-5408,electionsgroup@fayettecountyga.gov,,17,OAK GROVE ELEMENTARY SCHOOL,101 Crosstown Rd,Peachtree City,GA,30269,07:00:00 - 05:00,19:00:00 - 05:00
Fayette County,County Election Supervisor,ocd-division/country:us/state:ga/county:fayette,http://www.fayettecountyga.gov/elections/index.asp,(770) 305-5408,electionsgroup@fayettecountyga.gov,,18,PEACHTREE CITY CHRISTIAN CHURCH,500 Kedron Dr,Peachtree City,GA,30269,07:00:00 - 05:00,19:00:00 - 05:00
Fayette County,County Election Supervisor,ocd-division/country:us/state:ga/county:fayette,http://www.fayettecountyga.gov/elections/index.asp,(770) 305-5408,electionsgroup@fayettecountyga.gov,,19,CHRIST OUR SHEPHERD LUTHERAN CHURCH,101 Peachtree Pkwy North,Peachtree City,GA,30269,07:00:00 - 05:00,19:00:00 - 05:00
Fayette County,County Election Supervisor,ocd-division/country:us/state:ga/county:fayette,http://www.fayettecountyga.gov/elections/index.asp,(770) 305-5408,electionsgroup@fayettecountyga.gov,,20,EVERGREEN ( Same location as precinct 33 this year),400 Windgate Rd,Peachtree City,GA,30269,07:00:00 - 05:00,19:00:00 - 05:00
Fayette County,County Election Supervisor,ocd-division/country:us/state:ga/county:fayette,http://www.fayettecountyga.gov/elections/index.asp,(770) 305-5408,electionsgroup@fayettecountyga.gov,,21,THE GATHERING PLACE,203 McIntosh Trl,Peachtree City,GA,30269,07:00:00 - 05:00,19:00:00 - 05:00
Fayette County,County Election Supervisor,ocd-division/country:us/state:ga/county:fayette,http://www.fayettecountyga.gov/elections/index.asp,(770) 305-5408,electionsgroup@fayettecountyga.gov,,22,BRAELINN ELEMENTARY SCHOOL,975 Robinson Rd,Peachtree City,GA,30269,07:00:00 - 05:00,19:00:00 - 05:00
Fayette County,County Election Supervisor,ocd-division/country:us/state:ga/county:fayette,http://www.fayettecountyga.gov/elections/index.asp,(770) 305-5408,electionsgroup@fayettecountyga.gov,,23,NORTH FAYETTE BAPTIST CHURCH,409 Kenwood Rd,Fayetteville,GA,30214,07:00:00 - 05:00,19:00:00 - 05:00
Fayette County,County Election Supervisor,ocd-division/country:us/state:ga/county:fayette,http://www.fayettecountyga.gov/elections/index.asp,(770) 305-5408,electionsgroup@fayettecountyga.gov,,24,BERACHAH BIBLE CHURCH,310 Corinth Rd,Jonesboro,GA,30238,07:00:00 - 05:00,19:00:00 - 05:00
Fayette County,County Election Supervisor,ocd-division/country:us/state:ga/county:fayette,http://www.fayettecountyga.gov/elections/index.asp,(770) 305-5408,electionsgroup@fayettecountyga.gov,,25,HARPS CROSaint Simons IslandNG BAPTIST CHURCH,1183 Hwy 92 South,Fayetteville,GA,30215,07:00:00 - 05:00,19:00:00 - 05:00
Fayette County,County Election Supervisor,ocd-division/country:us/state:ga/county:fayette,http://www.fayettecountyga.gov/elections/index.asp,(770) 305-5408,electionsgroup@fayettecountyga.gov,,26,NATIONAL HEIGHTS BAPTIST CHURCH,103 Old Norton Rd,Fayetteville,GA,30215,07:00:00 - 05:00,19:00:00 - 05:00
Fayette County,County Election Supervisor,ocd-division/country:us/state:ga/county:fayette,http://www.fayettecountyga.gov/elections/index.asp,(770) 305-5408,electionsgroup@fayettecountyga.gov,,27,GRACE EVANGELICAL CHURCH,164 Flat Creek Trl,Fayetteville,GA,30214,07:00:00 - 05:00,19:00:00 - 05:00
Fayette County,County Election Supervisor,ocd-division/country:us/state:ga/county:fayette,http://www.fayettecountyga.gov/elections/index.asp,(770) 305-5408,electionsgroup@fayettecountyga.gov,,28,NORTH FAYETTE UNITED METHODIST CHURCH,847 New Hope Rd,Fayetteville,GA,30214,07:00:00 - 05:00,19:00:00 - 05:00
Fayette County,County Election Supervisor,ocd-division/country:us/state:ga/county:fayette,http://www.fayettecountyga.gov/elections/index.asp,(770) 305-5408,electionsgroup@fayettecountyga.gov,,29,FAYETTEVILLE FIRST BAPTIST CHURCH,205 E. Stonewall Ave,Fayetteville,GA,30214,07:00:00 - 05:00,19:00:00 - 05:00
