ocd_division,email,county,location_name,address_1,address_2,city,state,zip_code,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,appointment_phone,is_subject_to_change,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
ocd-division/country:us/state:sd/county:faulk,kelly.toennies@state.sd.us,Faulk County,Faulk County Courthouse,110 9th Ave. South,,Faulkton,SD,57438,8:00:00 - 5:00,12:00:00 - 5:00,09-23-2016,09-23-2016,False,False,False,False,223,"110 9th Ave. South, Faulkton, SD 57438",,08:00 AM-12:00 PM,,ho29481979,false,false,,,,poll41867456
ocd-division/country:us/state:sd/county:faulk,kelly.toennies@state.sd.us,Faulk County,Faulk County Courthouse,110 9th Ave. South,,Faulkton,SD,57438,13:00:00 - 5:00,17:00:00 - 5:00,09-26-2016,09-30-2016,False,False,False,False,224,"110 9th Ave. South, Faulkton, SD 57438",,01:00 PM-05:00 PM,,ho29481979,false,false,,,,poll41867456
ocd-division/country:us/state:sd/county:faulk,kelly.toennies@state.sd.us,Faulk County,Faulk County Courthouse,110 9th Ave. South,,Faulkton,SD,57438,8:00:00 - 5:00,12:00:00 - 5:00,09-26-2016,09-30-2016,False,False,False,False,225,"110 9th Ave. South, Faulkton, SD 57438",,08:00 AM-12:00 PM,,ho29481979,false,false,,,,poll41867456
ocd-division/country:us/state:sd/county:faulk,kelly.toennies@state.sd.us,Faulk County,Faulk County Courthouse,110 9th Ave. South,,Faulkton,SD,57438,13:00:00 - 5:00,17:00:00 - 5:00,10-03-2016,10-07-2016,False,False,False,False,226,"110 9th Ave. South, Faulkton, SD 57438",,01:00 PM-05:00 PM,,ho29481979,false,false,,,,poll41867456
ocd-division/country:us/state:sd/county:faulk,kelly.toennies@state.sd.us,Faulk County,Faulk County Courthouse,110 9th Ave. South,,Faulkton,SD,57438,8:00:00 - 5:00,12:00:00 - 5:00,10-03-2016,10-07-2016,False,False,False,False,227,"110 9th Ave. South, Faulkton, SD 57438",,08:00 AM-12:00 PM,,ho29481979,false,false,,,,poll41867456
ocd-division/country:us/state:sd/county:faulk,kelly.toennies@state.sd.us,Faulk County,Faulk County Courthouse,110 9th Ave. South,,Faulkton,SD,57438,13:00:00 - 5:00,17:00:00 - 5:00,10-10-2016,10-14-2016,False,False,False,False,228,"110 9th Ave. South, Faulkton, SD 57438",,01:00 PM-05:00 PM,,ho29481979,false,false,,,,poll41867456
ocd-division/country:us/state:sd/county:faulk,kelly.toennies@state.sd.us,Faulk County,Faulk County Courthouse,110 9th Ave. South,,Faulkton,SD,57438,8:00:00 - 5:00,12:00:00 - 5:00,10-10-2016,10-14-2016,False,False,False,False,229,"110 9th Ave. South, Faulkton, SD 57438",,08:00 AM-12:00 PM,,ho29481979,false,false,,,,poll41867456
ocd-division/country:us/state:sd/county:faulk,kelly.toennies@state.sd.us,Faulk County,Faulk County Courthouse,110 9th Ave. South,,Faulkton,SD,57438,13:00:00 - 5:00,17:00:00 - 5:00,10-17-2016,10-21-2016,False,False,False,False,230,"110 9th Ave. South, Faulkton, SD 57438",,01:00 PM-05:00 PM,,ho29481979,false,false,,,,poll41867456
ocd-division/country:us/state:sd/county:faulk,kelly.toennies@state.sd.us,Faulk County,Faulk County Courthouse,110 9th Ave. South,,Faulkton,SD,57438,8:00:00 - 5:00,12:00:00 - 5:00,10-17-2016,10-21-2016,False,False,False,False,231,"110 9th Ave. South, Faulkton, SD 57438",,08:00 AM-12:00 PM,,ho29481979,false,false,,,,poll41867456
ocd-division/country:us/state:sd/county:faulk,kelly.toennies@state.sd.us,Faulk County,Faulk County Courthouse,110 9th Ave. South,,Faulkton,SD,57438,13:00:00 - 5:00,17:00:00 - 5:00,10-24-2016,10-28-2016,False,False,False,False,232,"110 9th Ave. South, Faulkton, SD 57438",,01:00 PM-05:00 PM,,ho29481979,false,false,,,,poll41867456
ocd-division/country:us/state:sd/county:faulk,kelly.toennies@state.sd.us,Faulk County,Faulk County Courthouse,110 9th Ave. South,,Faulkton,SD,57438,8:00:00 - 5:00,12:00:00 - 5:00,10-24-2016,10-28-2016,False,False,False,False,233,"110 9th Ave. South, Faulkton, SD 57438",,08:00 AM-12:00 PM,,ho29481979,false,false,,,,poll41867456
ocd-division/country:us/state:sd/county:faulk,kelly.toennies@state.sd.us,Faulk County,Faulk County Courthouse,110 9th Ave. South,,Faulkton,SD,57438,13:00:00 - 5:00,17:00:00 - 5:00,10-31-2016,11-04-2016,False,False,False,False,234,"110 9th Ave. South, Faulkton, SD 57438",,01:00 PM-05:00 PM,,ho29481979,false,false,,,,poll41867456
ocd-division/country:us/state:sd/county:faulk,kelly.toennies@state.sd.us,Faulk County,Faulk County Courthouse,110 9th Ave. South,,Faulkton,SD,57438,8:00:00 - 5:00,12:00:00 - 5:00,10-31-2016,11-04-2016,False,False,False,False,235,"110 9th Ave. South, Faulkton, SD 57438",,08:00 AM-12:00 PM,,ho29481979,false,false,,,,poll41867456
ocd-division/country:us/state:sd/county:faulk,kelly.toennies@state.sd.us,Faulk County,Faulk County Courthouse,110 9th Ave. South,,Faulkton,SD,57438,13:00:00 - 6:00,17:00:00 - 6:00,11-07-2016,11-07-2016,False,False,False,False,236,"110 9th Ave. South, Faulkton, SD 57438",,01:00 PM-05:00 PM,,ho29481979,false,false,,,,poll41867456
ocd-division/country:us/state:sd/county:faulk,kelly.toennies@state.sd.us,Faulk County,Faulk County Courthouse,110 9th Ave. South,,Faulkton,SD,57438,8:00:00 - 6:00,12:00:00 - 6:00,11-07-2016,11-07-2016,False,False,False,False,237,"110 9th Ave. South, Faulkton, SD 57438",,08:00 AM-12:00 PM,,ho29481979,false,false,,,,poll41867456
ocd-division/country:us/state:sd/county:grant,karen.layher@state.sd.us,Grant County,Grant County Courthouse,210 E 5th Ave.,,Milbank,SD,57252,8:00:00 - 5:00,17:00:00 - 5:00,09-23-2016,09-23-2016,False,False,False,False,238,"210 E 5th Ave., Milbank, SD 57252",,08:00 AM-05:00 PM,,ho92366589,false,false,,,,poll16713683
ocd-division/country:us/state:sd/county:grant,karen.layher@state.sd.us,Grant County,Grant County Courthouse,210 E 5th Ave.,,Milbank,SD,57252,8:00:00 - 5:00,17:00:00 - 5:00,09-26-2016,09-30-2016,False,False,False,False,239,"210 E 5th Ave., Milbank, SD 57252",,08:00 AM-05:00 PM,,ho92366589,false,false,,,,poll16713683
ocd-division/country:us/state:sd/county:grant,karen.layher@state.sd.us,Grant County,Grant County Courthouse,210 E 5th Ave.,,Milbank,SD,57252,8:00:00 - 5:00,17:00:00 - 5:00,10-03-2016,10-07-2016,False,False,False,False,240,"210 E 5th Ave., Milbank, SD 57252",,08:00 AM-05:00 PM,,ho92366589,false,false,,,,poll16713683
ocd-division/country:us/state:sd/county:grant,karen.layher@state.sd.us,Grant County,Grant County Courthouse,210 E 5th Ave.,,Milbank,SD,57252,8:00:00 - 5:00,17:00:00 - 5:00,10-10-2016,10-14-2016,False,False,False,False,241,"210 E 5th Ave., Milbank, SD 57252",,08:00 AM-05:00 PM,,ho92366589,false,false,,,,poll16713683
ocd-division/country:us/state:sd/county:grant,karen.layher@state.sd.us,Grant County,Grant County Courthouse,210 E 5th Ave.,,Milbank,SD,57252,8:00:00 - 5:00,17:00:00 - 5:00,10-17-2016,10-21-2016,False,False,False,False,242,"210 E 5th Ave., Milbank, SD 57252",,08:00 AM-05:00 PM,,ho92366589,false,false,,,,poll16713683
ocd-division/country:us/state:sd/county:grant,karen.layher@state.sd.us,Grant County,Grant County Courthouse,210 E 5th Ave.,,Milbank,SD,57252,8:00:00 - 5:00,17:00:00 - 5:00,10-24-2016,10-28-2016,False,False,False,False,243,"210 E 5th Ave., Milbank, SD 57252",,08:00 AM-05:00 PM,,ho92366589,false,false,,,,poll16713683
ocd-division/country:us/state:sd/county:grant,karen.layher@state.sd.us,Grant County,Grant County Courthouse,210 E 5th Ave.,,Milbank,SD,57252,8:00:00 - 5:00,17:00:00 - 5:00,10-31-2016,11-04-2016,False,False,False,False,244,"210 E 5th Ave., Milbank, SD 57252",,08:00 AM-05:00 PM,,ho92366589,false,false,,,,poll16713683
ocd-division/country:us/state:sd/county:grant,karen.layher@state.sd.us,Grant County,Grant County Courthouse,210 E 5th Ave.,,Milbank,SD,57252,8:00:00 - 6:00,17:00:00 - 6:00,11-07-2016,11-07-2016,False,False,False,False,245,"210 E 5th Ave., Milbank, SD 57252",,08:00 AM-05:00 PM,,ho92366589,false,false,,,,poll16713683
ocd-division/country:us/state:sd/county:gregory,jim.waterbury@state.sd.us,Gregory County,Gregory County Courthouse,221 East 8th Street,,Burke,SD,57523,13:00:00 - 5:00,17:00:00 - 5:00,09-23-2016,09-23-2016,False,False,False,False,246,"221 East 8th Street, Burke, SD 57523",,01:00 PM-05:00 PM,,ho29592347,false,false,,,,poll50645687
ocd-division/country:us/state:sd/county:gregory,jim.waterbury@state.sd.us,Gregory County,Gregory County Courthouse,221 East 8th Street,,Burke,SD,57523,8:00:00 - 5:00,12:00:00 - 5:00,09-23-2016,09-23-2016,False,False,False,False,247,"221 East 8th Street, Burke, SD 57523",,08:00 AM-12:00 PM,,ho29592347,false,false,,,,poll50645687
ocd-division/country:us/state:sd/county:gregory,jim.waterbury@state.sd.us,Gregory County,Gregory County Courthouse,221 East 8th Street,,Burke,SD,57523,13:00:00 - 5:00,17:00:00 - 5:00,09-26-2016,09-30-2016,False,False,False,False,248,"221 East 8th Street, Burke, SD 57523",,01:00 PM-05:00 PM,,ho29592347,false,false,,,,poll50645687
ocd-division/country:us/state:sd/county:gregory,jim.waterbury@state.sd.us,Gregory County,Gregory County Courthouse,221 East 8th Street,,Burke,SD,57523,8:00:00 - 5:00,12:00:00 - 5:00,09-26-2016,09-30-2016,False,False,False,False,249,"221 East 8th Street, Burke, SD 57523",,08:00 AM-12:00 PM,,ho29592347,false,false,,,,poll50645687
ocd-division/country:us/state:sd/county:gregory,jim.waterbury@state.sd.us,Gregory County,Gregory County Courthouse,221 East 8th Street,,Burke,SD,57523,13:00:00 - 5:00,17:00:00 - 5:00,10-03-2016,10-07-2016,False,False,False,False,250,"221 East 8th Street, Burke, SD 57523",,01:00 PM-05:00 PM,,ho29592347,false,false,,,,poll50645687
ocd-division/country:us/state:sd/county:gregory,jim.waterbury@state.sd.us,Gregory County,Gregory County Courthouse,221 East 8th Street,,Burke,SD,57523,8:00:00 - 5:00,12:00:00 - 5:00,10-03-2016,10-07-2016,False,False,False,False,251,"221 East 8th Street, Burke, SD 57523",,08:00 AM-12:00 PM,,ho29592347,false,false,,,,poll50645687
ocd-division/country:us/state:sd/county:gregory,jim.waterbury@state.sd.us,Gregory County,Gregory County Courthouse,221 East 8th Street,,Burke,SD,57523,13:00:00 - 5:00,17:00:00 - 5:00,10-10-2016,10-14-2016,False,False,False,False,252,"221 East 8th Street, Burke, SD 57523",,01:00 PM-05:00 PM,,ho29592347,false,false,,,,poll50645687
ocd-division/country:us/state:sd/county:gregory,jim.waterbury@state.sd.us,Gregory County,Gregory County Courthouse,221 East 8th Street,,Burke,SD,57523,8:00:00 - 5:00,12:00:00 - 5:00,10-10-2016,10-14-2016,False,False,False,False,253,"221 East 8th Street, Burke, SD 57523",,08:00 AM-12:00 PM,,ho29592347,false,false,,,,poll50645687
ocd-division/country:us/state:sd/county:gregory,jim.waterbury@state.sd.us,Gregory County,Gregory County Courthouse,221 East 8th Street,,Burke,SD,57523,13:00:00 - 5:00,17:00:00 - 5:00,10-17-2016,10-21-2016,False,False,False,False,254,"221 East 8th Street, Burke, SD 57523",,01:00 PM-05:00 PM,,ho29592347,false,false,,,,poll50645687
ocd-division/country:us/state:sd/county:gregory,jim.waterbury@state.sd.us,Gregory County,Gregory County Courthouse,221 East 8th Street,,Burke,SD,57523,8:00:00 - 5:00,12:00:00 - 5:00,10-17-2016,10-21-2016,False,False,False,False,255,"221 East 8th Street, Burke, SD 57523",,08:00 AM-12:00 PM,,ho29592347,false,false,,,,poll50645687
ocd-division/country:us/state:sd/county:gregory,jim.waterbury@state.sd.us,Gregory County,Gregory County Courthouse,221 East 8th Street,,Burke,SD,57523,13:00:00 - 5:00,17:00:00 - 5:00,10-24-2016,10-28-2016,False,False,False,False,256,"221 East 8th Street, Burke, SD 57523",,01:00 PM-05:00 PM,,ho29592347,false,false,,,,poll50645687
ocd-division/country:us/state:sd/county:gregory,jim.waterbury@state.sd.us,Gregory County,Gregory County Courthouse,221 East 8th Street,,Burke,SD,57523,8:00:00 - 5:00,12:00:00 - 5:00,10-24-2016,10-28-2016,False,False,False,False,257,"221 East 8th Street, Burke, SD 57523",,08:00 AM-12:00 PM,,ho29592347,false,false,,,,poll50645687
ocd-division/country:us/state:sd/county:gregory,jim.waterbury@state.sd.us,Gregory County,Gregory County Courthouse,221 East 8th Street,,Burke,SD,57523,13:00:00 - 5:00,17:00:00 - 5:00,10-31-2016,11-04-2016,False,False,False,False,258,"221 East 8th Street, Burke, SD 57523",,01:00 PM-05:00 PM,,ho29592347,false,false,,,,poll50645687
ocd-division/country:us/state:sd/county:gregory,jim.waterbury@state.sd.us,Gregory County,Gregory County Courthouse,221 East 8th Street,,Burke,SD,57523,8:00:00 - 5:00,12:00:00 - 5:00,10-31-2016,11-04-2016,False,False,False,False,259,"221 East 8th Street, Burke, SD 57523",,08:00 AM-12:00 PM,,ho29592347,false,false,,,,poll50645687
ocd-division/country:us/state:sd/county:gregory,jim.waterbury@state.sd.us,Gregory County,Gregory County Courthouse,221 East 8th Street,,Burke,SD,57523,13:00:00 - 6:00,17:00:00 - 6:00,11-07-2016,11-07-2016,False,False,False,False,260,"221 East 8th Street, Burke, SD 57523",,01:00 PM-05:00 PM,,ho29592347,false,false,,,,poll50645687
ocd-division/country:us/state:sd/county:gregory,jim.waterbury@state.sd.us,Gregory County,Gregory County Courthouse,221 East 8th Street,,Burke,SD,57523,8:00:00 - 6:00,12:00:00 - 6:00,11-07-2016,11-07-2016,False,False,False,False,261,"221 East 8th Street, Burke, SD 57523",,08:00 AM-12:00 PM,,ho29592347,false,false,,,,poll50645687
ocd-division/country:us/state:sd/county:haakon,haakon2@gwtc.net,Haakon County,Haakon County Courthouse,140 South Howard,,Philip,SD,57567,13:00:00 - 6:00,17:00:00 - 6:00,09-23-2016,09-23-2016,False,False,False,False,262,"140 South Howard, Philip, SD 57567",,01:00 PM-05:00 PM,,ho58438175,false,false,,,,poll67432999
ocd-division/country:us/state:sd/county:haakon,haakon2@gwtc.net,Haakon County,Haakon County Courthouse,140 South Howard,,Philip,SD,57567,8:00:00 - 6:00,12:00:00 - 6:00,09-23-2016,09-23-2016,False,False,False,False,263,"140 South Howard, Philip, SD 57567",,08:00 AM-12:00 PM,,ho58438175,false,false,,,,poll67432999
ocd-division/country:us/state:sd/county:haakon,haakon2@gwtc.net,Haakon County,Haakon County Courthouse,140 South Howard,,Philip,SD,57567,13:00:00 - 6:00,17:00:00 - 6:00,09-26-2016,09-30-2016,False,False,False,False,264,"140 South Howard, Philip, SD 57567",,01:00 PM-05:00 PM,,ho58438175,false,false,,,,poll67432999
ocd-division/country:us/state:sd/county:haakon,haakon2@gwtc.net,Haakon County,Haakon County Courthouse,140 South Howard,,Philip,SD,57567,8:00:00 - 6:00,12:00:00 - 6:00,09-26-2016,09-30-2016,False,False,False,False,265,"140 South Howard, Philip, SD 57567",,08:00 AM-12:00 PM,,ho58438175,false,false,,,,poll67432999
ocd-division/country:us/state:sd/county:haakon,haakon2@gwtc.net,Haakon County,Haakon County Courthouse,140 South Howard,,Philip,SD,57567,13:00:00 - 6:00,17:00:00 - 6:00,10-03-2016,10-07-2016,False,False,False,False,266,"140 South Howard, Philip, SD 57567",,01:00 PM-05:00 PM,,ho58438175,false,false,,,,poll67432999
ocd-division/country:us/state:sd/county:haakon,haakon2@gwtc.net,Haakon County,Haakon County Courthouse,140 South Howard,,Philip,SD,57567,8:00:00 - 6:00,12:00:00 - 6:00,10-03-2016,10-07-2016,False,False,False,False,267,"140 South Howard, Philip, SD 57567",,08:00 AM-12:00 PM,,ho58438175,false,false,,,,poll67432999
ocd-division/country:us/state:sd/county:haakon,haakon2@gwtc.net,Haakon County,Haakon County Courthouse,140 South Howard,,Philip,SD,57567,13:00:00 - 6:00,17:00:00 - 6:00,10-10-2016,10-14-2016,False,False,False,False,268,"140 South Howard, Philip, SD 57567",,01:00 PM-05:00 PM,,ho58438175,false,false,,,,poll67432999
ocd-division/country:us/state:sd/county:haakon,haakon2@gwtc.net,Haakon County,Haakon County Courthouse,140 South Howard,,Philip,SD,57567,8:00:00 - 6:00,12:00:00 - 6:00,10-10-2016,10-14-2016,False,False,False,False,269,"140 South Howard, Philip, SD 57567",,08:00 AM-12:00 PM,,ho58438175,false,false,,,,poll67432999
ocd-division/country:us/state:sd/county:haakon,haakon2@gwtc.net,Haakon County,Haakon County Courthouse,140 South Howard,,Philip,SD,57567,13:00:00 - 6:00,17:00:00 - 6:00,10-17-2016,10-21-2016,False,False,False,False,270,"140 South Howard, Philip, SD 57567",,01:00 PM-05:00 PM,,ho58438175,false,false,,,,poll67432999
ocd-division/country:us/state:sd/county:haakon,haakon2@gwtc.net,Haakon County,Haakon County Courthouse,140 South Howard,,Philip,SD,57567,8:00:00 - 6:00,12:00:00 - 6:00,10-17-2016,10-21-2016,False,False,False,False,271,"140 South Howard, Philip, SD 57567",,08:00 AM-12:00 PM,,ho58438175,false,false,,,,poll67432999
ocd-division/country:us/state:sd/county:haakon,haakon2@gwtc.net,Haakon County,Haakon County Courthouse,140 South Howard,,Philip,SD,57567,13:00:00 - 6:00,17:00:00 - 6:00,10-24-2016,10-28-2016,False,False,False,False,272,"140 South Howard, Philip, SD 57567",,01:00 PM-05:00 PM,,ho58438175,false,false,,,,poll67432999
ocd-division/country:us/state:sd/county:haakon,haakon2@gwtc.net,Haakon County,Haakon County Courthouse,140 South Howard,,Philip,SD,57567,8:00:00 - 6:00,12:00:00 - 6:00,10-24-2016,10-28-2016,False,False,False,False,273,"140 South Howard, Philip, SD 57567",,08:00 AM-12:00 PM,,ho58438175,false,false,,,,poll67432999
ocd-division/country:us/state:sd/county:haakon,haakon2@gwtc.net,Haakon County,Haakon County Courthouse,140 South Howard,,Philip,SD,57567,13:00:00 - 6:00,17:00:00 - 6:00,10-31-2016,11-04-2016,False,False,False,False,274,"140 South Howard, Philip, SD 57567",,01:00 PM-05:00 PM,,ho58438175,false,false,,,,poll67432999
ocd-division/country:us/state:sd/county:haakon,haakon2@gwtc.net,Haakon County,Haakon County Courthouse,140 South Howard,,Philip,SD,57567,8:00:00 - 6:00,12:00:00 - 6:00,10-31-2016,11-04-2016,False,False,False,False,275,"140 South Howard, Philip, SD 57567",,08:00 AM-12:00 PM,,ho58438175,false,false,,,,poll67432999
ocd-division/country:us/state:sd/county:haakon,haakon2@gwtc.net,Haakon County,Haakon County Courthouse,140 South Howard,,Philip,SD,57567,13:00:00 - 7:00,17:00:00 - 7:00,11-07-2016,11-07-2016,False,False,False,False,276,"140 South Howard, Philip, SD 57567",,01:00 PM-05:00 PM,,ho58438175,false,false,,,,poll67432999
ocd-division/country:us/state:sd/county:haakon,haakon2@gwtc.net,Haakon County,Haakon County Courthouse,140 South Howard,,Philip,SD,57567,8:00:00 - 7:00,12:00:00 - 7:00,11-07-2016,11-07-2016,False,False,False,False,277,"140 South Howard, Philip, SD 57567",,08:00 AM-12:00 PM,,ho58438175,false,false,,,,poll67432999
ocd-division/country:us/state:sd/county:hamlin,dixie.opdahl@state.sd.us,Hamlin County,Hamlin County Courthouse,300 4th St,2nd Floor,Hayti,SD,57241,8:00:00 - 5:00,17:00:00 - 5:00,09-23-2016,09-23-2016,False,False,False,False,278,"300 4th St 2nd Floor, Hayti, SD 57241",,08:00 AM-05:00 PM,,ho60827592,false,false,,,,poll35363572
ocd-division/country:us/state:sd/county:hamlin,dixie.opdahl@state.sd.us,Hamlin County,Hamlin County Courthouse,300 4th St,2nd Floor,Hayti,SD,57241,8:00:00 - 5:00,17:00:00 - 5:00,09-26-2016,09-30-2016,False,False,False,False,279,"300 4th St 2nd Floor, Hayti, SD 57241",,08:00 AM-05:00 PM,,ho60827592,false,false,,,,poll35363572
ocd-division/country:us/state:sd/county:hamlin,dixie.opdahl@state.sd.us,Hamlin County,Hamlin County Courthouse,300 4th St,2nd Floor,Hayti,SD,57241,8:00:00 - 5:00,17:00:00 - 5:00,10-03-2016,10-07-2016,False,False,False,False,280,"300 4th St 2nd Floor, Hayti, SD 57241",,08:00 AM-05:00 PM,,ho60827592,false,false,,,,poll35363572
ocd-division/country:us/state:sd/county:hamlin,dixie.opdahl@state.sd.us,Hamlin County,Hamlin County Courthouse,300 4th St,2nd Floor,Hayti,SD,57241,8:00:00 - 5:00,17:00:00 - 5:00,10-10-2016,10-14-2016,False,False,False,False,281,"300 4th St 2nd Floor, Hayti, SD 57241",,08:00 AM-05:00 PM,,ho60827592,false,false,,,,poll35363572
ocd-division/country:us/state:sd/county:hamlin,dixie.opdahl@state.sd.us,Hamlin County,Hamlin County Courthouse,300 4th St,2nd Floor,Hayti,SD,57241,8:00:00 - 5:00,17:00:00 - 5:00,10-17-2016,10-21-2016,False,False,False,False,282,"300 4th St 2nd Floor, Hayti, SD 57241",,08:00 AM-05:00 PM,,ho60827592,false,false,,,,poll35363572
ocd-division/country:us/state:sd/county:hamlin,dixie.opdahl@state.sd.us,Hamlin County,Hamlin County Courthouse,300 4th St,2nd Floor,Hayti,SD,57241,8:00:00 - 5:00,17:00:00 - 5:00,10-24-2016,10-28-2016,False,False,False,False,283,"300 4th St 2nd Floor, Hayti, SD 57241",,08:00 AM-05:00 PM,,ho60827592,false,false,,,,poll35363572
ocd-division/country:us/state:sd/county:hamlin,dixie.opdahl@state.sd.us,Hamlin County,Hamlin County Courthouse,300 4th St,2nd Floor,Hayti,SD,57241,8:00:00 - 5:00,17:00:00 - 5:00,10-31-2016,11-04-2016,False,False,False,False,284,"300 4th St 2nd Floor, Hayti, SD 57241",,08:00 AM-05:00 PM,,ho60827592,false,false,,,,poll35363572
ocd-division/country:us/state:sd/county:hamlin,dixie.opdahl@state.sd.us,Hamlin County,Hamlin County Courthouse,300 4th St,2nd Floor,Hayti,SD,57241,8:00:00 - 6:00,17:00:00 - 6:00,11-07-2016,11-07-2016,False,False,False,False,285,"300 4th St 2nd Floor, Hayti, SD 57241",,08:00 AM-05:00 PM,,ho60827592,false,false,,,,poll35363572
